gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	aMAT	27672	29826	3.9637136470215	1.65082818478601	4.9082053796187e-07	1.64101742140632e-05
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31145	31816	4.70584628154686	2.42438811095311	1.77140372364418e-15	1.57003188524878e-13
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	31867	32715	1.80098301005769	2.67532304236676	4.01488207976867e-10	2.02794715803369e-08
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	7.24446460949371	-4.46440770236495	6.54912855323106e-76	6.83656252862287e-73
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60303	60627	8.44875633747246	-2.45912628615165	1.27420008210083e-22	1.63987805086813e-20
MvSl-1064-A1-R4_A1g00043	MvSl-1064-A1-R4_A1	aMAT	84266	84457	-1.03547069274615	2.87318730658852	0.000309934810435064	0.00630267866674767
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	160618	163050	5.07970881026946	-0.807759251434406	0.00172031278662089	0.0274403032772552
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	177417	178892	7.13934374823402	0.996162498526253	9.90020045979257e-05	0.00227414140146091
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.67137068628614	1.65215229945506	6.81682685505159e-10	3.37074148964262e-08
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.51946193956248	1.37179094604666	5.83693762454342e-10	2.90148301495161e-08
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.64444746914413	2.76928426216057	2.85908072298587e-28	4.63121782628487e-26
MvSl-1064-A1-R4_A1g00106	MvSl-1064-A1-R4_A1	aMAT	192447	192848	2.14582990121122	-1.34583305735057	0.00174979482336324	0.0278161122935663
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	430224	432154	5.38490523566674	-2.26590537166171	2.555981990427e-20	3.00168135000771e-18
MvSl-1064-A1-R4_A1g01253	MvSl-1064-A1-R4_A1	aMAT	525538	526703	6.64489918058635	0.858565181527593	5.36523765197283e-05	0.00131266686823658
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	552007	553387	3.85455302745151	4.27769468471314	1.06571523780629e-24	1.47241097929266e-22
MvSl-1064-A1-R4_A1g00246	MvSl-1064-A1-R4_A1	aMAT	616404	620052	6.77929510596749	-1.48575619529419	1.46874675706167e-15	1.31417864596137e-13
MvSl-1064-A1-R4_A1g00165	MvSl-1064-A1-R4_A1	aMAT	621126	622892	7.31190914190453	0.805106388995889	5.04515717479507e-05	0.00124407484664566
MvSl-1064-A1-R4_A1g00481	MvSl-1064-A1-R4_A1	aMAT	641110	646152	3.21005697188009	-1.39657357160885	2.50936532999117e-05	0.000656698809896018
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.25455713089686	-1.04001186774493	4.67648396611113e-05	0.00115619912793721
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	651956	657345	4.78271323314515	1.93458408076778	1.59828550013477e-12	1.08028001969541e-10
MvSl-1064-A1-R4_A1g00168	MvSl-1064-A1-R4_A1	aMAT	718774	719371	3.61167198533772	1.46817579180718	5.6255403391001e-05	0.0013621636980888
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	aMAT	724341	725782	6.45084097359107	-0.64219702526861	0.000648881261460953	0.0121924789028513
MvSl-1064-A1-R4_A1g00779	MvSl-1064-A1-R4_A1	aMAT	782234	783980	7.79660532730646	-0.673598329198183	0.00124489563729346	0.021035601640957
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	841678	844038	4.76285396421061	1.08590487372346	0.000145950697866288	0.00321125715797137
MvSl-1064-A1-R4_A1g00384	MvSl-1064-A1-R4_A1	aMAT	893412	893740	-1.30201958229287	-3.18129019178556	0.00103211040794226	0.0181926403050985
MvSl-1064-A1-R4_A1g00383	MvSl-1064-A1-R4_A1	aMAT	893809	894012	2.9480234513815	-1.95302442232316	2.05662520091103e-06	6.37689563120763e-05
MvSl-1064-A1-R4_A1g01375	MvSl-1064-A1-R4_A1	aMAT	901642	902941	4.87794859004651	-0.842557709927593	0.000582589961813613	0.0110574397802806
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	aMAT	903456	904193	5.34316317061408	-0.754358664184843	0.00121575928420859	0.0206547169532364
MvSl-1064-A1-R4_A1g00624	MvSl-1064-A1-R4_A1	aMAT	907140	907771	6.78218768633255	0.712835494161795	0.000108812833405	0.00248733958598533
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	914330	919259	5.78331808068923	-2.01158074647256	2.21487151077913e-19	2.53764851753291e-17
MvSl-1064-A1-R4_A1g00230	MvSl-1064-A1-R4_A1	aMAT	919803	924298	5.20518207389241	-1.39813330732344	4.02203517611388e-09	1.80799141050669e-07
