gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	aMAT	39845	40120	5.08226894149092	1.51408651656357	7.60762772327493e-10	6.22205167119536e-08
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	160618	163050	5.04745275097272	-0.809938536458476	0.00193203444296199	0.0457931662369362
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	177417	178892	7.10491503609918	0.994520647733556	8.84316896092588e-05	0.00349129868845012
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.63353229125555	1.64722516311481	8.13176855032211e-10	6.56548736468349e-08
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.50370233706867	1.36179609916266	9.21863682139442e-10	7.35551012704953e-08
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.5020879123715	2.86254113688243	2.60480406743935e-28	5.98570616727986e-26
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	220047	220241	1.19606665445972	2.47124762313338	4.89949368376755e-08	3.13637588528034e-06
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	240393	243364	3.02310562840276	-1.2528508222821	0.000476870965403843	0.0144382351079366
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	aMAT	368181	370216	5.77285951644122	1.27524049643623	1.17288118029356e-09	9.22049222613237e-08
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	407531	411380	8.12648443357607	-10.7779550553827	5.64488109494114e-163	5.05894243728625e-159
MvSl-1064-A1-R4_A1g01253	MvSl-1064-A1-R4_A1	aMAT	471540	472718	6.62986686036376	0.883882293376975	2.57899591643284e-05	0.00116732128298339
MvSl-1064-A1-R4_A1g00800	MvSl-1064-A1-R4_A1	aMAT	473140	476235	6.80512176504127	0.846552993663325	9.70696968262933e-06	0.00046520781976323
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	527848	528105	4.07316632298011	4.37592247598874	1.21153899731569e-27	2.71445312348579e-25
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	aMAT	551158	551514	3.21216629916055	2.24130580591363	1.10361824566548e-10	9.60255021131463e-09
MvSl-1064-A1-R4_A1g00120	MvSl-1064-A1-R4_A1	aMAT	576253	577851	5.14029866091243	-0.7928475873062	0.000683586238263021	0.0197038001818771
MvSl-1064-A1-R4_A1g00246	MvSl-1064-A1-R4_A1	aMAT	578151	581054	6.33914464882565	-0.870182789900514	2.73854837418997e-06	0.000142691107729596
MvSl-1064-A1-R4_A1g00165	MvSl-1064-A1-R4_A1	aMAT	621126	622892	7.5858199414172	0.648636333278216	0.00143054684754533	0.0359119351476225
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.2208163465673	-1.04001649638261	4.72370079510849e-05	0.00201373184413655
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	651956	657345	4.7685179953344	1.93414433402866	2.23076372480124e-12	2.19693456062294e-10
MvSl-1064-A1-R4_A1g00168	MvSl-1064-A1-R4_A1	aMAT	713060	718328	5.32538739444078	1.52534625691001	9.90033946446246e-09	6.7217304757964e-07
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	aMAT	718774	719371	6.44794831514417	-0.643522375228785	0.00054996597797725	0.0163205135583845
