gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A2-R4_A2g00001	MvSl-1064-A2-R4_A2g00001	aMAT	1	405	0.877023899027523	1.87403901631482	0.0336802328693197	-1.8403587834455	0.000125788491092699	0.939521248830555	0.000156774304746342	0.000258721156121697	0.977999537405908	0.000327097006199158
MvSl-1064-A2-R4_A2g00002	MvSl-1064-A2-R4_A2g00002	aMAT	1009	1302	4.20079238546374	0.606361095779586	0.218654905293817	-0.387706190485768	0.0151828088454082	0.377772336069043	0.120114635290069	0.0232242693758394	0.628747342346184	0.155749667754641
MvSl-1064-A2-R4_A2g00003	MvSl-1064-A2-R4_A2g00003	aMAT	2515	6918	4.90784136526101	1.77467277110616	0.479424332471721	-1.29524843863443	2.5471198988548e-11	0.0618916954422836	8.7798167511686e-07	1.12735904733251e-10	0.189144602707883	2.4464782043652e-06
MvSl-1064-A2-R4_A2g00004	MvSl-1064-A2-R4_A2g00004	aMAT	7734	9917	6.60597495057242	-1.04159691642152	0.0738441334035108	1.11544104982503	8.90572923681193e-09	0.68191986482015	7.62280160692537e-10	3.0539091802933e-08	0.854917863510866	2.98898717301714e-09
MvSl-1064-A2-R4_A2g00005	MvSl-1064-A2-R4_A2g00005	aMAT	10247	11068	5.96958243141755	-0.41450937985661	-0.197815515918777	0.216693863937833	0.0256046830376121	0.286790273649476	0.241549354865716	0.0376768953709748	0.537574864253708	0.293225243426118
MvSl-1064-A2-R4_A2g00006	MvSl-1064-A2-R4_A2g00006	aMAT	11366	12707	8.02045375719672	-1.68348086557637	0.0804393004071754	1.76392016598355	1.41428091294112e-15	0.695999721129695	7.00606550749884e-17	9.44717289672129e-15	0.864370443143123	5.3135006915511e-16
MvSl-1064-A2-R4_A2g00007	MvSl-1064-A2-R4_A2g00007	aMAT	13728	17249	7.55339087666302	0.094547992889728	-0.461242718622374	-0.555790711512102	0.617928248746387	0.0150569458203601	0.00342087495931791	0.671215044701486	0.0633779288578046	0.00583472122905061
MvSl-1064-A2-R4_A2g00008	MvSl-1064-A2-R4_A2g00008	aMAT	17692	19614	7.08839332369095	0.464182211206045	0.0477490825411826	-0.416433128664862	0.0333692748780922	0.826260040987978	0.0561413260452662	0.0480699598329102	0.930919646179789	0.0778226993983595
MvSl-1064-A2-R4_A2g00010	MvSl-1064-A2-R4_A2g00010	aMAT	23015	24639	1.86995085346668	-1.21476195834349	0.516987206338252	1.73174916468174	0.000698071329672715	0.167957208347416	2.2554535831878e-06	0.00130238146879141	0.381772269142075	5.95270675000632e-06
MvSl-1064-A2-R4_A2g00013	MvSl-1064-A2-R4_A2g00013	aMAT	27621	29775	6.38171414050376	-0.514285539443184	-0.84838683289054	-0.334101293447356	0.00380537945919844	1.92303095068693e-06	0.0583328577987798	0.00635169509732876	2.59647587749207e-05	0.080596154527814
MvSl-1064-A2-R4_A2g00014	MvSl-1064-A2-R4_A2g00014	aMAT	31094	31765	2.60526537364294	1.40386645981782	-1.03550578980791	-2.43937224962573	0.00274814878852763	0.021569254633667	3.05939151361538e-07	0.00469761104444878	0.0847069860279363	8.9919507095826e-07
MvSl-1064-A2-R4_A2g00015	MvSl-1064-A2-R4_A2g00015	aMAT	31816	32664	3.13810097721584	1.88817024962754	-1.35391293841603	-3.24208318804358	0.000345309168191663	0.0074177113518077	3.34090517431235e-09	0.000668723255436107	0.0354289180910646	1.22387205446269e-08
MvSl-1064-A2-R4_A2g00016	MvSl-1064-A2-R4_A2g00016	aMAT	32781	32948	0.0642116536023605	1.22555551121071	-1.13768758524428	-2.36324309645499	0.0514049389631206	0.0432872858529712	0.000101046497840076	0.0715407742363496	0.145032627522367	0.000215934981685642
MvSl-1064-A2-R4_A2g00019	MvSl-1064-A2-R4_A2g00019	aMAT	37910	39345	1.22561280000441	2.65173326877773	-0.440619093599269	-3.092352362377	1.65375450664122e-08	0.261466358685747	3.00989182438983e-11	5.46936421961576e-08	0.506934775731065	1.36434077332646e-10
