gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A2-R4_A2g00015	MvSl-1064-A2-R4_A2g00015	aMAT	31816	32664	3.13811603467241	1.88823412465822	-1.35387636134792	-3.24211048600614	0.000370634375237599	0.00775237566419152	4.04993699407503e-09	0.00071641386381419	0.0368410320791041	1.48074453123911e-08
MvSl-1064-A2-R4_A2g00019	MvSl-1064-A2-R4_A2g00019	aMAT	37910	39345	1.22566134366827	2.65182209301636	-0.440613485846331	-3.09243557886269	1.96252633805369e-08	0.264645076426971	3.86771713569733e-11	6.47537958565616e-08	0.511737935092062	1.74563425528403e-10
MvSl-1064-A2-R4_A2g00020	MvSl-1064-A2-R4_A2g00020	aMAT	39800	40075	1.34782505358431	3.83177772478334	-0.410588987950513	-4.24236671273385	2.83858048242609e-14	0.27429212329043	1.76679716393642e-17	1.67443241713344e-13	0.523409419391518	1.43522209970368e-16
MvSl-1064-A2-R4_A2g00021	MvSl-1064-A2-R4_A2g00021	aMAT	40174	40525	3.54748733965884	3.4398825003385	-0.212974290748937	-3.65285679108744	4.33079680172363e-24	0.463164506316075	8.76383424776735e-27	5.68438089913168e-23	0.701944266866984	1.39151584159386e-25
MvSl-1064-A2-R4_A2g00024	MvSl-1064-A2-R4_A2g00024	aMAT	44625	45530	1.67204469094346	0	-10.9645684228242	-10.9645684228242	1	4.17439172631205e-37	1.03672875435122e-38	1	8.47067569103241e-35	3.18746967928712e-37
MvSl-1064-A2-R4_A2g00031	MvSl-1064-A2-R4_A2g00031	aMAT	61521	63131	3.70811686297662	5.71275729380177	0.495431937258869	-5.2173253565429	5.78541854749723e-46	0.0927812358010633	3.08756465821183e-39	2.84945905742267e-44	0.253598711863574	9.75901277950693e-38
MvSl-1064-A2-R4_A2g00035	MvSl-1064-A2-R4_A2g00035	aMAT	68749	70134	4.31245751792623	3.37993591418296	-0.245230240076585	-3.62516615425955	5.60854000293677e-21	0.440110084270617	1.48136998377963e-23	5.73631520864884e-20	0.683612509952492	1.93187401740721e-22
MvSl-1064-A2-R4_A2g00050	MvSl-1064-A2-R4_A2g00050	aMAT	101278	105977	6.57135493470161	-2.28865022276338	0.769164818894026	3.0578150416574	4.63629331405403e-16	0.00485410036738068	8.33634222403022e-26	3.26665499752723e-15	0.0250762231809798	1.23836790929737e-24
MvSl-1064-A2-R4_A2g00052	MvSl-1064-A2-R4_A2g00052	aMAT	108363	108773	5.03348826987599	-1.28615525187858	-5.47468482398201	-4.18852957210344	0.000417376432501133	7.46200460898631e-42	3.92097440451891e-29	0.000802634815041035	2.10304163229931e-39	7.39446213907972e-28
MvSl-1064-A2-R4_A2g00067	MvSl-1064-A2-R4_A2g00067	aMAT	142363	144558	4.22884404309051	4.06060807986187	-4.44135195142971	-8.50196003129158	1.49949226914027e-16	2.14869219793482e-38	5.53795009134256e-75	1.09138081511457e-15	4.84458467561037e-36	8.14319443866111e-73
MvSl-1064-A2-R4_A2g00068	MvSl-1064-A2-R4_A2g00068	aMAT	145287	146854	3.27823707565007	0.104915678725921	-3.61239956287155	-3.71731524159747	0.782478354389101	1.47000056322722e-21	1.12606981913205e-22	0.817697536680587	1.05032575454249e-19	1.38486113756531e-21
MvSl-1064-A2-R4_A2g00081	MvSl-1064-A2-R4_A2g00081	aMAT	187596	189357	3.61883467566615	3.52995031654385	-1.42855358779841	-4.95850390434226	5.9904411560256e-18	3.941491789713e-05	9.92895100549712e-32	4.86621424892199e-17	0.000403502657208143	2.16178405368613e-30
MvSl-1064-A2-R4_A2g00116	MvSl-1064-A2-R4_A2g00116	aMAT	252858	254487	0.134717278084923	3.62556044667173	2.29322851344642	-1.33233193322531	4.97175395708999e-11	2.31512890650934e-06	0.0313203074573447	2.14652832547383e-10	3.09885196377886e-05	0.0455137170607887
MvSl-1064-A2-R4_A2g00117	MvSl-1064-A2-R4_A2g00117	aMAT	255581	257894	0.0540767338878727	2.04521124498197	-1.81791316094911	-3.86312440593109	0.00268734211811288	0.00056064638178412	7.39082629609359e-10	0.00461037760067185	0.00406598869877175	2.91099858696295e-09
MvSl-1064-A2-R4_A2g00131	MvSl-1064-A2-R4_A2g00131	aMAT	299574	301971	7.08321139185541	3.47285261310197	0.0490748390011062	-3.42377777410086	1.06267995987725e-62	0.792092944075376	3.0093249669265e-61	1.08908594675905e-60	0.916904700753019	2.4426088891549e-59
MvSl-1064-A2-R4_A2g00132	MvSl-1064-A2-R4_A2g00132	aMAT	302096	302587	2.66572705529611	4.92195321664323	1.46190253702538	-3.46005067961785	5.10530770755258e-27	6.50124432772715e-05	1.4473393892686e-14	8.31435826658563e-26	0.000634246393741535	9.08707020019756e-14
MvSl-1064-A2-R4_A2g00146	MvSl-1064-A2-R4_A2g00146	aMAT	334680	335988	0.814830655191207	-3.30659329286587	0.231366863841972	3.53796015670784	2.68981795547197e-10	0.701657038209289	2.04066800807496e-11	1.07486778165493e-09	0.867488193496058	9.45848223386412e-11
MvSl-1064-A2-R4_A2g00152	MvSl-1064-A2-R4_A2g00152	aMAT	341812	342213	2.20157420618384	3.6229780026647	1.19687640578896	-2.42610159687574	5.67425711297471e-17	0.00138055092215257	1.51593822222284e-08	4.28674703412073e-16	0.00873258706743138	5.22975491420365e-08
MvSl-1064-A2-R4_A2g00155	MvSl-1064-A2-R4_A2g00155	aMAT	349696	351551	8.22741397444041	4.23459792606034	2.68803585909522	-1.54656206696513	1.5809097235164e-66	6.71097615579425e-32	3.0206812455881e-12	1.74346848421711e-64	1.01626215039833e-29	1.51422094455221e-11
MvSl-1064-A2-R4_A2g00157	MvSl-1064-A2-R4_A2g00157	aMAT	352674	353438	2.74631849499396	2.10791642710309	3.00333119296892	0.895414765865826	0.000130655316827258	1.75916069295314e-07	0.103672951425283	0.000269108575828129	2.95994102665051e-06	0.136322675629979
MvSl-1064-A2-R4_A2g00158	MvSl-1064-A2-R4_A2g00158	aMAT	354083	358780	4.86638590927878	-1.07543059344105	2.13075748314177	3.20618807658282	3.0086708620607e-05	6.78508990179137e-15	5.4805008016729e-30	6.78053633195644e-05	2.8446909976684e-13	1.08816362297012e-28
MvSl-1064-A2-R4_A2g00159	MvSl-1064-A2-R4_A2g00159	aMAT	358917	359140	1.44605405544514	-2.62146908992454	2.06861810263981	4.69008719256436	4.39324195466052e-09	0.000195788960140721	4.05504209920483e-19	1.55961626563981e-08	0.00164989600464099	3.83433896910832e-18
MvSl-1064-A2-R4_A2g00167	MvSl-1064-A2-R4_A2g00167	aMAT	385448	386018	0.750802054937715	3.48567857303254	2.31579779818702	-1.16988077484552	1.13531671085404e-11	6.77888958614198e-07	0.0329486102400849	5.23587424923869e-11	1.0159322561447e-05	0.0476341692071674
MvSl-1064-A2-R4_A2g00176	MvSl-1064-A2-R4_A2g00176	aMAT	404255	405790	7.59271112366486	5.04421324405097	2.8112428736648	-2.23297037038617	2.25543339098579e-81	1.49230831685683e-32	2.67587724042315e-21	5.32177376393995e-79	2.5234933638049e-30	2.99002758604992e-20
MvSl-1064-A2-R4_A2g00182	MvSl-1064-A2-R4_A2g00182	aMAT	410779	412283	3.0493737572555	-3.65576846224535	0.402165834335958	4.05793429658131	6.64147403786455e-25	0.283574162476149	4.60359286835845e-29	9.25609829507881e-24	0.534288477712722	8.61772200043632e-28
MvSl-1064-A2-R4_A2g00194	MvSl-1064-A2-R4_A2g00194	aMAT	439864	440360	1.77511888882968	4.15122343633427	1.87451865294024	-2.27670478339403	1.95669334346665e-18	3.27282184469581e-06	1.8449093654952e-06	1.64478961580883e-17	4.19798362026343e-05	4.9545924887015e-06
MvSl-1064-A2-R4_A2g00202	MvSl-1064-A2-R4_A2g00202	aMAT	455448	456416	1.8292743477449	4.84918890535989	1.28772197703161	-3.56146692832828	4.99592337201029e-25	0.000310271045845182	7.38952676668603e-14	7.01087669881278e-24	0.00244410716703821	4.34632687390124e-13
MvSl-1064-A2-R4_A2g00205	MvSl-1064-A2-R4_A2g00205	aMAT	463029	463884	4.6834855152561	-1.47815565816017	-6.55161101829377	-5.07345536013359	1.6225508550746e-05	7.43719743943352e-89	4.91088312514587e-68	3.77385008463532e-05	5.8044465554225e-86	5.13668249358041e-66
MvSl-1064-A2-R4_A2g00208	MvSl-1064-A2-R4_A2g00208	aMAT	467694	469034	6.02282955860596	3.87148655878242	-7.14090244400916	-11.0123890027916	4.9618072129536e-13	3.35882180613002e-107	5.96514944739019e-146	2.59497401972305e-12	3.40786060449952e-104	8.64605804188869e-143
MvSl-1064-A2-R4_A2g00209	MvSl-1064-A2-R4_A2g00209	aMAT	469323	470825	6.28924298264491	5.85525528871645	-4.26238756762453	-10.117642856341	3.81373068212637e-49	7.22266960261888e-51	1.69633330488961e-133	2.17382648881203e-47	2.93124823152685e-48	1.22935697938642e-130
MvSl-1064-A2-R4_A2g00215	MvSl-1064-A2-R4_A2g00215	aMAT	479153	479374	6.07653009337378	3.69721951854241	2.21699002870329	-1.48022948983912	1.52901873411612e-58	2.67712137682126e-25	5.48373525152038e-12	1.3851271496734e-56	2.44703364767824e-23	2.68652717826778e-11
MvSl-1064-A2-R4_A2g00219	MvSl-1064-A2-R4_A2g00219	aMAT	492996	494714	1.67175288265682	3.32706813185194	1.32599761249224	-2.0010705193597	7.58556043150441e-11	0.00355023714191276	7.66220290188628e-05	3.21349044417719e-10	0.0193347858517696	0.000167184323962448
MvSl-1064-A2-R4_A2g00227	MvSl-1064-A2-R4_A2g00227	aMAT	501201	502689	1.39640121648659	3.45745939181155	1.86843601992689	-1.58902337188466	3.87425757814622e-12	2.89577585722395e-05	0.00157796581603997	1.86206619554105e-11	0.00030383187019022	0.00284572455115463
MvSl-1064-A2-R4_A2g00233	MvSl-1064-A2-R4_A2g00233	aMAT	510742	511356	0.936830283842957	-0.797922246841719	-5.62305976682776	-4.82513751998604	0.341796038052054	1.17807584451881e-19	8.63731374712278e-18	0.399385304857323	7.61322134935533e-18	7.25448553628375e-17
MvSl-1064-A2-R4_A2g00238	MvSl-1064-A2-R4_A2g00238	aMAT	521649	521882	1.26513467421726	2.60837152414514	-4.75852989512589	-7.36690141927103	0.0061248701143301	4.80032041745771e-19	3.31043571629692e-27	0.00994470690494075	2.89905065211464e-17	5.39994867806247e-26
MvSl-1064-A2-R4_A2g00282	MvSl-1064-A2-R4_A2g00282	aMAT	617938	618266	2.46568126368838	4.87795353160493	1.63174243323813	-3.2462110983668	1.24304549480512e-25	1.37692830993349e-05	1.77201544380914e-12	1.82781733192648e-24	0.00015453887867904	9.07107401255677e-12
MvSl-1064-A2-R4_A2g00285	MvSl-1064-A2-R4_A2g00285	aMAT	619988	620268	0.860607261162571	-2.27741220129069	-10.1170306645733	-7.83961846328257	0.262449461757387	3.5723147812855e-26	1.45430662351817e-25	0.315237627440564	3.51890347290511e-24	2.12002801755967e-24
MvSl-1064-A2-R4_A2g00292	MvSl-1064-A2-R4_A2g00292	aMAT	636030	636526	0.984057164065477	4.1768891521361	-1.21824208799895	-5.39513124013505	9.35125909465814e-11	0.00559952145586218	4.33139426186636e-18	3.92381616105879e-10	0.0282791163221392	3.71482047175791e-17
MvSl-1064-A2-R4_A2g00300	MvSl-1064-A2-R4_A2g00300	aMAT	657459	659917	5.75907447004135	-3.51923015446902	-1.90747915487505	1.61175099959396	6.00282242003543e-46	5.44569215352044e-16	1.06795034778116e-12	2.94225296008114e-44	2.55796261988974e-14	5.60549623827607e-12
MvSl-1064-A2-R4_A2g00318	MvSl-1064-A2-R4_A2g00318	aMAT	690500	692230	1.36269667525377	0.395973183233186	-2.80839122550312	-3.20436440873631	0.477027393436726	9.71499876029608e-08	2.44370794813055e-09	0.53663598334727	1.72076963512105e-06	9.13890926713328e-09
MvSl-1064-A2-R4_A2g00322	MvSl-1064-A2-R4_A2g00322	aMAT	699722	704320	1.66381699087464	0.977111755653655	-2.33098844280784	-3.3081001984615	0.0921004272282569	2.84444515454937e-05	1.78104463633629e-08	0.122744113313792	0.000298755078033726	6.10282974679769e-08
MvSl-1064-A2-R4_A2g00325	MvSl-1064-A2-R4_A2g00325	aMAT	716468	719233	6.02107216300996	3.84134214245084	1.50674905536999	-2.33459308708085	2.34937319395114e-73	2.16248536300177e-15	7.57058937188397e-31	3.97279007097137e-71	9.49808506191168e-14	1.56438288731435e-29
MvSl-1064-A2-R4_A2g00336	MvSl-1064-A2-R4_A2g00336	aMAT	743438	748555	3.46942959170486	3.64032252413606	0.752544988510697	-2.88777753562536	3.92405783377178e-21	0.0255033315286922	2.30277244698435e-14	4.05845981462268e-20	0.0970944846867209	1.41513805251988e-13
MvSl-1064-A2-R4_A2g00344	MvSl-1064-A2-R4_A2g00344	aMAT	763085	763512	2.59492807498544	3.64418196652784	1.16436687960095	-2.47981508692689	6.62200323001582e-20	0.000758945094074487	2.98261967110609e-10	6.302705888531e-19	0.00528863799758224	1.22318751750373e-09
MvSl-1064-A2-R4_A2g00345	MvSl-1064-A2-R4_A2g00345	aMAT	763957	764292	3.15605568924475	3.68022324424695	1.46069524562626	-2.21952799862069	9.57503095584444e-26	2.28591421804879e-06	1.07112309448624e-10	1.42237575516834e-24	3.06378938656843e-05	4.60882736075376e-10
MvSl-1064-A2-R4_A2g00346	MvSl-1064-A2-R4_A2g00346	aMAT	764732	765421	2.92646937122819	4.56752021558936	0.790880889316372	-3.77663932627299	1.8483668012252e-30	0.0124980506876279	9.97469867936656e-22	3.76576898900219e-29	0.0547045825179779	1.15660906058118e-20
MvSl-1064-A2-R4_A2g00352	MvSl-1064-A2-R4_A2g00352	aMAT	770705	771262	5.09853556098021	3.00099650013785	0.273787886516116	-2.72720861362173	2.87622265371825e-34	0.218640803569904	4.63851807899629e-29	7.35066877698371e-33	0.456305669450886	8.66710947136213e-28
MvSl-1064-A2-R4_A2g00359	MvSl-1064-A2-R4_A2g00359	aMAT	789050	790537	5.65256608430432	3.63062676546629	2.11873337670994	-1.51189338875635	3.52883422297613e-32	1.47369917052587e-13	1.42661484290985e-07	7.9036538689439e-31	5.34005420862695e-12	4.38088202063054e-07
MvSl-1064-A2-R4_A2g00362	MvSl-1064-A2-R4_A2g00362	aMAT	791527	791997	0.239248206363373	3.12720834401736	-2.4330232225155	-5.56023156653286	0.000100959380060108	2.09315959716653e-06	1.20327528493779e-15	0.00021142081941999	2.82409538202815e-05	8.36193906916356e-15
MvSl-1064-A2-R4_A2g00369	MvSl-1064-A2-R4_A2g00369	aMAT	813126	814492	8.92419476259511	-3.25724384678645	-0.0403850830860652	3.21685876370038	1.93886614746455e-22	0.895334727276024	5.27753775166666e-22	2.22028622259315e-21	0.960444799588973	6.20462317826302e-21
MvSl-1064-A2-R4_A2g00370	MvSl-1064-A2-R4_A2g00370	aMAT	814927	817926	4.72444487298585	1.54510746402098	-1.9188179456773	-3.46392540969827	1.24528926399341e-07	1.70871268644704e-11	1.44352516363593e-29	3.74583601318623e-07	4.76280190019001e-10	2.8003836157266e-28
MvSl-1064-A2-R4_A2g00380	MvSl-1064-A2-R4_A2g00380	aMAT	839667	841083	7.31747444152788	0.808913080877534	-3.87792390525194	-4.68683698612948	0.000453799975189909	5.42521583114486e-54	4.30088544775157e-72	0.000868891214998455	2.39322781838243e-51	5.89686266930911e-70
MvSl-1064-A2-R4_A2g00400	MvSl-1064-A2-R4_A2g00400	aMAT	876950	879794	1.59802068043949	3.19997454288466	-2.44451836471583	-5.6444929076005	2.05409426849659e-07	1.25178709423876e-07	1.99211650658592e-21	6.02162393763838e-07	2.16734332050282e-06	2.2507810774856e-20
MvSl-1064-A2-R4_A2g00413	MvSl-1064-A2-R4_A2g00413	aMAT	909307	913427	0.40944623540084	3.12753236430846	2.47104300840518	-0.656489355903284	3.13461296037354e-10	1.33388282646863e-07	0.23765447902486	1.24233527718554e-09	2.29382629785605e-06	0.289187136505905
MvSl-1064-A2-R4_A2g00426	MvSl-1064-A2-R4_A2g00426	aMAT	943870	944171	0.626682487793832	-0.235920968559334	-5.03434927964764	-4.79842831108831	0.78373599650389	5.23609257145721e-15	8.24168040357649e-15	0.818758795359192	2.23215946344558e-13	5.28906321155516e-14
MvSl-1064-A2-R4_A2g00455	MvSl-1064-A2-R4_A2g00455	aMAT	1009971	1010944	3.95501084293067	5.04602143266532	0.180459084123561	-4.86556234854176	3.73187433899216e-48	0.496044565765748	3.09568682653092e-45	2.05780418714209e-46	0.728262180517401	1.37758063780626e-43
MvSl-1064-A2-R4_A2g00469	MvSl-1064-A2-R4_A2g00469	aMAT	1033621	1034698	6.45432071772568	3.08313134372154	1.79203863582969	-1.29109270789186	2.07161852194457e-38	1.85019559505088e-15	1.02136071570425e-08	6.84646303701943e-37	8.19741681545248e-14	3.58944434414107e-08
