gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A1-R4_A1g00003	MvSl-1064-A1-R4_A1	aMAT	2563	6967	5.10743628229557	1.32970552647742	0.146725330003835	-1.18298019647358	8.46357903353029e-05	0.657259743286624	0.000446085094968389	0.000269410862179232	0.855757943700329	0.00113873451507792
MvSl-1064-A1-R4_A1g00004	MvSl-1064-A1-R4_A1	aMAT	7783	9967	6.7194603702758	-1.06705034560189	0.0327493569434064	1.0997997025453	2.56426210260825e-06	0.884321687816878	1.22489212477369e-06	1.08807549171007e-05	0.964413308067039	5.06281187342833e-06
MvSl-1064-A1-R4_A1g00006	MvSl-1064-A1-R4_A1	aMAT	11416	12757	8.2220877078383	-1.71467116916543	0.14059018701689	1.85526135618232	5.25249152075187e-10	0.601242425916661	2.17777820627111e-11	4.25728260103046e-09	0.824550491062124	1.89774779886961e-10
MvSl-1064-A1-R4_A1g00008	MvSl-1064-A1-R4_A1	aMAT	17742	19664	7.42875715897013	0.9204069532214	0.534447435670416	-0.385959517550983	0.000292608604894039	0.0343257770823309	0.126357314112103	0.000834476391734853	0.151781109356128	0.178169336303405
MvSl-1064-A1-R4_A1g00009	MvSl-1064-A1-R4_A1	aMAT	21256	22638	7.40816244618247	0.29718665145627	1.02277939396567	0.725592742509398	0.419221114834244	0.00590245688834166	0.0496607527992342	0.505669547292298	0.0415451102653016	0.0783415478634334
MvSl-1064-A1-R4_A1g00010	MvSl-1064-A1-R4_A1	aMAT	23065	24689	2.92202043540372	-1.82626680059085	0.78657688293065	2.6128436835215	7.69615432999012e-06	0.0588332494210409	5.40783750754999e-10	2.99258467299397e-05	0.218775430403304	3.8611354610261e-09
MvSl-1064-A1-R4_A1g00011	MvSl-1064-A1-R4_A1	aMAT	25010	25687	1.74407219270952	-0.809787735812557	0.777377601244188	1.58716533705675	0.0739840861161258	0.0972803037902962	0.00061559315205739	0.114906252336852	0.305738097626645	0.00152270230799684
MvSl-1064-A1-R4_A1g00013	MvSl-1064-A1-R4_A1	aMAT	27672	29826	6.61302768485632	-0.519282377652766	-0.834245020200926	-0.31496264254816	0.0633010946831018	0.00293631368357724	0.257862369243114	0.100266958274422	0.023778017970727	0.330733645705409
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	aMAT	31145	31816	3.05096123229348	-2.09950957155876	0.496844390791266	2.59635396235003	0.00170948685032389	0.447899745403796	0.000138632264553983	0.00407938459713945	0.724753718468606	0.000389758699085985
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31867	32715	3.05306691530788	-1.65139873744534	1.10183452543512	2.75323326288046	0.0333204085034863	0.154167553717644	0.000660781907103874	0.0572892952364081	0.409219788946804	0.00162145714127797
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	32832	32999	0.74040538167834	-1.16057195478688	1.28379764920919	2.44436960399607	0.0764273483834231	0.0642724636780101	0.000404713984680082	0.118146257487147	0.23167136625181	0.00104446845165053
MvSl-1064-A1-R4_A1g00017	MvSl-1064-A1-R4_A1	aMAT	34162	36492	1.05806676118157	-0.979847114956283	-0.0720854620368242	0.907761652919459	0.0283469881002335	0.874700812578539	0.0372592602729322	0.0498219790852589	0.961527774703234	0.0606855785481091
MvSl-1064-A1-R4_A1g00019	MvSl-1064-A1-R4_A1	aMAT	37961	39396	1.66024303886796	1.72170963409842	-0.675676343461889	-2.39738597756031	2.87775114041298e-05	0.0629845144393821	2.48100796653146e-09	0.000100919015257828	0.228597189342772	1.60234006920166e-08
MvSl-1064-A1-R4_A1g00020	MvSl-1064-A1-R4_A1	aMAT	39845	40120	1.79392697274285	1.99810804722929	-0.295056103353791	-2.29316415058309	4.22334677910602e-05	0.50494801431575	2.2977331402922e-06	0.000143324215163279	0.765568324869723	9.06909076848871e-06
MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	aMAT	40219	40570	5.22433667651652	1.93867723912141	0.0546556724602014	-1.88402156666121	4.04398724375142e-10	0.85367139067056	1.11096499348861e-09	3.33834510731864e-09	0.954794998931811	7.5576080135874e-09
MvSl-1064-A1-R4_A1g00023	MvSl-1064-A1-R4_A1	aMAT	42439	44564	1.66804479210207	0.392322413854062	-1.26879571817058	-1.66111813202464	0.387626920332745	0.00347435746670587	0.000160924209414639	0.473831073273858	0.0271030226136392	0.000448339063784017
MvSl-1064-A1-R4_A1g00024	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.709355291490156	2.51458033764998	-7.11271753167503	-9.62729786932501	0.212126304283931	2.07055329131398e-19	8.55096912991776e-23	0.285045974731923	2.25538804853859e-17	2.5629951767928e-21
MvSl-1064-A1-R4_A1g00025	MvSl-1064-A1-R4_A1	aMAT	46588	48824	0.231496632909361	1.61959902678272	0.494663810449199	-1.12493521633352	0.00282716111820878	0.319818213863763	0.0384264120947068	0.00640593686145125	0.615252269272267	0.0623591411391573
MvSl-1064-A1-R4_A1g00026	MvSl-1064-A1-R4_A1	aMAT	50171	55586	5.35253862865196	0.567387178572981	-0.00901556582241973	-0.576402744395401	0.0285043660940596	0.972034053650391	0.02575315903439	0.0500395043144929	0.993036977469811	0.0437646911139976
MvSl-1064-A1-R4_A1g00027	MvSl-1064-A1-R4_A1	aMAT	56765	57706	1.97838711274217	-1.41667014102689	-0.178456598973563	1.23821354205333	9.85799710301883e-05	0.631452680107408	0.000462390824554415	0.00030862821634828	0.841308970572698	0.00117598942053532
MvSl-1064-A1-R4_A1g00028	MvSl-1064-A1-R4_A1	aMAT	59218	59891	3.33931387610802	0.793249094810914	-1.26208689298286	-2.05533598779377	0.0349424968246896	0.000595155555080955	5.76383732155382e-08	0.0596419609474732	0.00659544592801872	2.96558726705753e-07
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.5320559739579	-2.30857762074283	-3.3799536359124	-1.07137601516957	4.96652132901578e-13	7.53800707200544e-25	0.000267219435212068	6.51409229233024e-12	1.43254210993942e-22	0.000715254418733651
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60777	61230	7.27431543104865	-2.04373930165495	-2.00555768302042	0.0381816186345257	9.33107837267356e-14	2.46887440082667e-13	0.884503871233998	1.3399548557029e-12	1.51041001014958e-11	0.909456453398488
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.8059876227329	5.36142390570017	0.425045717094783	-4.93637818860539	2.12515909230749e-40	0.158141305941263	4.81082311271918e-35	2.92029554038315e-38	0.416058363672272	3.52215344613178e-33
MvSl-1064-A1-R4_A1g00033	MvSl-1064-A1-R4_A1	aMAT	66550	67505	4.42045279155444	1.09260750653531	-0.570374065013875	-1.66298157154918	0.000157956652804969	0.0428358671386519	1.03639696100146e-08	0.000476001627143719	0.177380605137895	6.02283516959338e-08
MvSl-1064-A1-R4_A1g00035	MvSl-1064-A1-R4_A1	aMAT	68795	70180	4.75816074091965	2.43679520965061	0.232345685851469	-2.20444952379914	2.79371992098273e-14	0.436906524858024	4.00565785935965e-12	4.30975929779236e-13	0.716703228655991	3.8523817523345e-11
MvSl-1064-A1-R4_A1g00037	MvSl-1064-A1-R4_A1	aMAT	73083	75674	5.36935497328836	-1.20335885297691	-0.229181224001268	0.974177628975639	2.87623184726335e-06	0.369067873000381	0.000131213064884836	1.20560767601755e-05	0.661962866460799	0.000370884523908658
MvSl-1064-A1-R4_A1g00039	MvSl-1064-A1-R4_A1	aMAT	79342	82258	7.79602127334219	0.961795940909092	0.557919493844479	-0.403876447064613	0.000100899012552183	0.0231728365907272	0.100072087286401	0.000314895171249509	0.115180732570048	0.145387749453828
MvSl-1064-A1-R4_A1g00040	MvSl-1064-A1-R4_A1	aMAT	82438	84133	0.310189763984793	1.36139058467726	1.64249686667525	0.281106281997991	0.00378901187624066	0.000534535004376373	0.577932050623165	0.00835022306404677	0.00599807369232382	0.647689971915446
MvSl-1064-A1-R4_A1g00046	MvSl-1064-A1-R4_A1	aMAT	90443	91903	3.50316038698744	1.41946088917041	0.365678350211163	-1.05378253895925	1.68929448208975e-05	0.251290811819164	0.00130149676368993	6.1763316880989e-05	0.542681221269046	0.00300775396980037
MvSl-1064-A1-R4_A1g00047	MvSl-1064-A1-R4_A1	aMAT	92386	93655	5.27612697797546	-0.763197800424052	0.242835039246512	1.00603283967056	0.00333411369208816	0.350481743213928	0.000113527337034977	0.00742465806475478	0.645065512134103	0.000325425601539285
MvSl-1064-A1-R4_A1g00050	MvSl-1064-A1-R4_A1	aMAT	101324	106023	5.90649289846477	-1.45377709149666	0.518280290397454	1.97205738189412	1.51167101398678e-05	0.118386686443386	7.48721353073912e-09	5.59794589424955e-05	0.346130894701252	4.47329707401752e-08
MvSl-1064-A1-R4_A1g00051	MvSl-1064-A1-R4_A1	aMAT	106474	107890	7.07142671426643	-0.423896867965318	0.69194227630492	1.11583914427024	0.104043284428598	0.00825627723824752	2.29860984441339e-05	0.154756805414861	0.0537109018878564	7.56213006640898e-05
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.2956970884578	-3.00019391374359	-5.66576919827345	-2.66557528452986	6.91257285923046e-13	3.31331262705832e-35	6.65227333682184e-12	8.83306162784642e-12	1.02050028913396e-32	6.20878844770039e-11
MvSl-1064-A1-R4_A1g00054	MvSl-1064-A1-R4_A1	aMAT	113646	115349	2.8841885238388	-0.951315217246358	-0.465631175413384	0.485684041832974	0.00462349397797734	0.166192548218229	0.137927614306949	0.00999444535607299	0.428407457629211	0.19240503685611
MvSl-1064-A1-R4_A1g00057	MvSl-1064-A1-R4_A1	aMAT	121712	122035	4.98105337710995	-0.904947041990941	-0.136941525533757	0.768005516457184	0.0022126101761115	0.64202334851966	0.00898483697881823	0.00514796407737116	0.847429074771332	0.0171479837382061
MvSl-1064-A1-R4_A1g00059	MvSl-1064-A1-R4_A1	aMAT	124165	124371	3.77375773106727	-1.28041303862458	0.230365120038532	1.51077815866312	0.000117330774976319	0.489016912403738	5.75686611472521e-06	0.000361753014183114	0.754345184199672	2.12042590254538e-05
MvSl-1064-A1-R4_A1g00063	MvSl-1064-A1-R4_A1	aMAT	133237	134512	5.18945776069562	0.0807086563108179	-0.486263070050495	-0.566971726361313	0.741530695734064	0.0462410269081627	0.0200354873552327	0.800018380758142	0.18714311388478	0.0350072326011225
MvSl-1064-A1-R4_A1g00065	MvSl-1064-A1-R4_A1	aMAT	137505	140273	6.95025368159423	1.37600285726843	0.202905239861403	-1.17309761740702	1.75459046396764e-09	0.364659720613796	2.50805097359075e-07	1.30927335206006e-08	0.657476912499481	1.15832012906476e-06
MvSl-1064-A1-R4_A1g00066	MvSl-1064-A1-R4_A1	aMAT	141157	141857	8.53836179244918	-1.18951096172481	-0.0612112841152933	1.12829967760952	1.16745252797066e-05	0.819229711951014	3.11181594511145e-05	4.37770192268426e-05	0.938539788495949	0.000100089089023174
