gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A1-R4_A1g00010	MvSl-1064-A1-R4_A1	aMAT	23065	24689	2.92197480577402	-1.82618033325808	0.786517903905599	2.61269823716367	7.7164166789884e-06	0.0588706519008604	5.43592114627873e-10	2.9972858174583e-05	0.218865496034423	3.8803178126514e-09
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	aMAT	31145	31816	3.05094065389543	-2.09948513188976	0.496787813568193	2.59627294545795	0.00171006830209764	0.447960444904213	0.000138737419493912	0.00407985838571519	0.724952296664484	0.000389966999081094
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31867	32715	3.05304550073739	-1.65138534654549	1.1017733159277	2.75315866247319	0.0333269106386167	0.154201710414989	0.00066122076496301	0.0572979662177827	0.409462168898559	0.00162217072283508
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	32832	32999	0.740391943742964	-1.16052529253911	1.28375511433843	2.44428040687755	0.076421102426509	0.0642668078436035	0.000404580755024295	0.118113949417622	0.231629640860056	0.00104419252669565
MvSl-1064-A1-R4_A1g00019	MvSl-1064-A1-R4_A1	aMAT	37961	39396	1.66026522367459	1.7217978691119	-0.675718738103363	-2.39751660721526	2.88152535701223e-05	0.0630072377276288	2.48844098182951e-09	0.000101028745340083	0.228628457093753	1.60673486197563e-08
MvSl-1064-A1-R4_A1g00020	MvSl-1064-A1-R4_A1	aMAT	39845	40120	1.79394566838078	1.99815809898156	-0.295112877742101	-2.29327097672366	4.2296080165709e-05	0.50491808221229	2.30133202543188e-06	0.000143504557705084	0.765618646130515	9.08126159394906e-06
MvSl-1064-A1-R4_A1g00024	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.709388058448694	2.51459014950781	-7.1127631851655	-9.62735333467331	0.212115884999095	2.05643690081227e-19	8.47362444308855e-23	0.284969614956687	2.23950994198214e-17	2.5392438347913e-21
MvSl-1064-A1-R4_A1g00028	MvSl-1064-A1-R4_A1	aMAT	59218	59891	3.33933870573777	0.793311333721572	-1.2621332339838	-2.05544456770537	0.0349447410546924	0.000595609473601617	5.77173350391589e-08	0.0596324360058099	0.00659899826211221	2.96898503398439e-07
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.53206909736138	-2.30848282428251	-3.37999549737182	-1.07151267308931	4.96322260146535e-13	7.48655360831592e-25	0.000266533896485852	6.50830805155442e-12	1.42244518558002e-22	0.000713259722990309
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60777	61230	7.27430463136829	-2.04364416900087	-2.00560347109292	0.0380406979079543	9.32509962709486e-14	2.45864622575675e-13	0.88492084700262	1.33879645771635e-12	1.50381580794574e-11	0.909884071817317
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.80601486767937	5.36150372720736	0.424997355738316	-4.93650637146904	2.12550012884426e-40	0.15819528592998	4.8035661508883e-35	2.92011017701219e-38	0.416229788849357	3.48746713231159e-33
MvSl-1064-A1-R4_A1g00035	MvSl-1064-A1-R4_A1	aMAT	68795	70180	4.75818456177073	2.43686633279405	0.232296680367317	-2.20456965242673	2.78858279029272e-14	0.437000977522805	3.99480869966437e-12	4.30087121197133e-13	0.716961001153528	3.84414242327616e-11
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.29573600044155	-3.00013803111387	-5.66581432441406	-2.66567629330019	6.92295099482293e-13	3.31643690349053e-35	6.64551737383421e-12	8.8443422580499e-12	1.02123384648863e-32	6.20109405938762e-11
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	142411	144606	4.36362580185146	3.05449870888185	-4.61616439286568	-7.67066310174753	2.13795752201405e-11	1.53215690760354e-42	4.29247702946584e-73	2.17448299220791e-10	8.55135074056225e-40	1.66660086404913e-70
MvSl-1064-A1-R4_A1g00068	MvSl-1064-A1-R4_A1	aMAT	145335	146902	3.35498709415785	0.713304806684059	-3.95815842637132	-4.67146323305538	0.0789314475846815	1.39490937120123e-26	1.55255582561753e-33	0.121569131930184	2.76812015218378e-24	9.9030882305461e-32
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	165329	166779	5.87605250861086	-2.24209910910872	-0.672061383655649	1.57003772545308	0.00054757511587571	0.28110445997657	0.0132601811537303	0.00147063031120905	0.57390553900109	0.0242352471761792
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	179366	179827	8.43259883001828	-1.98103776582577	0.545857467901482	2.52689523372725	1.60089597128538e-11	0.0553904774136148	3.61711479428268e-17	1.64700472621872e-10	0.210902054123239	6.38356425157003e-16
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.25600602663345	2.00451462308686	1.00247144649594	-1.00204317659091	2.56292493516648e-10	0.00109291207818395	0.00122537281075729	2.17556270637231e-09	0.0109782956784957	0.00284370561332187
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	187675	189438	5.28024430461638	4.77992823112554	1.24897787292084	-3.5309503582047	7.66603490742602e-37	8.79679257940735e-05	1.00167914412461e-22	8.24791466545956e-35	0.00127211794151267	2.97175905549263e-21
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	234418	236731	1.08020613833819	3.74562604439302	0.86020604670972	-2.8854199976833	8.38070897742432e-13	0.0381350111397087	5.17398171020721e-08	1.05136041070942e-11	0.163340332671284	2.67559562595771e-07
MvSl-1064-A1-R4_A1g00109	MvSl-1064-A1-R4_A1	aMAT	239159	240017	7.99942645402093	-1.9108109701416	0.376157309139218	2.28696827928082	1.37220778327772e-10	0.192772891033072	3.37177664588873e-14	1.22049955225797e-09	0.469256179127839	4.17613945184277e-13
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	355987	356282	1.56224552245532	5.00938982921912	0.565063282288307	-4.44432654693081	1.22148612663325e-20	0.12731855678865	2.57423932534058e-16	3.64811742837289e-19	0.362488328205944	4.15695428124618e-15
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	718774	719371	8.11967423662657	2.48833280830487	3.15877035138245	0.670437543077587	3.62895693346391e-19	2.44226352403025e-28	0.0115746424818658	9.82017739873718e-18	5.59215724861286e-26	0.0214710339349941
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	739770	740360	2.28955357788629	0	-11.3102183265785	-11.3102183265785	1	2.11443061691293e-39	7.40333953232009e-42	1	8.99136448049166e-37	8.1045062416198e-40
MvSl-1064-A1-R4_A1g00374	MvSl-1064-A1-R4_A1	aMAT	854394	856791	7.18313095008344	3.32761976782293	-0.0265629566932883	-3.35418272451622	1.08460208515166e-23	0.929723377701211	5.27428745684607e-24	4.40249846382016e-22	0.980027221474112	1.74442174035687e-22
MvSl-1064-A1-R4_A1g00390	MvSl-1064-A1-R4_A1	aMAT	885400	886813	7.45228738775651	0.918496984959901	-3.79898073933675	-4.71747772429665	0.000907732449119112	1.4520387241794e-36	8.88433051310348e-51	0.00231800136420751	4.98719454112387e-34	1.44249220876389e-48
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	908654	911656	5.20381775269058	2.09295483599954	-0.818669562910088	-2.91162439890962	4.08227801386075e-13	0.00270354101217839	5.91101548289682e-23	5.3847478085342e-12	0.0222512638145189	1.79542068919281e-21
MvSl-1064-A1-R4_A1g00401	MvSl-1064-A1-R4_A1	aMAT	912091	913460	8.81132827158791	-2.47773410400717	0.373810470399822	2.85154457440699	1.24801932718997e-11	0.281812526838769	1.59293303375009e-14	1.30501318405228e-10	0.574048945408487	2.06157854947656e-13
MvSl-1064-A1-R4_A1g00505	MvSl-1064-A1-R4_A1	aMAT	1112670	1116562	7.37513116379463	-2.0526833601028	0.235427292213672	2.28811065231647	2.66708276606909e-09	0.479479939124357	4.70142959297419e-11	1.93655184004078e-08	0.74849733588754	3.91639610683391e-10
MvSl-1064-A1-R4_A1g00514	MvSl-1064-A1-R4_A1	aMAT	1139524	1144406	8.05069761716989	1.87999153792179	-0.528840546830332	-2.40883208475212	1.25278067101913e-11	0.0490001041813895	1.52705500374863e-17	1.30693123740664e-10	0.194303255035439	2.84688959989046e-16
MvSl-1064-A1-R4_A1g00517	MvSl-1064-A1-R4_A1	aMAT	1150800	1151468	8.30378114875518	5.51574965308473	-0.452911027572326	-5.96866068065705	9.29535550474437e-50	0.136419851570111	1.01877997575191e-55	2.12839806813762e-47	0.378097229832741	2.11574539150339e-53
