gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A1-R4_A1g00024	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.709388058448694	2.51459014950781	-7.1127631851655	-9.62735333467331	0.212115884999095	2.05643690081227e-19	8.47362444308855e-23	0.284969614956687	2.23950994198214e-17	2.5392438347913e-21
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.53206909736138	-2.30848282428251	-3.37999549737182	-1.07151267308931	4.96322260146535e-13	7.48655360831592e-25	0.000266533896485852	6.50830805155442e-12	1.42244518558002e-22	0.000713259722990309
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.80601486767937	5.36150372720736	0.424997355738316	-4.93650637146904	2.12550012884426e-40	0.15819528592998	4.8035661508883e-35	2.92011017701219e-38	0.416229788849357	3.48746713231159e-33
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.29573600044155	-3.00013803111387	-5.66581432441406	-2.66567629330019	6.92295099482293e-13	3.31643690349053e-35	6.64551737383421e-12	8.8443422580499e-12	1.02123384648863e-32	6.20109405938762e-11
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	142411	144606	4.36362580185146	3.05449870888185	-4.61616439286568	-7.67066310174753	2.13795752201405e-11	1.53215690760354e-42	4.29247702946584e-73	2.17448299220791e-10	8.55135074056225e-40	1.66660086404913e-70
MvSl-1064-A1-R4_A1g00068	MvSl-1064-A1-R4_A1	aMAT	145335	146902	3.35498709415785	0.713304806684059	-3.95815842637132	-4.67146323305538	0.0789314475846815	1.39490937120123e-26	1.55255582561753e-33	0.121569131930184	2.76812015218378e-24	9.9030882305461e-32
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	187675	189438	5.28024430461638	4.77992823112554	1.24897787292084	-3.5309503582047	7.66603490742602e-37	8.79679257940735e-05	1.00167914412461e-22	8.24791466545956e-35	0.00127211794151267	2.97175905549263e-21
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	234418	236731	1.08020613833819	3.74562604439302	0.86020604670972	-2.8854199976833	8.38070897742432e-13	0.0381350111397087	5.17398171020721e-08	1.05136041070942e-11	0.163340332671284	2.67559562595771e-07
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	355987	356282	1.56224552245532	5.00938982921912	0.565063282288307	-4.44432654693081	1.22148612663325e-20	0.12731855678865	2.57423932534058e-16	3.64811742837289e-19	0.362488328205944	4.15695428124618e-15
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	718774	719371	8.11967423662657	2.48833280830487	3.15877035138245	0.670437543077587	3.62895693346391e-19	2.44226352403025e-28	0.0115746424818658	9.82017739873718e-18	5.59215724861286e-26	0.0214710339349941
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	739770	740360	2.28955357788629	0	-11.3102183265785	-11.3102183265785	1	2.11443061691293e-39	7.40333953232009e-42	1	8.99136448049166e-37	8.1045062416198e-40
MvSl-1064-A1-R4_A1g00374	MvSl-1064-A1-R4_A1	aMAT	854394	856791	7.18313095008344	3.32761976782293	-0.0265629566932883	-3.35418272451622	1.08460208515166e-23	0.929723377701211	5.27428745684607e-24	4.40249846382016e-22	0.980027221474112	1.74442174035687e-22
MvSl-1064-A1-R4_A1g00390	MvSl-1064-A1-R4_A1	aMAT	885400	886813	7.45228738775651	0.918496984959901	-3.79898073933675	-4.71747772429665	0.000907732449119112	1.4520387241794e-36	8.88433051310348e-51	0.00231800136420751	4.98719454112387e-34	1.44249220876389e-48
MvSl-1064-A1-R4_A1g00517	MvSl-1064-A1-R4_A1	aMAT	1150800	1151468	8.30378114875518	5.51574965308473	-0.452911027572326	-5.96866068065705	9.29535550474437e-50	0.136419851570111	1.01877997575191e-55	2.12839806813762e-47	0.378097229832741	2.11574539150339e-53
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	2.57630272575402	-4.40658190958915	-4.81858139926861	-0.411999489679455	2.65311107296206e-16	3.97367232180941e-19	0.310152152007629	5.18430675745104e-15	4.17469339220683e-17	0.386607861170871
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2791731	2799682	10.1628580675918	3.49806298182451	2.11690377086344	-1.38115921096107	9.44290608119205e-17	1.00030661132703e-07	0.00038124596096742	1.94297583652177e-15	2.89085373435287e-06	0.000990263650796703
MvSl-1064-A1-R4_A1g01453	MvSl-1064-A1-R4_A1	aMAT	3245830	3247989	7.22947384840716	4.10731890028317	-0.179717418095624	-4.28703631837879	1.47569040851666e-59	0.411519332118445	8.13910545733488e-64	4.70639833859064e-57	0.696657371718998	2.42274039113335e-61
MvSl-1064-A1-R4_A1g01465	MvSl-1064-A1-R4_A1	aMAT	3270671	3271230	2.83556258239225	4.05741266378307	0.0050557850788554	-4.05235687870421	2.71650724761156e-15	0.990402026491969	2.55460258687378e-15	4.75655092571985e-14	0.997845975302802	3.62680462651556e-14
MvSl-1064-A1-R4_A1g01480	MvSl-1064-A1-R4_A1	aMAT	3309161	3309472	0.297119781089007	5.02178685466752	1.0003388882933	-4.02144796637423	5.37543742328875e-12	0.0429878248103104	1.00997632475222e-07	5.90438575522369e-11	0.177805129947231	4.96645846918355e-07
MvSl-1064-A1-R4_A1g01510	MvSl-1064-A1-R4_A1	aMAT	3391319	3392806	1.12485594900656	-2.10032682656074	0.911376353153113	3.01170317971385	2.29362152382185e-06	0.0709898197022528	9.37866985168587e-11	9.82352048332334e-06	0.248055989967493	7.47781444424597e-10
MvSl-1064-A1-R4_C41g01660	MvSl-1064-A1-R4_MC01-2	Chr01	16423	17334	0.488845525472344	8.14834134479105	-0.587240971486516	-8.73558231627756	3.32842663970188e-06	0.560226294297277	5.85117841490005e-07	1.37989089566099e-05	0.799492088618062	2.53522674648508e-06
MvSl-1064-A1-R4_MC01-1g01735	MvSl-1064-A1-R4_MC01-1	Chr01	54941	55780	1.31579066691759	3.51161902141174	2.16775821523099	-1.34386080618075	1.40045636333633e-10	1.16465371406839e-05	0.0155899053138508	1.24438560443715e-09	0.000220814387826554	0.0279834883321985
MvSl-1064-A1-R4_MC01-1g01740	MvSl-1064-A1-R4_MC01-2	Chr01	62246	62460	1.84705663189571	3.81943993033144	1.78836854188778	-2.03107138844366	6.57898113329302e-17	4.59059878861728e-06	1.1735527062333e-05	1.38889601702853e-15	9.2328935095388e-05	4.09528162042335e-05
MvSl-1064-A1-R4_MC01-1g01759	MvSl-1064-A1-R4_MC01-2	Chr01	86866	87045	1.99273794450732	-0.00191782527080346	-5.34505056345467	-5.34313273818386	0.997881613701831	9.6702413369156e-27	6.35622406474199e-28	0.998587903452143	2.00826174741061e-24	2.94098864757233e-26
MvSl-1064-A1-R4_MC01-1g01760	MvSl-1064-A1-R4_MC01-1	Chr01	86967	87292	9.17454537254835	-1.68749383887003	-4.84228558389819	-3.15479174502816	0.00105549064164647	1.96558634877009e-16	6.58438888091214e-09	0.00264910945191202	1.64043795275859e-14	3.95950119235996e-08
MvSl-1064-A1-R4_MC01-1g01821	MvSl-1064-A1-R4_MC01-2	Chr01	157454	158792	8.9356668891701	4.13330767036983	2.89347212429553	-1.23983554607429	6.35436152347231e-20	1.27597853260371e-11	0.00218539894483599	1.81292167426862e-18	6.36563591963749e-10	0.00479263570171546
MvSl-1064-A1-R4_MC01-1g01834	MvSl-1064-A1-R4_MC01-1	Chr01	172464	173411	2.41529557218213	2.66293838047142	-2.99065121348842	-5.65358959395984	3.0639702414841e-07	1.5880946349582e-14	1.02890549922902e-31	1.5467074198108e-06	1.09089885309052e-12	5.81526968868045e-30
MvSl-1064-A1-R4_MC01-1g01839	MvSl-1064-A1-R4_MC01-2	Chr01	180152	181057	0.374097525127199	-0.0592322489445237	-4.86815560451029	-4.80892335556577	0.953055044052266	4.55565949044396e-13	1.1058077406246e-13	0.96642086139879	2.76748566324248e-11	1.27417588693905e-12
MvSl-1064-A1-R4_MC01-1g01840	MvSl-1064-A1-R4_MC01-2	Chr01	183147	185097	5.24594028312916	5.25030627324133	-2.64049700520339	-7.89080327844472	2.63723301494412e-38	4.95434736957705e-18	2.78330206206415e-77	3.22609463334945e-36	4.91581355670256e-16	1.18356606734442e-74
MvSl-1064-A1-R4_MC01-1g01887	MvSl-1064-A1-R4_MC01-2	Chr01	239944	240135	8.24259719396041	3.53210595194374	2.78536930791895	-0.746736644024787	1.08906474280983e-17	2.89270000435709e-12	0.0471547929342281	2.51300985873174e-16	1.58477368336864e-10	0.0747545359315918
MvSl-1064-A1-R4_MC01-1g01888	MvSl-1064-A1-R4_MC01-2	Chr01	240466	241606	4.80262392295812	3.37488961702892	1.1636671507107	-2.21122246631822	1.29316889192228e-18	0.000856984729935831	1.98608370387929e-09	3.31839028875459e-17	0.00892984088486227	1.30313941775474e-08
MvSl-1064-A1-R4_MC01-1g01892	MvSl-1064-A1-R4_MC01-2	Chr01	247210	250524	5.04808018944993	0.260802660357752	-3.93291603029757	-4.19371869065532	0.44414360294133	7.51157408860302e-28	9.51936160913439e-31	0.529391667681003	1.63605747832256e-25	5.0599939981887e-29
MvSl-1064-A1-R4_MC01-1g01903	MvSl-1064-A1-R4_MC01-2	Chr01	266009	266376	1.44445229480044	-3.26668764931264	-0.0103032516258191	3.25638439768682	1.78016804009019e-09	0.985737084934038	8.34921221572916e-10	1.32584658865767e-08	0.996179294070522	5.78870070547061e-09
MvSl-1064-A1-R4_MC01-1g01911	MvSl-1064-A1-R4_MC01-1	Chr01	275112	275783	3.1705584317957	2.27475098434167	-1.47868418512784	-3.75343516946951	1.29590023538055e-07	0.000156437109531969	1.88925464247764e-17	7.04345045766786e-07	0.00208504983301565	3.45718113879617e-16
MvSl-1064-A1-R4_MC01-1g01938	MvSl-1064-A1-R4_MC01-1	Chr01	314840	314995	9.91916959838721	-3.29106590488347	-0.25102492213847	3.040040982745	7.42871366660203e-16	0.502128933354106	4.9872914237906e-14	1.39074241179782e-14	0.763981329169938	6.09254615792751e-13
MvSl-1064-A1-R4_MC01-1g01939	MvSl-1064-A1-R4_MC01-1	Chr01	315429	317801	7.6497657380126	-3.29687527588458	-0.314633059977202	2.98224221590738	7.26021368512129e-31	0.232102252552104	2.62074216577e-26	5.78872394715474e-29	0.518653041473966	1.08348275649658e-24
MvSl-1064-A1-R4_MC01-1g01940	MvSl-1064-A1-R4_MC01-2	Chr01	316100	319295	7.87561256753461	-3.42090891385847	-0.165209620294496	3.25569929356397	2.94900364443174e-27	0.568382273592508	3.06957328495404e-25	1.7556401696517e-25	0.803932232192333	1.16643784828254e-23
MvSl-1064-A1-R4_MC01-1g01961	MvSl-1064-A1-R4_MC01-1	Chr01	340166	341504	3.63611443907376	4.7859618698475	0.895751583870965	-3.89021028597653	6.08009478567108e-29	0.00932630829143295	1.88613928526273e-20	4.17655741815714e-27	0.059024757648828	4.66571296880781e-19
MvSl-1064-A1-R4_MC01-1g01970	MvSl-1064-A1-R4_MC01-2	Chr01	352636	356043	6.57148052709931	1.16558131309886	-1.98371097670349	-3.14929228980235	2.11144692990084e-06	1.18758549024767e-15	1.0377639705668e-33	9.10440419315042e-06	9.22185950253191e-14	6.7153856935953e-32
