gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	average	ward.D
MvSl-1064-A1-R4_A1g00009	MvSl-1064-A1-R4_A1	aMAT	21256	22638	7.40816244618247	0.29718665145627	1.02277939396567	0.725592742509398	0.419221114834244	0.00590245688834166	0.0496607527992342	0.505669547292298	0.0415451102653016	0.0783415478634334	7.29014018451378	8.15711509091246	7.1266763009613	7.78097339667336	6.12459693122714	7.20795685619436	2	2
MvSl-1064-A1-R4_A1g00013	MvSl-1064-A1-R4_A1	aMAT	27672	29826	6.61302768485632	-0.519282377652766	-0.834245020200926	-0.31496264254816	0.0633010946831018	0.00293631368357724	0.257862369243114	0.100266958274422	0.023778017970727	0.330733645705409	6.16054175513742	6.08259741197328	7.02018667311475	6.12660453764166	7.03010549215734	6.87694867380027	1	1
MvSl-1064-A1-R4_A1g00023	MvSl-1064-A1-R4_A1	aMAT	42439	44564	1.66804479210207	0.392322413854062	-1.26879571817058	-1.66111813202464	0.387626920332745	0.00347435746670587	0.000160924209414639	0.473831073273858	0.0271030226136392	0.000448339063784017	1.27739534150882	1.09937558567202	1.30742868816204	0.123335934672942	2.4645307326672	2.39150822127215	1	1
MvSl-1064-A1-R4_A1g00024	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.709355291490156	2.51458033764998	-7.11271753167503	-9.62729786932501	0.212126304283931	2.07055329131398e-19	8.55096912991776e-23	0.285045974731923	2.25538804853859e-17	2.5629951767928e-21	-3.49783471756653	-2.83780479073902	-3.49783471756653	-3.49783471756653	2.29499869321969	2.00266946244438	1	1
MvSl-1064-A1-R4_A1g00028	MvSl-1064-A1-R4_A1	aMAT	59218	59891	3.33931387610802	0.793249094810914	-1.26208689298286	-2.05533598779377	0.0349424968246896	0.000595155555080955	5.76383732155382e-08	0.0596419609474732	0.00659544592801872	2.96558726705753e-07	2.78296815202107	3.06285852803703	2.56207487060391	1.59155038983727	4.28670103032192	4.07071339186184	1	1
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.5320559739579	-2.30857762074283	-3.3799536359124	-1.07137601516957	4.96652132901578e-13	7.53800707200544e-25	0.000267219435212068	6.51409229233024e-12	1.43254210993942e-22	0.000715254418733651	2.1508917728687	2.05149920213329	4.09945541838549	4.62546767168386	5.38198681340047	5.52717826534991	1	1
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60777	61230	7.27431543104865	-2.04373930165495	-2.00555768302042	0.0381816186345257	9.33107837267356e-14	2.46887440082667e-13	0.884503871233998	1.3399548557029e-12	1.51041001014958e-11	0.909456453398488	5.62175696822515	5.71336663426832	7.30008844932613	8.02880922550845	7.57232012953213	7.7654469179498	1	1
MvSl-1064-A1-R4_A1g00040	MvSl-1064-A1-R4_A1	aMAT	82438	84133	0.310189763984793	1.36139058467726	1.64249686667525	0.281106281997991	0.00378901187624066	0.000534535004376373	0.577932050623165	0.00835022306404677	0.00599807369232382	0.647689971915446	0.999549253880753	1.23145035108311	-0.0240752215900454	-0.286614849821904	-0.364103127507205	-0.457317199232229	2	2
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.2956970884578	-3.00019391374359	-5.66576919827345	-2.66557528452986	6.91257285923046e-13	3.31331262705832e-35	6.65227333682184e-12	8.83306162784642e-12	1.02050028913396e-32	6.20878844770039e-11	0.879813483787514	1.1669238261072	4.51785695105833	3.12270431675774	6.76785733743524	6.4960614222125	1	1
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	142411	144606	4.3635737510258	3.05440339155419	-4.61612558860261	-7.6705289801568	2.1237442262708e-11	1.432843397302e-42	3.87396297008182e-73	2.16051064112196e-10	7.99884826543842e-40	1.50444509777264e-70	1.42728750421849	1.1669238261072	-1.56869717454207	-1.334833277104	5.84538932975114	5.89606919010852	1	1
MvSl-1064-A1-R4_A1g00068	MvSl-1064-A1-R4_A1	aMAT	145335	146902	3.3549401515552	0.713218050421574	-3.95811487818489	-4.67133292860647	0.0789478145035177	1.38028780541478e-26	1.53523996685287e-33	0.121579634335417	2.73971792843663e-24	9.79483098852128e-32	0.920839529050278	0.83442983082186	0.241625514597026	0.173434770779123	4.62978121016457	4.90496754053377	1	1
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.73919437891114	0.885414985561173	0.788482532255849	-0.0969324533053246	0.00139248481276772	0.00432037443302402	0.724900356107355	0.00339456177610298	0.0322201449956554	0.777858423289315	6.54209675025525	5.85833148517758	5.28606654270664	5.42253418050895	5.26057773524501	5.62277086885651	2	2
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.25598810628392	2.00441592923022	1.00251294648198	-1.00190298274824	2.56834140448809e-10	0.00109246999050486	0.00122735546812864	2.18064880464711e-09	0.0109808890813579	0.002848944657309	6.18073944565866	5.87483812780746	3.8032199370068	4.23518745709993	4.58450330002849	5.37839832234694	2	2
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	187675	189438	5.28021242467856	4.77983598513466	1.2490171618822	-3.53081882325246	7.65711489667106e-37	8.78903058685095e-05	1.00268773620575e-22	8.2401626815742e-35	0.00127108095869603	2.97541756139194e-21	6.5272291596196	6.08587322868105	1.68740788865186	1.47653353218648	4.55663838074606	5.45799027195755	2	2
MvSl-1064-A1-R4_A1g00184	MvSl-1064-A1-R4_A1	aMAT	406221	406733	6.50909224253727	-0.0232238085381762	-0.938338832051789	-0.915115023513613	0.918213248503432	3.6440517840549e-05	5.49209176903896e-05	0.94053678160925	0.000585407743438459	0.000168112966693132	6.10265879822038	6.13413830702023	5.98821599969634	6.27953718994464	7.14644905484033	6.95945954516778	1	1
MvSl-1064-A1-R4_A1g00246	MvSl-1064-A1-R4_A1	aMAT	552007	553387	6.22533110185268	-0.0453483899915041	-0.904871933361533	-0.859523543370029	0.838491276459438	5.05612056832607e-05	0.000113691635786918	0.878831739185133	0.000778642567522215	0.000325792008613652	5.88539576997194	5.80367365291297	5.79763248268586	5.9768338128241	6.77845128745728	6.71889080382421	1	1
MvSl-1064-A1-R4_A1g00270	MvSl-1064-A1-R4_A1	aMAT	621126	622892	6.15682626389241	-0.830537690779522	0.711436468410516	1.54197415919004	0.000321708826554905	0.00215173100210828	5.03480085810513e-11	0.000908473992661528	0.018659477000807	4.17944621418169e-10	5.98789343947059	5.9748178155401	6.92835799221153	6.68393858674947	5.37535563884398	5.15859565265098	2	2
MvSl-1064-A1-R4_A1g00292	MvSl-1064-A1-R4_A1	aMAT	679143	681507	7.2061498651494	-0.456321303853978	0.749019139686527	1.20534044354051	0.0420787376686893	0.000906789119341535	1.1409433462691e-07	0.0703833866772908	0.00938521484815596	5.57184580036938e-07	7.08377720098425	7.34853797026792	7.64389853392384	7.71193793864831	6.42993126773263	6.51637055750706	2	2
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	718774	719371	8.11967770234649	2.48825762384637	3.15882404677696	0.67056642293059	3.65731661932389e-19	2.45853590240666e-28	0.0115644669426928	9.89913698297e-18	5.63067761033237e-26	0.0214569627611409	9.05498366898286	9.57355927735271	6.77372076114929	6.92234369435345	6.18727162392619	6.1728886327688	2	2
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	739770	740360	2.28950529349502	0	-11.3101586788425	-11.3101586788425	1	2.04847468364811e-39	7.16427352229278e-42	1	8.71284565444996e-37	7.90015939519989e-40	-3.49783471756653	-3.49783471756653	-3.49783471756653	-3.49783471756653	3.68940874694592	3.94149914200758	1	1
