gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31145	31816	4.72801161640152	-2.42129815562364	1.59357171397158e-15	1.4191088107024e-13
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	31867	32715	1.82344418248474	-2.67197280147795	1.23824960665251e-09	5.81637136663316e-08
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	6.29764882571047	4.98899395461794	1.53997740076395e-87	1.88075239987586e-84
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60303	60627	7.93454729909014	2.63788847215524	2.2924051023917e-30	4.35506027118814e-28
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.66685649532867	-2.76441324922341	2.80009862243926e-28	4.516611910044e-26
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	430224	432154	5.39300314024907	2.36543372638174	6.00350509731105e-22	7.43825580824814e-20
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	552007	553387	3.87673158798308	-4.27235892354258	9.78488137151248e-25	1.34920888459774e-22
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	1010063	1012204	3.56641247096952	-5.75445442507586	7.23914215538545e-43	2.69075766462566e-40
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1139524	1144406	6.33908560500682	-4.21628927073878	2.18725622014549e-61	1.55823778550198e-58
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1144687	1148015	0.613957130769356	-4.02943388936938	3.4394807983691e-10	1.77133261116009e-08
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	1151741	1153580	3.68124695118662	3.35122140360322	4.10429725612509e-19	4.49841503110428e-17
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1207176	1208666	2.637666471122	-5.51666392412234	2.09843653162403e-31	4.07716679746677e-29
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1294048	1294371	2.36443783309386	5.63900876461223	1.33929318788632e-25	2.0087048181123e-23
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1297181	1298512	4.00094094574021	3.61722515080325	5.64768585403277e-30	9.85348293186247e-28
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	1.37100714270041	-4.65590890937119	1.04357185989427e-16	1.02545929083173e-14
MvSl-1064-A1-R4_A1g01007	MvSl-1064-A1-R4_A1	aMAT	1400757	1402594	5.55106632174798	3.10020839186857	7.75441411398153e-33	1.6573121565107e-30
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1441050	1443387	6.11799761415527	-5.71187301790625	2.15366824852171e-96	3.68234197132242e-93
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1486271	1487768	8.48949485765357	-3.60166226454205	1.64988190532699e-35	3.71180010753696e-33
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	0.474419235964352	4.38716507976427	9.00562461448178e-11	4.99929122267563e-09
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1645733	1648754	6.20721472978627	5.10281698205399	1.0553641617222e-97	2.25557705464077e-94
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	1701948	1703146	10.8965107662153	2.44834575616446	1.56642264226664e-10	8.58419690303687e-09
MvSl-1064-A1-R4_A1g00628	MvSl-1064-A1-R4_A1	aMAT	1872072	1874749	6.56626062267035	-3.01880858862758	1.1655040339214e-37	3.11371687062314e-35
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1970332	1974462	5.93035824966693	-3.50937828864906	8.23933122689543e-55	4.40237766617056e-52
MvSl-1064-A1-R4_A1g00252	MvSl-1064-A1-R4_A1	aMAT	2519820	2520678	1.4567480416518	-3.1475066999698	5.19616977760014e-12	3.31507876333609e-10
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	7.46821143930384	3.39666455070441	9.22885934122775e-53	4.64103050047977e-50
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2598714	2598931	9.09556689123363	-2.18867754788844	2.79512182817987e-12	1.88153515819762e-10
MvSl-1064-A1-R4_A1g00283	MvSl-1064-A1-R4_A1	aMAT	2725136	2725813	4.28142298947611	4.44953500383191	7.82728017948599e-39	2.15856187917502e-36
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2775123	2776609	6.14870373817469	6.30718683106387	4.823479952132e-106	2.06179650553882e-102
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	aMAT	3035765	3037588	5.5850952931506	-3.06503397882804	1.92954366800008e-41	5.89131029204738e-39
MvSl-1064-A1-R4_A1g00448	MvSl-1064-A1-R4_A1	aMAT	3110528	3114459	6.76928868861053	-2.20089345654378	1.52374086162887e-25	2.24594148725262e-23
MvSl-1064-A1-R4_A1g01459	MvSl-1064-A1-R4_A1	aMAT	3256296	3256583	0.604404840113704	5.48360974426558	2.93151105510307e-14	2.35303203860169e-12
MvSl-1064-A1-R4_A1g01493	MvSl-1064-A1-R4_A1	aMAT	3342886	3345193	0.143937875720446	-2.93002396848639	1.66786192681528e-06	5.14749155680281e-05
MvSl-1064-A1-R4_MC06g07032	MvSl-1064-A1-R4_C24	random	39986	41872	2.99914465111509	2.95217856373984	3.85496168303685e-12	2.5157303380368e-10
MvSl-1064-A1-R4_MC01-1g01783	MvSl-1064-A1-R4_MC01-1	Chr01	107424	108928	1.67053336834904	3.17905727678028	5.64087932433816e-11	3.21492515625113e-09
MvSl-1064-A1-R4_MC01-1g01978	MvSl-1064-A1-R4_MC01-1	Chr01	352636	356043	5.93138670153571	2.10500970635389	5.56090299898333e-16	5.28223997092317e-14
MvSl-1064-A1-R4_MC01-1g02004	MvSl-1064-A1-R4_MC01-1	Chr01	379579	380191	2.19976469412266	4.1683417427872	5.69614719193339e-19	6.08704529297981e-17
MvSl-1064-A1-R4_MC01-1g02207	MvSl-1064-A1-R4_MC01-1	Chr01	720371	720718	0.755689079369656	8.9328948771329	1.1015894480709e-08	4.57159620949424e-07
MvSl-1064-A1-R4_MC01-1g02347	MvSl-1064-A1-R4_MC01-1	Chr01	1042881	1043799	3.19103774517107	-3.64365361394245	6.54177939207161e-21	7.76745444761391e-19
MvSl-1064-A1-R4_MC01-1g02787	MvSl-1064-A1-R4_MC01-1	Chr01	2125745	2127140	2.61570148973135	2.28643332515574	3.74285762388666e-10	1.89335442760988e-08
MvSl-1064-A1-R4_MC01-1g02828	MvSl-1064-A1-R4_MC01-1	Chr01	2213276	2215089	0.262128092264434	-3.85726996307054	2.67210890285866e-10	1.41011475373695e-08
MvSl-1064-A1-R4_MC01-1g02832	MvSl-1064-A1-R4_MC01-1	Chr01	2224752	2226292	9.01390419823801	5.80349037307582	4.03728924696814e-65	3.13770779748461e-62
MvSl-1064-A1-R4_MC01-1g02833	MvSl-1064-A1-R4_MC01-1	Chr01	2227350	2228536	7.0519940657595	9.42693284125416	1.45540308752879e-179	1.24422409952836e-175
MvSl-1064-A1-R4_MC01-1g02857	MvSl-1064-A1-R4_MC01-1	Chr01	2286759	2287328	0.844164726337059	-5.47851614157306	5.14401242183209e-17	5.23525740407649e-15
MvSl-1064-A1-R4_MC01-1g02870	MvSl-1064-A1-R4_MC01-1	Chr01	2328123	2333632	2.89604051146462	2.90930574703867	1.23251314127867e-14	1.01314950430686e-12
MvSl-1064-A1-R4_MC01-1g02871	MvSl-1064-A1-R4_MC01-1	Chr01	2337505	2339194	2.23260607840075	2.40751466508176	4.85980486929948e-08	1.8714626949388e-06
MvSl-1064-A1-R4_MC01-1g02885	MvSl-1064-A1-R4_MC01-1	Chr01	2382803	2384819	1.08046485627058	4.06051059319346	1.90018906469533e-13	1.40040657880003e-11
MvSl-1064-A1-R4_MC01-2g02957	MvSl-1064-A1-R4_MC01-2	Chr01	2530520	2530747	3.10176790779329	2.55986319082185	2.59248183686348e-13	1.87823112062253e-11
MvSl-1064-A1-R4_MC01-2g02960	MvSl-1064-A1-R4_MC01-2	Chr01	2533966	2535470	8.98160372045965	2.87796983024957	4.34425857267664e-24	5.62713129360796e-22
MvSl-1064-A1-R4_MC01-2g02966	MvSl-1064-A1-R4_MC01-2	Chr01	2548787	2549811	1.03684677898699	2.75977420724543	3.2798514029019e-08	1.2921405365626e-06
MvSl-1064-A1-R4_MC01-2g02969	MvSl-1064-A1-R4_MC01-2	Chr01	2551682	2553176	1.81111133853503	3.83631345810619	1.19525011014677e-15	1.07559928333103e-13
MvSl-1064-A1-R4_MC01-2g03006	MvSl-1064-A1-R4_MC01-2	Chr01	2639620	2640860	3.48281000774994	7.96846527084097	3.83107293252713e-49	1.72378118421971e-46
