gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A1-R4_A1g00010	MvSl-1064-A1-R4_A1	aMAT	23065	24689	2.76492657236179	-1.90044796934676	0.758926751652229	2.65937472099899	3.50583533516288e-06	0.0686412820278528	3.02288106487012e-10	1.47218276499936e-05	0.224644290985029	2.3056465529507e-09
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	aMAT	31145	31816	2.90934713364005	-2.19121414872565	0.460758980054109	2.65197312877976	0.00130809550565351	0.487878791930204	0.000130725006047717	0.00322886049558639	0.742482230571441	0.000383560903764229
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31867	32715	2.90937420668368	-1.74319319646035	1.06404567858936	2.8072388750497	0.0267863716960439	0.173372152876447	0.000615472593205141	0.0475715566323021	0.419530901146555	0.00156399655111383
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	32832	32999	0.582756722085635	-1.25209378659624	1.24716944701757	2.49926323361381	0.0703476343698788	0.0863956850165033	0.000606447190342303	0.110413840226461	0.264594463001774	0.00154528265303225
MvSl-1064-A1-R4_A1g00019	MvSl-1064-A1-R4_A1	aMAT	37961	39396	1.47902141190997	1.64220367747505	-0.706360962307174	-2.34856463978223	0.000135690131613721	0.0656488978386027	2.66408775604073e-08	0.000415777108184016	0.217837984268072	1.48145580471792e-07
MvSl-1064-A1-R4_A1g00020	MvSl-1064-A1-R4_A1	aMAT	39845	40120	1.61241519968366	1.90994626174054	-0.324178606734525	-2.23412486847506	0.000180994001749331	0.486525464170704	1.10327870830366e-05	0.000539543337542863	0.741669452164907	3.95571636981564e-05
MvSl-1064-A1-R4_A1g00024	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.531832736005936	2.48326900066694	-7.1385668564011	-9.62183585706804	0.221467740176757	1.29461437068779e-17	2.92809259297605e-20	0.29639975787263	1.20728896738196e-15	7.31966291102033e-19
MvSl-1064-A1-R4_A1g00028	MvSl-1064-A1-R4_A1	aMAT	59218	59891	3.16226454207646	0.706731406373811	-1.2939977697633	-2.00072917613711	0.0667364892107285	0.000614965793830252	2.60092677299093e-07	0.10558421828554	0.00577845710267304	1.23428522088408e-06
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.36433501250253	-2.3860907011655	-3.41072583491112	-1.02463513374562	1.69204844503095e-13	1.10087134262831e-24	0.000567790254165115	2.38600554623837e-12	1.90914267050541e-22	0.00145592909531055
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60777	61230	7.1120034816851	-2.11961605232752	-2.03578623862265	0.0838298137048691	5.02278911427057e-15	4.75221801138938e-14	0.746016975576294	8.59001217899041e-14	3.05036850925871e-12	0.799563894998555
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.61219092701459	5.28089203695576	0.395480951375417	-4.88541108558035	8.59086724405939e-38	0.200295695680714	4.4881296931554e-33	9.87450264041012e-36	0.458527779482134	2.8439206421052e-31
