gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A1-R4_A1g00024	MvSl-1064-A1-R4_A1	aMAT	44670	45575	0.531832736005936	2.48326900066694	-7.1385668564011	-9.62183585706804	0.221467740176757	1.29461437068779e-17	2.92809259297605e-20	0.29639975787263	1.20728896738196e-15	7.31966291102033e-19
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	60303	60627	4.36433501250253	-2.3860907011655	-3.41072583491112	-1.02463513374562	1.69204844503095e-13	1.10087134262831e-24	0.000567790254165115	2.38600554623837e-12	1.90914267050541e-22	0.00145592909531055
MvSl-1064-A1-R4_A1g00031	MvSl-1064-A1-R4_A1	aMAT	61566	63177	3.61219092701459	5.28089203695576	0.395480951375417	-4.88541108558035	8.59086724405939e-38	0.200295695680714	4.4881296931554e-33	9.87450264041012e-36	0.458527779482134	2.8439206421052e-31
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	aMAT	108409	108819	5.12530185552127	-3.08979858834189	-5.6979884156199	-2.60818982727801	4.81260350343397e-13	4.35138748570561e-34	4.61315198429728e-11	6.38098156385485e-12	1.19481848045e-31	3.97221318508525e-10
MvSl-1064-A1-R4_A1g00067	MvSl-1064-A1-R4_A1	aMAT	142411	144606	4.18353233064334	2.97677735145049	-4.64748307311815	-7.62426042456864	1.4611384421821e-10	2.0340357642633e-40	2.55741299241097e-68	1.30003181826913e-09	8.04257741189708e-38	8.71725083792498e-66
MvSl-1064-A1-R4_A1g00068	MvSl-1064-A1-R4_A1	aMAT	145335	146902	3.1749367851786	0.633376703582148	-3.98812306108168	-4.62149976466383	0.121726114758773	2.52266610543741e-26	3.27834853494142e-32	0.177918474699167	4.70501027400921e-24	2.01282455080099e-30
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	187675	189438	5.08048203733995	4.69735978004296	1.2210615817229	-3.47629819832006	1.11564331600381e-35	0.000130387722088465	4.80864149469016e-22	1.08118962536252e-33	0.00152350193007621	1.36590290732794e-20
MvSl-1064-A1-R4_A1g00092	MvSl-1064-A1-R4_A1	aMAT	212088	213361	2.28287962884255	3.11310531964417	-0.832825250747497	-3.94593057039167	4.28742297665375e-12	0.0245340410269572	1.60147989383307e-18	4.83803380413497e-11	0.108543723375415	3.3682188830936e-17
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	234418	236731	0.893901161573318	3.67024314448898	0.830585414936298	-2.83965772955268	2.76035246195133e-11	0.0603026435398637	3.18962044465237e-07	2.73133974838728e-10	0.204983367053491	1.49357641380335e-06
MvSl-1064-A1-R4_A1g00124	MvSl-1064-A1-R4_A1	aMAT	282374	283117	3.02870111743205	3.44407775421093	0.0946851991076121	-3.34939255510331	1.2516084160818e-15	0.797415047683024	5.63762702610009e-15	2.28690373252654e-14	0.925056911183348	7.94977791055626e-14
MvSl-1064-A1-R4_A1g00127	MvSl-1064-A1-R4_A1	aMAT	287412	287603	13.8521075626664	6.444781307418	5.38266578894478	-1.06211551847322	2.80688171935867e-19	3.26768820384472e-15	0.0636431880466481	7.4989258907731e-18	2.2747252038736e-13	0.0993545347190646
MvSl-1064-A1-R4_A1g00128	MvSl-1064-A1-R4_A1	aMAT	288247	288456	5.76367799603949	7.16772662400491	4.50437512844595	-2.66335149555896	5.87156014706463e-85	8.45364564238879e-48	1.67667561467913e-15	6.44893022819265e-82	4.91554630441254e-45	2.50361608022706e-14
MvSl-1064-A1-R4_A1g00145	MvSl-1064-A1-R4_A1	aMAT	321322	321920	2.89696573476649	-2.56093592930067	0.938315930498857	3.49925185979953	1.95581032256517e-13	0.010437767965306	9.22347689774778e-22	2.72298380824743e-12	0.0570986919408131	2.55389549395621e-20
MvSl-1064-A1-R4_A1g00146	MvSl-1064-A1-R4_A1	aMAT	322032	322722	1.66783558108641	-2.40583673710423	0.763307030036342	3.16914376714058	1.68871832853187e-08	0.0982886770823653	7.3319473673645e-13	1.07419438079392e-07	0.289247863340036	7.8607700354011e-12
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	355987	356282	1.37446238392866	4.92978555994933	0.533424312956472	-4.39636124699286	2.0625703556792e-18	0.175875126724932	8.51783042357414e-15	5.05918311808658e-17	0.423062587718957	1.16457474048451e-13
MvSl-1064-A1-R4_A1g00164	MvSl-1064-A1-R4_A1	aMAT	356389	356731	1.90351288922532	5.24977585834455	0.918494214937859	-4.33128164340669	1.66426773358824e-22	0.0174509308417808	1.09251751427904e-15	6.1385397561641e-21	0.0842999223405642	1.66659500442104e-14
MvSl-1064-A1-R4_A1g00173	MvSl-1064-A1-R4_A1	aMAT	378060	378408	9.65446988346689	7.34331651533092	5.47463030108013	-1.86868621425079	2.65848640157575e-36	1.36113257483597e-24	4.73318373540252e-05	2.79565298718897e-34	2.28047381394127e-22	0.00015006064583877
MvSl-1064-A1-R4_A1g00174	MvSl-1064-A1-R4_A1	aMAT	379397	379588	14.8058900538795	6.48838428500177	5.58740625687131	-0.900978028130459	4.14287477612996e-17	4.26030549443423e-14	0.141166530085707	9.02033417666183e-16	2.77059998766331e-12	0.198969703850812
MvSl-1064-A1-R4_A1g00188	MvSl-1064-A1-R4_A1	aMAT	415822	415971	1.10860796201987	3.77849430792706	-1.68569071759885	-5.46418502552591	7.12138722865321e-09	0.000132352191912629	5.37186268886809e-19	4.83686389094748e-08	0.00153917813771334	1.16705192702112e-17
MvSl-1064-A1-R4_A1g00195	MvSl-1064-A1-R4_A1	aMAT	433303	434055	3.31532201573072	1.39497226285521	-2.82600398255172	-4.22097624540693	0.000621150928968722	2.3616741944056e-13	8.55417119342068e-24	0.00164261020140605	1.38136978767452e-11	2.83751618278401e-22
MvSl-1064-A1-R4_A1g00206	MvSl-1064-A1-R4_A1	aMAT	459170	464677	2.74330197711288	1.3177899758701	-6.52820840543538	-7.84599838130548	0.133128125741091	1.12502492038756e-32	5.33135891064436e-38	0.19223093910263	2.92654508895552e-30	4.92527876931958e-36
MvSl-1064-A1-R4_A1g00223	MvSl-1064-A1-R4_A1	aMAT	512213	513436	0.949363666120183	3.20796368002351	-0.784889215809939	-3.99285289583345	3.05513251731099e-07	0.109482770463215	1.01195484697094e-10	1.54475626258922e-06	0.311435161447161	8.18590316064466e-10
MvSl-1064-A1-R4_A1g00224	MvSl-1064-A1-R4_A1	aMAT	513881	514167	0.266374804651979	1.26623438202611	-1.75519390064471	-3.02142828267082	0.0718816950463152	0.00445497815364299	7.03049761395876e-06	0.112553549110221	0.0293387468679287	2.61461508329505e-05
MvSl-1064-A1-R4_A1g00244	MvSl-1064-A1-R4_A1	aMAT	549134	550850	2.39084023849245	3.61981624473914	0.531324127820776	-3.08849211691836	1.00435800528782e-14	0.178008407794044	2.55983786526411e-11	1.66299478764993e-13	0.4259321817961	2.26535338389756e-10
MvSl-1064-A1-R4_A1g00262	MvSl-1064-A1-R4_A1	aMAT	602046	602389	0.0723555973505726	2.01179151614366	-1.0018360305716	-3.01362754671525	0.00172519422322726	0.0553767392744814	8.2479417959442e-07	0.0041665147560717	0.193769581496725	3.61395853957927e-06
MvSl-1064-A1-R4_A1g00306	MvSl-1064-A1-R4_A1	aMAT	702770	704112	8.96039793816497	4.51145600377215	4.545463780568	0.0340077767958446	7.61986128403381e-24	4.07311691704057e-24	0.930259549784057	3.3328464067555e-22	6.60045257786001e-22	0.946635335558514
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	718774	719371	7.92459149528126	2.40925470895352	3.12842898627054	0.71917427731702	4.35747095459099e-18	8.96820830927273e-28	0.00692755648503566	1.0404251300998e-16	1.77301478274322e-25	0.0138341203746621
MvSl-1064-A1-R4_A1g00320	MvSl-1064-A1-R4_A1	aMAT	730971	731930	0.719989073649686	3.00947018263506	2.41521371107715	-0.594256471557919	2.00598374645735e-09	2.89096095707611e-07	0.270002847093837	1.49541096031153e-08	6.59980347822111e-06	0.347161569136652
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	739770	740360	2.10940759276683	0	-11.3021390505848	-11.3021390505848	1	7.13184352591813e-38	1.9289657519988e-39	1	2.34994244179002e-35	1.90678264585082e-37
MvSl-1064-A1-R4_A1g00339	MvSl-1064-A1-R4_A1	aMAT	764843	766003	2.81096823826	3.78816719187966	2.82862038457988	-0.959546807299786	7.11358791845373e-20	2.61025848496321e-13	0.0189601472723061	2.03230683739639e-18	1.50341837701604e-11	0.0339407924278786
MvSl-1064-A1-R4_A1g00340	MvSl-1064-A1-R4_A1	aMAT	766367	766927	5.74861606106875	3.93425209612513	4.4260019964423	0.491749900317178	2.89170038391784e-28	1.00914683529436e-33	0.134576289439775	1.95783960924848e-26	2.69605850456344e-31	0.191078227680577
MvSl-1064-A1-R4_A1g00341	MvSl-1064-A1-R4_A1	aMAT	767051	767497	5.37783827846095	4.69819532054159	4.73737545716917	0.0391801366275757	9.28180001722639e-30	3.37103406309776e-30	0.916336938404684	6.84705919181215e-28	7.24405906820029e-28	0.936129664750961
MvSl-1064-A1-R4_A1g00348	MvSl-1064-A1-R4_A1	aMAT	780549	782150	5.55451751326287	4.09207298848758	1.53719617788851	-2.55487681059907	8.42446941956588e-39	3.52187672779811e-08	8.16332761938178e-18	1.04094850265511e-36	9.51195394925802e-07	1.59160736721083e-16
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	782234	783980	10.0522720291199	9.64532446871995	-1.56128415276204	-11.206608621482	9.59099138507462e-53	0.000346667607379247	1.57675096171416e-63	2.56234999571521e-50	0.00356977411645496	4.58417154604249e-61
MvSl-1064-A1-R4_A1g00374	MvSl-1064-A1-R4_A1	aMAT	854394	856791	6.99188004307813	3.23880480417032	-0.0582336881555357	-3.29703849232586	4.129580349961e-22	0.848801325455135	9.27831602552418e-23	1.40278012918778e-20	0.946677321688368	2.83950940904974e-21
MvSl-1064-A1-R4_A1g00387	MvSl-1064-A1-R4_A1	aMAT	875047	876411	0.19700241102952	3.43824440891018	2.30372272143401	-1.13452168747617	6.85826099897671e-09	1.34863969020929e-05	0.0771082964399828	4.669002064386e-08	0.000215021021576111	0.117917003451304
MvSl-1064-A1-R4_A1g00390	MvSl-1064-A1-R4_A1	aMAT	885400	886813	7.27614670517008	0.834486322548201	-3.83383651476318	-4.66832283731138	0.00303647088986	8.51867746561728e-36	3.25343134478124e-48	0.0069448206261606	2.55173111356445e-33	4.87275285502463e-46
