gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00010	MvSl-1064-A1-R4_A1	MAT	21256	22638	3.41267879027132	1.23654272656974	0.000955532142549422	0.0115604606050775
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	MAT	27672	29826	3.24957350859923	3.08193560009518	4.06030383253907e-06	0.000133818902557475
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	MAT	31145	31816	3.1799871066348	3.12488595971769	4.50154275545816e-05	0.00102169579900926
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	MAT	31867	32715	0.689196350549535	3.04083066560822	4.36141194202592e-05	0.000997788976736887
MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	MAT	39845	40120	2.81807320576953	3.12038893912181	4.4229708321535e-12	6.67480615757622e-10
MvSl-1064-A1-R4_A1g00027	MvSl-1064-A1-R4_A1	MAT	50171	55586	2.06291492646401	1.5513923862645	0.000194689177609519	0.00334943261159416
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	MAT	59218	59891	3.69892721906666	1.76196699277755	1.99647317851282e-07	9.92697241709091e-06
MvSl-1064-A1-R4_A1g00035	MvSl-1064-A1-R4_A1	MAT	68178	68401	2.27603025962899	1.47671860145982	0.00232830518167293	0.0232614183191063
MvSl-1064-A1-R4_A1g00050	MvSl-1064-A1-R4_A1	MAT	96486	99661	7.34981402264358	-1.04354397879072	9.33728259489151e-05	0.00184642080186797
MvSl-1064-A1-R4_A1g00052	MvSl-1064-A1-R4_A1	MAT	106474	107890	3.33825095923122	1.58021616919764	0.00159160215785661	0.0172430248890209
MvSl-1064-A1-R4_A1g00069	MvSl-1064-A1-R4_A1	MAT	145335	146902	6.88618837750531	-1.01249983945876	1.55433640089714e-05	0.000415229867096806
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	MAT	160618	163050	6.09856427991743	2.02588825583004	0.000689945073286703	0.00906092751207973
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	MAT	179366	179827	5.90910081593694	-1.0399407369769	1.0163322112892e-05	0.000294359921936354
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	MAT	186136	186867	0.904101980339724	1.71063200911828	0.000555816054379612	0.00766206682655998
MvSl-1064-A1-R4_A1g00375	MvSl-1064-A1-R4_A1	MAT	355987	356282	2.99384715687008	5.0786268772223	1.53124412642081e-25	1.31717619754718e-22
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	MAT	380085	382864	5.25315223814025	1.01506437420044	9.90989698571688e-05	0.00193738486070765
MvSl-1064-A1-R4_A1g00290	MvSl-1064-A1-R4_A1	MAT	407531	411380	7.70776217574767	-1.30494917247023	9.67073181313556e-08	5.28541553618001e-06
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	MAT	545893	546933	2.57409967712983	2.21006890107848	2.17311964598261e-08	1.48626207178639e-06
MvSl-1064-A1-R4_A1g00481	MvSl-1064-A1-R4_A1	MAT	641110	646152	2.72025248120621	-1.48662111923526	0.000211714122123672	0.00356392344130691
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	MAT	667810	671393	6.16134816712528	-2.16855085720261	3.28216442769928e-18	1.17638243362788e-15
MvSl-1064-A1-R4_A1g00492	MvSl-1064-A1-R4_A1	MAT	741065	742055	3.24623113410148	2.15896982537408	8.13825488731568e-09	6.14081302988504e-07
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	MAT	817323	819348	2.45225106660468	-7.83434609810706	5.72749508580367e-31	9.85358254561663e-28
MvSl-1064-A1-R4_A1g00379	MvSl-1064-A1-R4_A1	MAT	903456	904193	0.621708552316886	3.09605015846789	2.36225725660445e-07	1.15455323416543e-05
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	MAT	907140	907771	5.95108504677973	-1.17717242859966	8.8252894152905e-08	4.86635509938005e-06
MvSl-1064-A1-R4_A1g00757	MvSl-1064-A1-R4_A1	MAT	928859	929481	0.376323308084597	1.84061607685014	0.000536775081660181	0.00745935258875748
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	MAT	1017072	1017508	4.38773824411423	3.49115737257629	2.81744252378505e-10	3.18890007757881e-08
MvSl-1064-A1-R4_A1g00749	MvSl-1064-A1-R4_A1	MAT	1054963	1057437	5.60578968621759	1.84105818687529	3.09426935013336e-11	4.15889139841362e-09
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	MAT	1091186	1095689	2.73565592333975	4.93079534812209	4.71642937034794e-24	3.38089378697775e-21
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	MAT	1162650	1164414	2.44453054988456	-11.0959298114163	2.96930360976455e-34	6.38548741279866e-31
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	MAT	1176877	1180058	4.70130360834867	-2.6648488994888	1.39971907471245e-15	3.64860105475044e-13
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	MAT	1183296	1185232	4.40457830547917	-1.29369465104642	7.35515798016869e-06	0.000226770856435165
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	MAT	1185421	1186806	7.09789574298427	-1.51509143992165	2.38091909110369e-08	1.61265086784834e-06
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	MAT	1378554	1381105	1.38055531596718	3.56895299006836	3.08431820959882e-10	3.44562405700896e-08
MvSl-1064-A1-R4_A1g00193	MvSl-1064-A1-R4_A1	MAT	1550514	1551842	7.95149141787504	1.2343033333435	4.99384063098889e-08	2.88302128240043e-06
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	MAT	1588797	1592442	6.60806018489147	-1.04928839971846	0.000152430153858201	0.00274310498637707
MvSl-1064-A1-R4_MC03g04896	MvSl-1064-A1-R4_A1	MAT	1607578	1607793	5.78106750365493	1.04599513524693	5.20630535653885e-06	0.000166485645639209
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	MAT	1637608	1638887	2.80317960691609	-2.54266598172808	4.53532306675852e-09	3.57916046057402e-07
MvSl-1064-A1-R4_A1g01359	MvSl-1064-A1-R4_A1	MAT	1699348	1701504	6.3038536718381	1.59163313317918	9.79018781107881e-13	1.71867746022245e-10
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	MAT	1786241	1788119	6.53875829507375	-1.68921204161865	9.36231100692589e-13	1.67780415169951e-10
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	MAT	1794549	1795435	6.32292042490465	-1.35616585651647	4.68721173600475e-10	4.69830388375562e-08
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	MAT	1838292	1841771	3.41595758452489	-1.66127102480182	1.1499248568738e-06	4.57946926797612e-05
MvSl-1064-A1-R4_A1g00969	MvSl-1064-A1-R4_A1	MAT	2084395	2085310	4.16701606973758	-1.17197955041087	0.000144988808597437	0.00265850334682947
MvSl-1064-A1-R4_A1g00970	MvSl-1064-A1-R4_A1	MAT	2085727	2087119	8.44843159788739	-1.25869886234242	2.38426023599289e-07	1.15872353389892e-05
MvSl-1064-A1-R4_A1g00804	MvSl-1064-A1-R4_A1	MAT	2194410	2199254	2.08936550488414	-1.64478132572859	0.000147579640446737	0.00267258961499543
MvSl-1064-A1-R4_A1g01219	MvSl-1064-A1-R4_A1	MAT	2503758	2506154	8.83270311603057	2.0411986298292	2.0440359497253e-12	3.25607356287722e-10
MvSl-1064-A1-R4_A1g00886	MvSl-1064-A1-R4_A1	MAT	2593478	2595807	5.83043750833312	-1.48811438800232	3.36796381204564e-10	3.66724363433122e-08
MvSl-1064-A1-R4_A1g00516	MvSl-1064-A1-R4_A1	MAT	2618847	2620704	7.60395467083862	1.05797537519829	8.40758385371799e-07	3.58029882721199e-05
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	MAT	2998043	3000087	5.96767174533071	-2.29692493653121	1.51067409529529e-21	8.66321237848672e-19
