gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	MAT	27672	29826	3.24957350859923	3.08193560009518	4.06030383253907e-06	0.000133818902557475
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	MAT	31145	31816	3.1799871066348	3.12488595971769	4.50154275545816e-05	0.00102169579900926
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	MAT	31867	32715	0.689196350549535	3.04083066560822	4.36141194202592e-05	0.000997788976736887
MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	MAT	39845	40120	2.81807320576953	3.12038893912181	4.4229708321535e-12	6.67480615757622e-10
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	MAT	160618	163050	6.09856427991743	2.02588825583004	0.000689945073286703	0.00906092751207973
MvSl-1064-A1-R4_A1g00375	MvSl-1064-A1-R4_A1	MAT	355987	356282	2.99384715687008	5.0786268772223	1.53124412642081e-25	1.31717619754718e-22
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	MAT	545893	546933	2.57409967712983	2.21006890107848	2.17311964598261e-08	1.48626207178639e-06
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	MAT	667810	671393	6.16134816712528	-2.16855085720261	3.28216442769928e-18	1.17638243362788e-15
MvSl-1064-A1-R4_A1g00492	MvSl-1064-A1-R4_A1	MAT	741065	742055	3.24623113410148	2.15896982537408	8.13825488731568e-09	6.14081302988504e-07
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	MAT	817323	819348	2.45225106660468	-7.83434609810706	5.72749508580367e-31	9.85358254561663e-28
MvSl-1064-A1-R4_A1g00379	MvSl-1064-A1-R4_A1	MAT	903456	904193	0.621708552316886	3.09605015846789	2.36225725660445e-07	1.15455323416543e-05
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	MAT	1017072	1017508	4.38773824411423	3.49115737257629	2.81744252378505e-10	3.18890007757881e-08
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	MAT	1091186	1095689	2.73565592333975	4.93079534812209	4.71642937034794e-24	3.38089378697775e-21
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	MAT	1162650	1164414	2.44453054988456	-11.0959298114163	2.96930360976455e-34	6.38548741279866e-31
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	MAT	1176877	1180058	4.70130360834867	-2.6648488994888	1.39971907471245e-15	3.64860105475044e-13
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	MAT	1378554	1381105	1.38055531596718	3.56895299006836	3.08431820959882e-10	3.44562405700896e-08
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	MAT	1637608	1638887	2.80317960691609	-2.54266598172808	4.53532306675852e-09	3.57916046057402e-07
MvSl-1064-A1-R4_A1g01219	MvSl-1064-A1-R4_A1	MAT	2503758	2506154	8.83270311603057	2.0411986298292	2.0440359497253e-12	3.25607356287722e-10
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	MAT	2998043	3000087	5.96767174533071	-2.29692493653121	1.51067409529529e-21	8.66321237848672e-19
MvSl-1064-A1-R4_A1g00929	MvSl-1064-A1-R4_A1	MAT	3107476	3107769	0.692241433779498	-6.00688810708964	4.96119587279907e-14	1.06690517244544e-11
MvSl-1064-A1-R4_A1g00495	MvSl-1064-A1-R4_A1	MAT	3171155	3174630	6.46758608923029	2.19063033512604	6.07405184724068e-22	4.01915338384341e-19
MvSl-1064-A1-R4_A1g01503	MvSl-1064-A1-R4_A1	MAT	3375330	3376702	2.26142494629959	-2.01261823317374	0.000668070859503923	0.0088140268917987
MvSl-1064-A1-R4_MC01-1g01821	MvSl-1064-A1-R4_MC01-1	Chr01	160989	161301	5.36320737027626	2.22309066552615	0.000155040177316805	0.00277844917766491
MvSl-1064-A1-R4_MC01-1g02299	MvSl-1064-A1-R4_MC01-1	Chr01	985756	986765	1.77292073669966	2.96028891115151	7.81417705613574e-06	0.000237060397912804
MvSl-1064-A1-R4_MC01-1g02359	MvSl-1064-A1-R4_MC01-1	Chr01	1112745	1113716	3.28391743449844	2.26956989474699	0.000654739200983429	0.00870489429190025
MvSl-1064-A1-R4_MC01-1g02360	MvSl-1064-A1-R4_MC01-1	Chr01	1113914	1117191	1.27360898894409	2.42236417048185	0.00190587096449508	0.0198238235025232
MvSl-1064-A1-R4_MC01-1g02401	MvSl-1064-A1-R4_MC01-1	Chr01	1218267	1219888	0.758096277941026	2.04031123559818	0.00170864988958766	0.0182128951056172
MvSl-1064-A1-R4_MC01-1g02565	MvSl-1064-A1-R4_MC01-1	Chr01	1648500	1651968	4.33169486264411	2.28406838285229	0.000157798995206372	0.00281615551196103
MvSl-1064-A1-R4_MC01-1g02603	MvSl-1064-A1-R4_MC01-1	Chr01	1715806	1718569	1.43598497715244	2.19969539027322	0.0001001938864948	0.00195434877920243
MvSl-1064-A1-R4_MC01-1g02838	MvSl-1064-A1-R4_MC01-1	Chr01	2277804	2277986	5.47899038999867	-2.74075848527902	6.62932337120663e-08	3.75167366046839e-06
MvSl-1064-A1-R4_MC01-1g02885	MvSl-1064-A1-R4_MC01-1	Chr01	2397649	2398162	0.299072451211229	-8.84931037748916	1.2538498936751e-15	3.37050524543539e-13
MvSl-1064-A1-R4_MC01-2g03065	MvSl-1064-A1-R4_MC01-1	Chr01	2774288	2775532	7.31382932699112	-2.41479574252909	2.05332148857085e-25	1.60569740406241e-22
MvSl-1064-A1-R4_MC01-2g03106	MvSl-1064-A1-R4_MC01-1	Chr01	2849885	2850544	2.20215624651047	-2.69575319195766	0.000130809999163314	0.00244084080868292
MvSl-1064-A1-R4_MC01-2g03112	MvSl-1064-A1-R4_MC01-1	Chr01	2857315	2860069	5.39486905135435	2.09990060547431	1.00691456137444e-10	1.23735415099185e-08
MvSl-1064-A1-R4_MC01-2g03113	MvSl-1064-A1-R4_MC01-1	Chr01	2860657	2861037	6.4303057599557	2.08078623995788	4.58705078010521e-08	2.69477512045216e-06
MvSl-1064-A1-R4_MC01-2g03166	MvSl-1064-A1-R4_MC02	Chr02	27286	27618	0.409318824844224	5.01963145949819	3.12714955418637e-13	6.11357737843435e-11
MvSl-1064-A1-R4_MC02g03417	MvSl-1064-A1-R4_MC02	Chr02	701065	701847	1.01795096324586	2.14909108964351	8.85729636929616e-06	0.000261822898174177
MvSl-1064-A1-R4_MC02g03565	MvSl-1064-A1-R4_MC02	Chr02	962237	963766	0.834216150827936	-5.58041685199182	6.22498707682776e-11	7.87460865218712e-09
MvSl-1064-A1-R4_MC02g03672	MvSl-1064-A1-R4_MC02	Chr02	1235693	1236885	4.4771799627732	2.73370293202232	0.000322996498588716	0.00497923992985688
MvSl-1064-A1-R4_MC02g03922	MvSl-1064-A1-R4_MC02	Chr02	1791625	1791813	1.27719399714685	-2.88802974108697	0.000270371386569732	0.0043229268908417
MvSl-1064-A1-R4_MC02g03977	MvSl-1064-A1-R4_MC02	Chr02	1923468	1924745	4.99822250568708	-2.27266507314286	7.12269513439225e-13	1.3615427454676e-10
MvSl-1064-A1-R4_MC02g04017	MvSl-1064-A1-R4_MC02	Chr02	2015824	2020654	0.662424114274844	2.31305090533335	0.00174396685939743	0.0185170968284898
MvSl-1064-A1-R4_MC02g04097	MvSl-1064-A1-R4_MC02	Chr02	2230234	2231123	8.99894166678994	2.0651726686535	0.000213885727777822	0.00358644255427841
MvSl-1064-A1-R4_MC03g04356	MvSl-1064-A1-R4_MC03	Chr03	258259	261008	7.72029660644354	-2.08679838372317	1.90513844415039e-19	8.19400044829083e-17
MvSl-1064-A1-R4_MC03g04550	MvSl-1064-A1-R4_MC03	Chr03	736466	738274	4.74224416833258	-2.0834897417323	1.88022951194468e-09	1.65038104711716e-07
MvSl-1064-A1-R4_MC03g04607	MvSl-1064-A1-R4_MC03	Chr03	867204	868008	3.29387489554821	3.96072744387541	1.01465681580447e-18	3.96730814979548e-16
MvSl-1064-A1-R4_MC03g04641	MvSl-1064-A1-R4_MC03	Chr03	940955	942918	1.20397786811037	2.35881464686963	1.32238989992625e-05	0.000362070642692443
MvSl-1064-A1-R4_MC03g04807	MvSl-1064-A1-R4_MC03	Chr03	1362864	1363882	2.16958841928715	2.58317036893565	1.43761809718349e-07	7.44963305540505e-06
MvSl-1064-A1-R4_MC03g04959	MvSl-1064-A1-R4_MC03	Chr03	1729459	1732205	0.0473876610684147	-2.22708802696435	0.000180059067338829	0.00316095530050736
MvSl-1064-A1-R4_MC03g05110	MvSl-1064-A1-R4_MC03	Chr03	2105186	2105630	2.68448341112886	2.12051011154574	1.26501482048252e-05	0.00034877107326252
MvSl-1064-A1-R4_MC03g05141	MvSl-1064-A1-R4_MC03	Chr03	2177592	2178279	7.39009084128804	-2.32743776189594	2.75949883525529e-08	1.79827340764136e-06
MvSl-1064-A1-R4_MC03g05164	MvSl-1064-A1-R4_MC03	Chr03	2233271	2233747	3.877288718961	2.0234285691733	1.05708057767914e-05	0.00030109295129788
MvSl-1064-A1-R4_MC03g05165	MvSl-1064-A1-R4_MC03	Chr03	2236247	2236895	3.08739094318445	2.0652640303029	0.000112301668520418	0.00213721007215185
MvSl-1064-A1-R4_MC03g05174	MvSl-1064-A1-R4_MC03	Chr03	2252816	2254099	6.5549744418195	-2.14964736051372	1.03976116160155e-12	1.78880510241931e-10
MvSl-1064-A1-R4_MC03g05222	MvSl-1064-A1-R4_MC03	Chr03	2379331	2380742	4.12467472165334	-3.42306118718343	8.4480269589052e-22	5.19070913575018e-19
MvSl-1064-A1-R4_MC04-1g05327	MvSl-1064-A1-R4_MC04-1	Chr04	96799	97188	1.70025464243172	2.59666501181367	0.000554613784136234	0.00765776528272855
MvSl-1064-A1-R4_MC04-1g05411	MvSl-1064-A1-R4_MC04-1	Chr04	294508	303853	0.0549150369310829	5.07400571842925	1.30611852289276e-09	1.15874090104754e-07
MvSl-1064-A1-R4_MC04-1g05502	MvSl-1064-A1-R4_MC04-1	Chr04	520565	521509	0.172765316776395	3.29179144405478	7.89025900544272e-06	0.000237691141110796
MvSl-1064-A1-R4_MC04-1g05505	MvSl-1064-A1-R4_MC04-1	Chr04	524681	526084	0.0732710317539313	2.54341018710134	6.56832901971872e-06	0.000205986345648677
MvSl-1064-A1-R4_MC04-1g05686	MvSl-1064-A1-R4_MC04-1	Chr04	982164	982337	5.42598572238154	2.10732716804669	0.00162993186736129	0.0175918116976685
MvSl-1064-A1-R4_MC04-1g05858	MvSl-1064-A1-R4_MC04-1	Chr04	1397892	1399681	4.73303033307016	-2.25712232110343	6.3527975167955e-15	1.56133612112785e-12
MvSl-1064-A1-R4_MC04-1g05911	MvSl-1064-A1-R4_MC04-1	Chr04	1504021	1507215	0.655326573515221	3.35370035731846	5.26867757471032e-09	4.12010586342347e-07
MvSl-1064-A1-R4_MC04-1g06026	MvSl-1064-A1-R4_MC04-1	Chr04	1794734	1797046	4.27825417211363	2.78886271576561	6.69067844230322e-16	1.91844053202308e-13
MvSl-1064-A1-R4_MC04-1g06069	MvSl-1064-A1-R4_MC04-1	Chr04	1914550	1915218	3.87410611975964	-3.14235255854932	2.31009072831655e-20	1.04586318131468e-17
MvSl-1064-A1-R4_MC04-2g06105	MvSl-1064-A1-R4_MC05-3	Chr05	19288	25731	2.25483550051104	2.83146752290368	1.1605336975552e-06	4.60041975408747e-05
