gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	7.24651087563487	-4.46820652412741	1.48690442839912e-74	1.42693261645369e-71
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	552007	553387	3.85348810252333	4.27356513960309	6.91963352882809e-25	9.05528405886186e-23
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	1010063	1012204	3.54644546086822	5.75899702018157	3.29609063849546e-43	1.18618061852856e-40
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1139524	1144406	6.33190676277058	3.93070696094775	1.50231931981517e-53	6.82922735012822e-51
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1144687	1148015	0.590514280035749	4.03069405680576	9.17363130026771e-10	4.23704029627873e-08
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	1151741	1153580	3.65542797342967	-3.36761204103238	1.5183958157704e-19	1.59931520253768e-17
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1207176	1208666	2.61437144981717	5.51785736242434	4.86274134468683e-31	8.74989520709587e-29
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1294048	1294371	2.34003721278408	-5.63774460326955	3.44835519710605e-25	4.58206828267769e-23
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1297181	1298512	3.97660718157961	-3.61603735036725	7.74013392031166e-30	1.28560647441792e-27
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	1.43366879208972	4.74835909852922	1.34815243455996e-16	1.21291589346817e-14
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1441050	1443387	6.09471533638746	5.71308699428117	3.44292344690038e-96	5.94730596217572e-93
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1486271	1487768	8.46610482284136	3.60277927464298	1.0739108882204e-35	2.256363352345e-33
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	0.487397522012187	-4.42841116163052	1.859600684668e-10	9.39261468624415e-09
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1645733	1648754	6.18446271952736	-5.09383279879449	1.99353850260007e-97	4.30454801173921e-94
MvSl-1064-A1-R4_A1g00628	MvSl-1064-A1-R4_A1	aMAT	1872072	1874749	6.54622857637432	3.01827986534146	1.24880861542707e-37	2.83841052932726e-35
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1970332	1974462	5.90732609655841	3.51089505587004	1.95701789843937e-54	9.9428021110711e-52
MvSl-1064-A1-R4_A1g00252	MvSl-1064-A1-R4_A1	aMAT	2519820	2520678	1.42632971534411	3.14074437488808	1.57109386824324e-11	9.23097805443327e-10
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	7.44396491387442	-3.39558471733821	9.63075670148869e-54	4.62115809059765e-51
MvSl-1064-A1-R4_A1g00283	MvSl-1064-A1-R4_A1	aMAT	2725136	2725813	4.48194826707234	-4.2475912250078	1.13258187491265e-42	3.91284386144822e-40
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2775123	2776609	6.12425298486191	-6.30594239681322	3.87332253434617e-105	1.67269433645739e-101
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	aMAT	3035765	3037588	5.59268878668086	3.10087055677475	2.87639755297599e-42	8.87265916609058e-40
MvSl-1064-A1-R4_A1g01459	MvSl-1064-A1-R4_A1	aMAT	3256296	3256583	0.591548952402698	-5.49521577748554	9.64141236928008e-14	6.82564578962886e-12
MvSl-1064-A1-R4_MC14g11997	MvSl-1064-A1-R4_C26	random	24549	28153	1.48682008453295	6.17313833093719	4.58238005947547e-16	4.03857311976424e-14
MvSl-1064-A1-R4_MC01-1g01783	MvSl-1064-A1-R4_MC01-1	Chr01	107424	108928	2.12449315876323	-3.71804464259648	7.84073983744311e-15	5.99296194477842e-13
MvSl-1064-A1-R4_MC01-1g02004	MvSl-1064-A1-R4_MC01-1	Chr01	379579	380191	2.36393464189956	-4.37129685853093	7.78402997646505e-21	8.51021100085172e-19
MvSl-1064-A1-R4_MC01-1g02207	MvSl-1064-A1-R4_MC01-1	Chr01	720371	720718	0.731529595466277	-8.93255900248001	1.50521083316165e-08	5.7270951392146e-07
MvSl-1064-A1-R4_MC01-1g02347	MvSl-1064-A1-R4_MC01-1	Chr01	1042881	1043799	3.16763120116412	3.64477504705239	7.95582849195734e-21	8.58931133562945e-19
MvSl-1064-A1-R4_MC01-1g02828	MvSl-1064-A1-R4_MC01-1	Chr01	2213276	2215089	0.25369828938016	3.64531263943443	3.09790258109648e-09	1.30519924843562e-07
MvSl-1064-A1-R4_MC01-1g02832	MvSl-1064-A1-R4_MC01-1	Chr01	2224752	2226292	8.98961506912465	-5.80025112820027	2.94826757805458e-66	2.3149260974234e-63
MvSl-1064-A1-R4_MC01-1g02833	MvSl-1064-A1-R4_MC01-1	Chr01	2227350	2228536	7.03231199065073	-9.43053163148349	1.39663638882822e-180	1.20627484903093e-176
MvSl-1064-A1-R4_MC01-1g02857	MvSl-1064-A1-R4_MC01-1	Chr01	2286759	2287328	0.903981921801966	5.56825387842877	5.38953051550581e-17	5.00530914649717e-15
MvSl-1064-A1-R4_MC01-1g02885	MvSl-1064-A1-R4_MC01-1	Chr01	2382803	2384819	2.00453070514705	-3.98786946341374	1.20809369802488e-15	1.01303934658649e-13
MvSl-1064-A1-R4_MC01-2g02969	MvSl-1064-A1-R4_MC01-2	Chr01	2551682	2553176	2.16399812992063	-4.15775429337915	2.23163088835164e-18	2.24123209101083e-16
MvSl-1064-A1-R4_MC01-2g03006	MvSl-1064-A1-R4_MC01-2	Chr01	2639620	2640860	3.45841446898302	-7.96734731096653	3.2843038022117e-49	1.41832659698512e-46
MvSl-1064-A1-R4_MC01-2g03166	MvSl-1064-A1-R4_MC02	Chr02	1	793	6.26688260321091	-3.77688936220274	4.48256895298311e-30	7.59136236214021e-28
MvSl-1064-A1-R4_MC02g03432	MvSl-1064-A1-R4_MC02	Chr02	707663	711864	4.03465040411003	3.92406394947428	1.91588444647172e-22	2.20633252855684e-20
MvSl-1064-A1-R4_MC02g03433	MvSl-1064-A1-R4_MC02	Chr02	712271	712823	3.95750869512922	6.34644173357304	2.23601458983067e-47	8.39672087494239e-45
MvSl-1064-A1-R4_MC02g03442	MvSl-1064-A1-R4_MC02	Chr02	714322	716738	4.36437537635859	3.97322268628133	1.08162846930597e-33	2.07600557542127e-31
MvSl-1064-A1-R4_MC02g03522	MvSl-1064-A1-R4_MC02	Chr02	843831	845750	4.2133862261676	4.1684418692382	8.5662495713356e-33	1.5741850542048e-30
MvSl-1064-A1-R4_MC02g03579	MvSl-1064-A1-R4_MC02	Chr02	974889	975798	6.65669165423572	-5.13567083759296	7.08750327967608e-85	8.74496654665175e-82
MvSl-1064-A1-R4_MC02g03663	MvSl-1064-A1-R4_MC02	Chr02	1191973	1193730	1.44811784070872	-4.03167002973827	2.73184767070229e-11	1.52225602141005e-09
MvSl-1064-A1-R4_MC02g03805	MvSl-1064-A1-R4_MC02	Chr02	1511821	1513467	0.189544236431723	-4.08276961961338	2.66476428222913e-09	1.13377187712379e-07
MvSl-1064-A1-R4_MC02g04245	MvSl-1064-A1-R4_MC02	Chr02	2560247	2562613	5.59796843767204	-3.28824296549442	2.27114185793682e-36	5.02970569923085e-34
MvSl-1064-A1-R4_MC03g04350	MvSl-1064-A1-R4_MC03	Chr03	214412	216650	4.06546970720712	-9.97858740767837	1.0790563648013e-65	7.76650818565732e-63
MvSl-1064-A1-R4_MC03g04376	MvSl-1064-A1-R4_MC03	Chr03	282857	285372	0.561216538190867	-3.69351527524657	1.10891241574036e-09	4.95804763614856e-08
MvSl-1064-A1-R4_MC03g04424	MvSl-1064-A1-R4_MC03	Chr03	404345	405628	5.35146984940356	-3.3415630922332	9.68119089508826e-41	2.53383168972356e-38
MvSl-1064-A1-R4_MC03g04706	MvSl-1064-A1-R4_MC03	Chr03	1088463	1089617	0.484708411396368	-8.66462665292062	4.14710153859641e-13	2.79832156162947e-11
MvSl-1064-A1-R4_MC03g04707	MvSl-1064-A1-R4_MC03	Chr03	1089857	1091821	5.36631999825419	-4.42554103014275	1.52671423767124e-56	8.79082058051097e-54
MvSl-1064-A1-R4_MC03g04877	MvSl-1064-A1-R4_MC03	Chr03	1504690	1506478	2.27133791003773	-4.66976720834447	5.40179429266615e-21	5.98144837253302e-19
MvSl-1064-A1-R4_MC03g04884	MvSl-1064-A1-R4_MC03	Chr03	1524735	1525630	0.97343341628872	-3.4865669714919	9.82491077297206e-10	4.4661975971663e-08
MvSl-1064-A1-R4_MC03g04885	MvSl-1064-A1-R4_MC03	Chr03	1526781	1528843	2.75533857906124	5.53571896722969	8.70300991723591e-25	1.12190890530099e-22
MvSl-1064-A1-R4_MC03g04941	MvSl-1064-A1-R4_MC03	Chr03	1681672	1687691	3.53323859981152	-3.70389586594282	1.82059422952976e-19	1.89451474222272e-17
MvSl-1064-A1-R4_MC03g05097	MvSl-1064-A1-R4_MC03	Chr03	2054587	2059584	4.23463740783976	-3.82648356819321	1.18281006504688e-34	2.32180239359317e-32
MvSl-1064-A1-R4_MC03g05134	MvSl-1064-A1-R4_MC03	Chr03	2130759	2136537	0.734043628335635	-4.12390609038222	1.07365607396653e-09	4.82977474523381e-08
MvSl-1064-A1-R4_MC04-1g05282	MvSl-1064-A1-R4_MC04-1	Chr04	16788	17024	3.83434580038093	-5.29602385328893	3.23040816073581e-41	8.719073526336e-39
MvSl-1064-A1-R4_MC04-1g05315	MvSl-1064-A1-R4_MC04-1	Chr04	59297	59753	2.97768524832982	-5.66086500277006	1.36063822379498e-29	2.21732685639947e-27
MvSl-1064-A1-R4_MC04-1g05389	MvSl-1064-A1-R4_MC04-1	Chr04	201540	202270	1.20050449804101	-3.37229162244096	3.46037667316193e-10	1.66118336955996e-08
MvSl-1064-A1-R4_MC04-1g05803	MvSl-1064-A1-R4_MC04-1	Chr04	1237345	1237580	0.670236290295351	-4.63359548508355	1.45975288873495e-12	9.20283627737503e-11
MvSl-1064-A1-R4_MC04-1g05832	MvSl-1064-A1-R4_MC04-1	Chr04	1298642	1299283	1.43387957307356	-4.66930573174901	2.28505820771624e-15	1.81064658165552e-13
MvSl-1064-A1-R4_MC04-1g05833	MvSl-1064-A1-R4_MC04-1	Chr04	1299353	1300536	4.87530761406099	-4.10666073430134	1.10466046664775e-41	3.07772659691505e-39
MvSl-1064-A1-R4_MC04-1g06027	MvSl-1064-A1-R4_MC04-1	Chr04	1744862	1749659	5.37470850290579	-8.10654515602859	3.15666090318945e-59	1.94743430148909e-56
MvSl-1064-A1-R4_MC05-1g06272	MvSl-1064-A1-R4_MC05-1	Chr05	148148	148306	0.875701763681652	3.53307193476602	1.03390756504157e-09	4.67531918286077e-08
MvSl-1064-A1-R4_MC05-2g06335	MvSl-1064-A1-R4_MC05-2	Chr05	200561	204281	5.13478563919988	-3.08321956433269	5.78351871804847e-26	8.18889363406305e-24
MvSl-1064-A1-R4_MC05-3g06747	MvSl-1064-A1-R4_MC05-3	Chr05	664553	665083	3.67729819724976	3.40211650996997	1.68928661187086e-24	2.0843383523898e-22
MvSl-1064-A1-R4_MC06g07090	MvSl-1064-A1-R4_MC06	Chr06	631492	641231	3.04524626950596	-5.1827097563114	1.77142780213868e-30	3.05996438541436e-28
MvSl-1064-A1-R4_MC06g07137	MvSl-1064-A1-R4_MC06	Chr06	750073	751270	8.99224934042578	4.95969655715072	1.17463532965021e-48	4.83110730580424e-46
MvSl-1064-A1-R4_MC06g07138	MvSl-1064-A1-R4_MC06	Chr06	751375	753633	10.1666915741689	-4.56045541182652	9.07943265876197e-38	2.11943405064127e-35
MvSl-1064-A1-R4_MC06g07295	MvSl-1064-A1-R4_MC06	Chr06	1171961	1172863	1.60767004464456	-9.86175963632195	4.97746513345743e-21	5.5831644620353e-19
MvSl-1064-A1-R4_MC06g07297	MvSl-1064-A1-R4_MC06	Chr06	1176406	1177519	1.19366812279751	-3.36284936864623	2.56338336787559e-06	7.25899742568573e-05
MvSl-1064-A1-R4_MC07g07648	MvSl-1064-A1-R4_MC07	Chr07	261764	264280	4.42263069683003	6.35859735300352	2.36900908667683e-59	1.57393319089445e-56
MvSl-1064-A1-R4_MC07g07850	MvSl-1064-A1-R4_MC07	Chr07	740104	743065	1.41528588938935	-3.1490489815456	1.35780206655305e-10	7.1508149078163e-09
MvSl-1064-A1-R4_MC07g08200	MvSl-1064-A1-R4_MC07	Chr07	1595200	1600441	0.440790260889114	5.06433487347368	5.5288056333294e-09	2.25246671014463e-07
MvSl-1064-A1-R4_MC08g08311	MvSl-1064-A1-R4_MC08	Chr08	148462	150755	5.40081769042701	-3.48323537119122	9.30074353723733e-42	2.67768406437063e-39
MvSl-1064-A1-R4_MC08g08369	MvSl-1064-A1-R4_MC08	Chr08	321102	322279	4.64959046880905	-3.9192190073722	2.72730891652523e-42	8.72435818964016e-40
MvSl-1064-A1-R4_MC08g08450	MvSl-1064-A1-R4_MC08	Chr08	505637	507278	6.99039728547096	4.16364594532387	1.86262216649855e-77	2.010933456506e-74
MvSl-1064-A1-R4_MC09-2g09067	MvSl-1064-A1-R4_MC09-2	Chr09	342285	345006	4.38514295355093	-5.75700770960198	6.45982979133055e-42	1.92391551405938e-39
MvSl-1064-A1-R4_MC09-2g09144	MvSl-1064-A1-R4_MC09-2	Chr09	532912	536762	7.17196934801753	-11.7104324281226	4.30729171982824e-104	1.24006928613855e-100
MvSl-1064-A1-R4_MC09-2g09566	MvSl-1064-A1-R4_MC10-1	Chr10	11976	14195	2.9089180844934	-4.51421071084049	2.13930925569996e-14	1.56586559673564e-12
MvSl-1064-A1-R4_MC10-1g09730	MvSl-1064-A1-R4_MC10-1	Chr10	193004	193818	6.08625836713861	-3.52103712126467	1.69551967816823e-54	9.15262716271187e-52
MvSl-1064-A1-R4_MC10-1g09819	MvSl-1064-A1-R4_MC10-1	Chr10	291142	293603	5.42096853950752	3.75147352998767	2.01814790902867e-47	7.92306522285482e-45
MvSl-1064-A1-R4_MC10-1g09822	MvSl-1064-A1-R4_MC10-1	Chr10	299656	302127	0.440285459966544	-3.35378209498111	1.83117484365137e-08	6.93677944062144e-07
MvSl-1064-A1-R4_MC11g10216	MvSl-1064-A1-R4_MC11	Chr11	134631	136614	1.68827349564928	-3.30397368046729	4.1468174191533e-10	1.96791549721028e-08
MvSl-1064-A1-R4_MC11g10576	MvSl-1064-A1-R4_MC11	Chr11	1017295	1019497	7.48268984759996	-7.0594711842295	2.12352359599825e-91	3.05681221643947e-88
MvSl-1064-A1-R4_MC12g10807	MvSl-1064-A1-R4_MC12	Chr12	163948	164272	1.8415699412015	-4.7508541133461	1.53476480294827e-15	1.26245367648231e-13
MvSl-1064-A1-R4_MC12g10810	MvSl-1064-A1-R4_MC12	Chr12	173282	175019	6.56116455509872	5.38582183302687	9.36902548822477e-71	8.09202731417973e-68
MvSl-1064-A1-R4_MC12g11139	MvSl-1064-A1-R4_MC12	Chr12	985207	991308	4.06404063465543	-3.18606556482749	3.03093806341408e-25	4.09034563339178e-23
MvSl-1064-A1-R4_MC13g11316	MvSl-1064-A1-R4_MC13	Chr13	75405	81613	0.0939698458021371	-4.93500345663057	1.120355038306e-10	5.97315213941292e-09
MvSl-1064-A1-R4_MC13g11558	MvSl-1064-A1-R4_MC13	Chr13	635916	636083	6.02200929467065	-3.77820122085954	2.34139316169039e-42	7.77792797596919e-40
MvSl-1064-A1-R4_MC13g11612	MvSl-1064-A1-R4_MC13	Chr13	763339	763589	3.49273029329329	-4.33705579531967	1.15277600610304e-25	1.60589134914709e-23
MvSl-1064-A1-R4_MC14g11878	MvSl-1064-A1-R4_MC14	Chr14	341003	341770	0.237246322598473	-3.10706880933831	3.5687606191007e-07	1.16755247981715e-05
MvSl-1064-A1-R4_MC14g11898	MvSl-1064-A1-R4_MC14	Chr14	395025	396943	1.85684357652857	4.08461111610967	1.25442978940303e-14	9.34009490609823e-13
MvSl-1064-A1-R4_MC15g12144	MvSl-1064-A1-R4_MC15	Chr15	338080	339343	2.10789670981364	-7.97379642977326	2.40017883760712e-29	3.76915356734776e-27
MvSl-1064-A1-R4_MC15g12148	MvSl-1064-A1-R4_MC15	Chr15	343988	344673	1.49278835112766	-3.7109591691295	1.5633654564592e-13	1.08022299579505e-11
MvSl-1064-A1-R4_MC17g12233	MvSl-1064-A1-R4_MC17	Chr17	45310	45596	0.143467142986962	-4.03109994131514	1.37357318118486e-08	5.24935909995292e-07
MvSl-1064-A1-R4_MC18g12262	MvSl-1064-A1-R4_MC18	Chr18	30731	36545	4.84969133914286	-3.58493773987283	1.0317575958732e-30	1.81863068480751e-28
