gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31145	31816	4.70454170800332	2.42252445081569	1.51366372648242e-15	1.25706861592583e-13
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	31867	32715	1.79995510541687	2.67319623110024	2.21273962862168e-09	9.60373476000273e-08
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	7.24651087563487	-4.46820652412741	1.48690442839912e-74	1.42693261645369e-71
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60303	60627	8.45009613633942	-2.46263390264241	1.24354305715707e-22	1.4514164033332e-20
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.6434947596193	2.76561703221464	6.65692843689554e-28	9.91308463956324e-26
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	430224	432154	5.38638073434532	-2.26972011643707	3.96336391871423e-20	4.22612026739936e-18
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	552007	553387	3.85348810252333	4.27356513960309	6.91963352882809e-25	9.05528405886186e-23
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	914330	919259	5.78470219001264	-2.01530297508752	2.30095584966165e-19	2.36587567541996e-17
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	1010063	1012204	3.54644546086822	5.75899702018157	3.29609063849546e-43	1.18618061852856e-40
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1139524	1144406	6.33190676277058	3.93070696094775	1.50231931981517e-53	6.82922735012822e-51
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1144687	1148015	0.590514280035749	4.03069405680576	9.17363130026771e-10	4.23704029627873e-08
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	1151741	1153580	3.65542797342967	-3.36761204103238	1.5183958157704e-19	1.59931520253768e-17
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1207176	1208666	2.61437144981717	5.51785736242434	4.86274134468683e-31	8.74989520709587e-29
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1294048	1294371	2.34003721278408	-5.63774460326955	3.44835519710605e-25	4.58206828267769e-23
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1297181	1298512	3.97660718157961	-3.61603735036725	7.74013392031166e-30	1.28560647441792e-27
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	1.43366879208972	4.74835909852922	1.34815243455996e-16	1.21291589346817e-14
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1441050	1443387	6.09471533638746	5.71308699428117	3.44292344690038e-96	5.94730596217572e-93
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1486271	1487768	8.46610482284136	3.60277927464298	1.0739108882204e-35	2.256363352345e-33
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	0.487397522012187	-4.42841116163052	1.859600684668e-10	9.39261468624415e-09
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1645733	1648754	6.18446271952736	-5.09383279879449	1.99353850260007e-97	4.30454801173921e-94
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	1701948	1703146	10.8780495107949	-2.41087060305327	1.28161638659324e-10	6.79099431350049e-09
MvSl-1064-A1-R4_A1g00628	MvSl-1064-A1-R4_A1	aMAT	1872072	1874749	6.54622857637432	3.01827986534146	1.24880861542707e-37	2.83841052932726e-35
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1970332	1974462	5.90732609655841	3.51089505587004	1.95701789843937e-54	9.9428021110711e-52
MvSl-1064-A1-R4_A1g00252	MvSl-1064-A1-R4_A1	aMAT	2519820	2520678	1.42632971534411	3.14074437488808	1.57109386824324e-11	9.23097805443327e-10
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	7.44396491387442	-3.39558471733821	9.63075670148869e-54	4.62115809059765e-51
