gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	aMAT	27672	29826	3.96258985660742	1.64897027129305	3.90072533846877e-07	1.25711062493861e-05
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31145	31816	4.70454170800332	2.42252445081569	1.51366372648242e-15	1.25706861592583e-13
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	31867	32715	1.79995510541687	2.67319623110024	2.21273962862168e-09	9.60373476000273e-08
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	7.24651087563487	-4.46820652412741	1.48690442839912e-74	1.42693261645369e-71
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60303	60627	8.45009613633942	-2.46263390264241	1.24354305715707e-22	1.4514164033332e-20
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.670904439342	1.64840318073627	7.87298572254804e-10	3.65585901535739e-08
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.51880471155964	1.36885588554686	6.67400034550679e-10	3.11585626941309e-08
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.6434947596193	2.76561703221464	6.65692843689554e-28	9.91308463956324e-26
MvSl-1064-A1-R4_A1g00106	MvSl-1064-A1-R4_A1	aMAT	192447	192848	2.14740314447276	-1.3508134492233	0.00206752861088609	0.0311101822512599
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	430224	432154	5.38638073434532	-2.26972011643707	3.96336391871423e-20	4.22612026739936e-18
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	552007	553387	3.85348810252333	4.27356513960309	6.91963352882809e-25	9.05528405886186e-23
MvSl-1064-A1-R4_A1g00246	MvSl-1064-A1-R4_A1	aMAT	616404	620052	6.78008171287802	-1.48893629313546	7.75829312192609e-16	6.63449284099759e-14
MvSl-1064-A1-R4_A1g00481	MvSl-1064-A1-R4_A1	aMAT	641110	646152	3.2108839016638	-1.39989375450217	1.65618556829091e-05	0.000418259495711362
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.25447033524821	-1.04235466452776	4.47948104269417e-05	0.00105998021276026
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	651956	657345	4.78208911293384	1.93068303413522	2.31651872223056e-12	1.42912658599324e-10
MvSl-1064-A1-R4_A1g00168	MvSl-1064-A1-R4_A1	aMAT	718774	719371	3.61147411129847	1.4638542926634	5.29631864068554e-05	0.00121337676656767
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	841678	844038	4.76278195510358	1.08156442534849	0.00016390739226827	0.00336263217819726
MvSl-1064-A1-R4_A1g00383	MvSl-1064-A1-R4_A1	aMAT	893809	894012	2.94958046883626	-1.95703825511057	1.24320230334923e-06	3.70259941173355e-05
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	914330	919259	5.78470219001264	-2.01530297508752	2.30095584966165e-19	2.36587567541996e-17
MvSl-1064-A1-R4_A1g00230	MvSl-1064-A1-R4_A1	aMAT	919803	924298	5.20609202977384	-1.40145900914562	4.14174740501648e-09	1.72812909841195e-07
