gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	average	ward.D
MvSl-1064-A1-R4_A1g00088	MvSl-1064-A1-R4_A1	MAT	206579	207529	8.86298914401443	-0.046075766619414	1.10196416270439	1.1480399293238	0.89008441833499	0.00178707449428473	0.00129504928913479	1	0.00893537247142363	0.00416899428694076	8.98499894376263	9.24599536085979	9.1719689815066	9.15867958661805	7.83568887297763	8.22949774307387	2	2
MvSl-1064-A1-R4_A1g00095	MvSl-1064-A1-R4_A1	MAT	217252	218206	10.2616938854178	-2.62077848497563	-2.00561908468743	0.615159400288206	9.5594959664579e-12	1.37413122337005e-07	0.0832505863515623	1.44934293685007e-10	1.74551804049709e-06	0.154655239467329	7.81916399705599	8.83634980454466	10.9623257488609	11.0128702946875	10.613521313641	10.0992010126775	1	1
MvSl-1064-A1-R4_A1g00096	MvSl-1064-A1-R4_A1	MAT	218396	218626	4.07219366781657	0	-4.13859106808604	-4.13859106808604	1	0.012228865850999	0.0224525856876739	1	0.0471301265994071	0.0507109574139407	3.65459552555813	3.65459552555813	3.65459552555813	3.65459552555813	4.75399775944264	4.61909347618597	1	1
MvSl-1064-A1-R4_A1g00101	MvSl-1064-A1-R4_A1	MAT	224546	224905	7.91437647953419	2.38869020740723	1.52529864673199	-0.863391560675241	2.60236146995022e-07	0.000319993337216872	0.0849831045943687	2.22383616523019e-06	0.00221171865429308	0.156635526115111	8.70833925891677	8.9074490850884	6.93432155211057	6.15150410848597	6.82429812069911	7.71618524031572	2	2
MvSl-1064-A1-R4_A1g00117	MvSl-1064-A1-R4_A1	MAT	267885	268632	8.29338732985254	-0.63201109568635	-1.55877296256604	-0.926761866879691	0.1260492007263	8.01996646421056e-05	0.0169629382301785	0.220234662979036	0.000661295480382274	0.0404373799974631	7.25762152944937	7.6660039948389	8.38321693199289	7.69745744146148	9.10909094495687	8.81347896045311	1	1
MvSl-1064-A1-R4_A1g00131	MvSl-1064-A1-R4_A1	MAT	292914	293328	9.93678210627675	-0.977486917762381	-0.991651278719745	-0.0141643609573641	0.00321840925778248	0.0027421962631135	0.965156540345153	0.0100318529595627	0.013018507511751	1	8.98499894376263	9.4383291734055	10.2143901530862	10.1673675766296	10.3996618238944	9.98444731630951	1	1
MvSl-1064-A1-R4_A1g00135	MvSl-1064-A1-R4_A1	MAT	302447	302932	6.62265479385551	1.15699076675734	-3.14817152065523	-4.30516228741257	0.222224800957835	9.85234466263211e-08	1.90811378452548e-09	0.339109274188904	1.28627833095475e-06	1.52002284529996e-08	5.06169181797653	5.37354827799711	4.35260532394462	4.67761357260875	7.83568887297763	7.9438394045968	1	1
MvSl-1064-A1-R4_A1g00139	MvSl-1064-A1-R4_A1	MAT	311724	312921	7.84233608609563	-0.364783279860793	-1.10302462614839	-0.738241346287597	0.378112503412748	0.00482650901726668	0.0599654656665474	0.510669185643654	0.0210042522047717	0.117005798421755	7.4840623644317	7.12509122448683	7.85806524053517	7.45182347322863	8.36269980393809	8.36673371028009	1	1
MvSl-1064-A1-R4_A1g00173	MvSl-1064-A1-R4_A1	MAT	378060	378408	16.599006917254	6.81886381526398	4.84860038463034	-1.97026343063364	7.96234283044555e-25	9.49862146376438e-16	0.000229519541405095	1.24743371010314e-22	3.18882291997804e-14	0.000860724889951607	18.0821813674992	18.1609516355152	11.8424320881623	10.4614069319098	13.142472716138	13.3965588004589	2	2
MvSl-1064-A1-R4_A1g00195	MvSl-1064-A1-R4_A1	MAT	433303	434055	10.7994978310605	0.830017582186218	-3.48884735655651	-4.31886493874273	0.0239633214642909	8.67798952894059e-24	3.90308387930345e-31	0.0583562750684803	5.09831884825260e-22	6.11483141090874e-29	9.0143166868071	8.39174706954791	8.16424618081043	7.69745744146148	12.2558514742394	12.1259251504469	1	1
