gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid	water1	water2	rich1	rich2	di1	di2	average	ward.D
MvSl-1064-A1-R4_A1g00094	MvSl-1064-A1-R4_A1	MAT	215113	216890	4.32643755073097	-4.81037614538804	-2.36639644456618	2.44397970082185	0.0017154556346695	0.210363639118963	0.0382947111043159	0.00580046149852276	0.392911020841726	0.0799933965290155	3.65459552555813	3.65459552555813	4.82100932781139	5.27016786155353	4.30658124188589	3.65459552555813	2	2
MvSl-1064-A1-R4_A1g00095	MvSl-1064-A1-R4_A1	MAT	217252	218206	10.2616938854178	-2.62077848497563	-2.00561908468743	0.615159400288206	9.5594959664579e-12	1.37413122337005e-07	0.0832505863515623	1.44934293685007e-10	1.74551804049709e-06	0.154655239467329	7.81916399705599	8.83634980454466	10.9623257488609	11.0128702946875	10.613521313641	10.0992010126775	2	2
MvSl-1064-A1-R4_A1g00101	MvSl-1064-A1-R4_A1	MAT	224546	224905	7.91437647953419	2.38869020740723	1.52529864673199	-0.863391560675241	2.60236146995022e-07	0.000319993337216872	0.0849831045943687	2.22383616523019e-06	0.00221171865429308	0.156635526115111	8.70833925891677	8.9074490850884	6.93432155211057	6.15150410848597	6.82429812069911	7.71618524031572	1	1
MvSl-1064-A1-R4_A1g00121	MvSl-1064-A1-R4_A1	MAT	274757	275079	12.5692197902302	-1.49796474166664	-0.250451282638667	1.24751345902797	6.02771481437252e-06	0.442259795066002	0.000149953825235367	3.67925449708452e-05	0.635545244258341	0.00059727371068324	11.4936729071891	12.1051402765231	13.1156289724135	13.5091841814956	12.2366223861191	11.907106247568	2	2
MvSl-1064-A1-R4_A1g00123	MvSl-1064-A1-R4_A1	MAT	281578	282184	6.57803351632194	1.37492944410851	0.345255914309414	-1.02967352979909	0.0174457607469787	0.498809340416782	0.0890862813015853	0.0455528197282221	0.691564572259256	0.161040585429789	6.79980594281244	7.12509122448683	6.07571304894674	5.49472204770933	6.72966313150425	6.59188159321706	1	1
MvSl-1064-A1-R4_A1g00124	MvSl-1064-A1-R4_A1	MAT	282374	283117	10.3146364678161	2.91808978080335	-0.534912200218781	-3.45300198102213	1.44945992399253e-13	0.115474966091191	4.68911157474401e-18	2.96193984468038e-12	0.279622749269537	1.10194122006484e-16	10.2942430739411	10.7249082265435	8.16424618081043	7.0176952878259	11.0697867626574	11.0425461292768	1	1
MvSl-1064-A1-R4_A1g00125	MvSl-1064-A1-R4_A1	MAT	283790	285460	10.7874837267881	-0.985120626222162	-0.0418561471396399	0.943264479082522	0.000665238557968835	0.885680238103159	0.0011647803044685	0.00246190647437285	0.996643377060791	0.00377549478000136	10.3296598161761	10.4191056707304	11.4843473031701	11.2117764103014	10.4672124451968	10.3647254529991	2	2
MvSl-1064-A1-R4_A1g00131	MvSl-1064-A1-R4_A1	MAT	292914	293328	9.93678210627675	-0.977486917762381	-0.991651278719745	-0.0141643609573641	0.00321840925778248	0.0027421962631135	0.965156540345153	0.0100318529595627	0.013018507511751	1	8.98499894376263	9.4383291734055	10.2143901530862	10.1673675766296	10.3996618238944	9.98444731630951	2	2
MvSl-1064-A1-R4_A1g00145	MvSl-1064-A1-R4_A1	MAT	321322	321920	10.3165555380632	-3.12233993596687	0.274001244728487	3.39634118069536	1.1283443625105e-19	0.443529447056885	8.52187359691888e-22	8.83869750633227e-18	0.635545244258341	3.3377338254599e-20	8.53711591795772	8.55564906134484	11.496137077916	11.7472240533146	8.59519139062935	7.90830517293147	2	2
MvSl-1064-A1-R4_A1g00146	MvSl-1064-A1-R4_A1	MAT	322032	322722	9.06384122388907	-2.95374389962673	0.135001832425266	3.08874573205199	4.39187219635612e-16	0.741112719180497	1.40656125809573e-16	1.47441423734813e-14	0.916639415828509	3.00492632411361e-15	7.44152858779923	7.49187746803127	10.4588973178885	10.1996191443503	7.15079331439201	7.49449271552894	2	2
MvSl-1064-A1-R4_A1g00161	MvSl-1064-A1-R4_A1	MAT	353892	354131	5.37689170253106	2.65855945836684	0.892507550368645	-1.76605190799819	0.00269096513150429	0.179286772843027	0.0831063778347328	0.00854563251220957	0.379559213066209	0.154655239467329	5.89248475534561	6.01230302992756	4.82100932781139	3.65459552555813	5.37062850536883	5.19202512772423	1	1
MvSl-1064-A1-R4_A1g00169	MvSl-1064-A1-R4_A1	MAT	371961	372797	10.2870704691604	-2.08274803418912	-0.695305566077109	1.38744246811201	1.7874612756011e-07	0.0776785835727753	0.000362329732860671	1.58510716892928e-06	0.207437126586389	0.00133042948784778	8.43240743151022	9.58650800353671	10.8807322905212	11.421156225516	9.67671697879229	9.91452808259804	2	2
MvSl-1064-A1-R4_A1g00173	MvSl-1064-A1-R4_A1	MAT	378060	378408	16.599006917254	6.81886381526398	4.84860038463034	-1.97026343063364	7.96234283044555e-25	9.49862146376438e-16	0.000229519541405095	1.24743371010314e-22	3.18882291997804e-14	0.000860724889951607	18.0821813674992	18.1609516355152	11.8424320881623	10.4614069319098	13.142472716138	13.3965588004589	1	1
MvSl-1064-A1-R4_A1g00183	MvSl-1064-A1-R4_A1	MAT	404057	405445	10.843701347175	-1.19400735230418	-0.0442211635987403	1.14978618870544	4.78003136465017e-05	0.88088597181346	9.49799407282761e-05	0.000229997815614289	0.996643377060791	0.000391583966160436	10.1028108085766	10.5189732061406	11.4922178484403	11.5297952280021	10.4375797157925	10.2976431560846	2	2
MvSl-1064-A1-R4_A1g00190	MvSl-1064-A1-R4_A1	MAT	422409	423645	10.4947874418408	1.49263524774049	0.585681384189711	-0.906953863550783	4.56686788680609e-06	0.0622613128438241	0.00541105112821839	2.86190387573182e-05	0.180634673065416	0.0150484853861695	10.7469968524838	11.3112126254448	9.70635608359278	9.44089651252468	10.6002091728634	10.3382656468666	1	1
MvSl-1064-A1-R4_A1g00191	MvSl-1064-A1-R4_A1	MAT	423985	426191	13.7694100897306	-1.56267446368945	0.298349026068308	1.86102348975776	3.09512284574715e-05	0.41733555347434	8.96165729780178e-07	0.000165307697443314	0.611052056488909	5.26229466334883e-06	12.9585472323536	13.2333184089297	14.285124339809	14.9632275355817	12.8731684108414	12.7325726038986	2	2
MvSl-1064-A1-R4_A1g00198	MvSl-1064-A1-R4_A1	MAT	438188	438544	10.2013317144835	1.13971565884694	-0.180120856736945	-1.31983651558389	0.000260070852465191	0.545146984851649	2.51066637750962e-05	0.00112140642806092	0.744822915349637	0.000119193252265608	10.5458571195555	10.2584130782407	9.40660955147363	9.15867958661805	10.5595194821843	10.6166813508329	1	1
MvSl-1064-A1-R4_A1g00202	MvSl-1064-A1-R4_A1	MAT	449331	450021	4.4008290839918	-5.02629826142477	-2.36453201784204	2.66176624358273	0.000729752830159001	0.210667185642798	0.0198424141237681	0.00263833715519023	0.392911020841726	0.0461679932582724	3.65459552555813	3.65459552555813	5.17403476581678	5.27016786155353	3.65459552555813	4.21598732819973	2	2
MvSl-1064-A1-R4_A1g00213	MvSl-1064-A1-R4_A1	MAT	481957	483035	7.07221040971038	1.64788114061656	-0.170761058231488	-1.81864219884805	0.00230304119221439	0.702090380978087	0.000792569434619419	0.00751687055792197	0.882306093742515	0.00264953168892941	7.35250351284079	7.29381238690515	6.23428801773303	5.49472204770933	7.41686444030205	7.54164041882728	1	1
MvSl-1064-A1-R4_A1g00216	MvSl-1064-A1-R4_A1	MAT	487259	488338	8.01648076799265	-1.27695250436697	0.348740888360122	1.6256933927271	0.000625235076390473	0.396905477913517	3.30412786646032e-05	0.00235088388722818	0.595426659756812	0.00015077088322683	7.64266726296984	7.49187746803127	8.68738103592861	8.8888624040213	6.91310572777955	7.49449271552894	2	2
MvSl-1064-A1-R4_A1g00219	MvSl-1064-A1-R4_A1	MAT	497168	498774	10.9980664991806	1.72822666271228	0.576651669607312	-1.15157499310497	1.24057920700176e-08	0.0471065235255239	0.000140985467325567	1.3882672078353e-07	0.148591047362391	0.000566351877290738	11.6372146916267	11.5548999739597	10.0102900576263	9.74398288820107	10.7762505991682	11.2305217670897	1	1
MvSl-1064-A1-R4_A1g00223	MvSl-1064-A1-R4_A1	MAT	512213	513436	8.29827206051249	2.69419017346437	-1.39770500547623	-4.09189517894059	1.00853876366476e-06	0.000578912491253778	9.92555264320312e-15	7.07482416302147e-06	0.00348831885755482	1.37206168891337e-13	7.52537798142522	8.31537128707279	6.23428801773303	4.67761357260875	9.23501290804789	9.40417887858843	1	1
MvSl-1064-A1-R4_A1g00226	MvSl-1064-A1-R4_A1	MAT	515650	516516	4.99474091898928	-3.01159732896071	-0.231279114533547	2.78031821442716	0.000512760293998109	0.858721166028781	0.00162538985387954	0.00202518771579085	0.991021922513532	0.00505916047234028	4.15336427203613	4.19897676272701	5.89753087978565	6.01317825305095	4.75399775944264	3.65459552555813	2	2
MvSl-1064-A1-R4_A1g00227	MvSl-1064-A1-R4_A1	MAT	516570	517975	10.5575278349385	-0.7782854185679	-0.269932346704172	0.508353071863728	0.0153824921699821	0.401394135979879	0.112490879965096	0.0413129789708091	0.595426659756812	0.193665617522327	10.4035375739399	9.90587403773378	10.7224577149417	11.1429552158613	10.2457366809267	10.6166813508329	2	2
MvSl-1064-A1-R4_A1g00232	MvSl-1064-A1-R4_A1	MAT	527440	527715	8.11941905876201	-1.46769335000167	-0.916537411343562	0.551155938658104	0.000383025928461185	0.0289972799370415	0.163427406365861	0.00157338702350372	0.09947971949204	0.268569513957883	7.25762152944937	7.29381238690515	9.02779987778152	8.2218760135459	7.96594406824023	8.28596808049661	2	2
MvSl-1064-A1-R4_A1g00234	MvSl-1064-A1-R4_A1	MAT	529154	529949	8.57844491599371	1.17855566339197	2.01623143558364	0.837675772191678	0.00459314200144634	3.68313824015927e-06	0.0632445236551826	0.013838312440255	4.12160707827347e-05	0.122830273214611	8.9701135847131	9.6909593885319	8.16424618081043	8.28335811416816	6.82429812069911	7.83449808832201	1	1
MvSl-1064-A1-R4_A1g00239	MvSl-1064-A1-R4_A1	MAT	540556	541585	11.7406165224601	1.44704030129832	1.0398605384232	-0.407179762875113	0.000105977049723759	0.00480364979686496	0.270031596673561	0.000483584595826862	0.0210042522047717	0.389309357167404	11.7784779152595	12.8803975310292	10.6679087936541	11.2507771123996	11.5114387577955	11.2695540533516	1	1
MvSl-1064-A1-R4_A1g00244	MvSl-1064-A1-R4_A1	MAT	549134	550850	9.62288195444338	3.06780749146591	-0.090967549769341	-3.15877504123525	1.97386442351929e-14	0.784307415976275	3.95529286236831e-15	4.8827172581793e-13	0.948332574968239	5.9967343397197e-14	10.1365325781346	9.99017668205004	7.4036262725803	6.78243393738142	9.87766087941841	10.3842566274576	1	1
