gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A1-R4_A1g00012	MvSl-1064-A1-R4_A1	MAT	26008	26178	4.45673746067644	3.89649462486818	-0.54686245236344	-4.44335707723162	0.0336875208199713	0.555967962924902	0.0112993968286204	0.0761208403143582	0.753040180330559	0.0284660241900906
MvSl-1064-A1-R4_A1g00088	MvSl-1064-A1-R4_A1	MAT	206579	207529	8.86298914401443	-0.046075766619414	1.10196416270439	1.1480399293238	0.89008441833499	0.00178707449428473	0.00129504928913479	1	0.00893537247142363	0.00416899428694076
MvSl-1064-A1-R4_A1g00094	MvSl-1064-A1-R4_A1	MAT	215113	216890	4.32643755073097	-4.81037614538804	-2.36639644456618	2.44397970082185	0.0017154556346695	0.210363639118963	0.0382947111043159	0.00580046149852276	0.392911020841726	0.0799933965290155
MvSl-1064-A1-R4_A1g00095	MvSl-1064-A1-R4_A1	MAT	217252	218206	10.2616938854178	-2.62077848497563	-2.00561908468743	0.615159400288206	9.5594959664579e-12	1.37413122337005e-07	0.0832505863515623	1.44934293685007e-10	1.74551804049709e-06	0.154655239467329
MvSl-1064-A1-R4_A1g00096	MvSl-1064-A1-R4_A1	MAT	218396	218626	4.07219366781657	0	-4.13859106808604	-4.13859106808604	1	0.012228865850999	0.0224525856876739	1	0.0471301265994071	0.0507109574139407
MvSl-1064-A1-R4_A1g00101	MvSl-1064-A1-R4_A1	MAT	224546	224905	7.91437647953419	2.38869020740723	1.52529864673199	-0.863391560675241	2.60236146995022e-07	0.000319993337216872	0.0849831045943687	2.22383616523019e-06	0.00221171865429308	0.156635526115111
MvSl-1064-A1-R4_A1g00117	MvSl-1064-A1-R4_A1	MAT	267885	268632	8.29338732985254	-0.63201109568635	-1.55877296256604	-0.926761866879691	0.1260492007263	8.01996646421056e-05	0.0169629382301785	0.220234662979036	0.000661295480382274	0.0404373799974631
MvSl-1064-A1-R4_A1g00121	MvSl-1064-A1-R4_A1	MAT	274757	275079	12.5692197902302	-1.49796474166664	-0.250451282638667	1.24751345902797	6.02771481437252e-06	0.442259795066002	0.000149953825235367	3.67925449708452e-05	0.635545244258341	0.00059727371068324
MvSl-1064-A1-R4_A1g00123	MvSl-1064-A1-R4_A1	MAT	281578	282184	6.57803351632194	1.37492944410851	0.345255914309414	-1.02967352979909	0.0174457607469787	0.498809340416782	0.0890862813015853	0.0455528197282221	0.691564572259256	0.161040585429789
MvSl-1064-A1-R4_A1g00124	MvSl-1064-A1-R4_A1	MAT	282374	283117	10.3146364678161	2.91808978080335	-0.534912200218781	-3.45300198102213	1.44945992399253e-13	0.115474966091191	4.68911157474401e-18	2.96193984468038e-12	0.279622749269537	1.10194122006484e-16
MvSl-1064-A1-R4_A1g00135	MvSl-1064-A1-R4_A1	MAT	302447	302932	6.62265479385551	1.15699076675734	-3.14817152065523	-4.30516228741257	0.222224800957835	9.85234466263211e-08	1.90811378452548e-09	0.339109274188904	1.28627833095475e-06	1.52002284529996e-08
MvSl-1064-A1-R4_A1g00139	MvSl-1064-A1-R4_A1	MAT	311724	312921	7.84233608609563	-0.364783279860793	-1.10302462614839	-0.738241346287597	0.378112503412748	0.00482650901726668	0.0599654656665474	0.510669185643654	0.0210042522047717	0.117005798421755
MvSl-1064-A1-R4_A1g00145	MvSl-1064-A1-R4_A1	MAT	321322	321920	10.3165555380632	-3.12233993596687	0.274001244728487	3.39634118069536	1.1283443625105e-19	0.443529447056885	8.52187359691888e-22	8.83869750633227e-18	0.635545244258341	3.3377338254599e-20
MvSl-1064-A1-R4_A1g00146	MvSl-1064-A1-R4_A1	MAT	322032	322722	9.06384122388907	-2.95374389962673	0.135001832425266	3.08874573205199	4.39187219635612e-16	0.741112719180497	1.40656125809573e-16	1.47441423734813e-14	0.916639415828509	3.00492632411361e-15
MvSl-1064-A1-R4_A1g00161	MvSl-1064-A1-R4_A1	MAT	353892	354131	5.37689170253106	2.65855945836684	0.892507550368645	-1.76605190799819	0.00269096513150429	0.179286772843027	0.0831063778347328	0.00854563251220957	0.379559213066209	0.154655239467329
MvSl-1064-A1-R4_A1g00169	MvSl-1064-A1-R4_A1	MAT	371961	372797	10.2870704691604	-2.08274803418912	-0.695305566077109	1.38744246811201	1.7874612756011e-07	0.0776785835727753	0.000362329732860671	1.58510716892928e-06	0.207437126586389	0.00133042948784778
MvSl-1064-A1-R4_A1g00173	MvSl-1064-A1-R4_A1	MAT	378060	378408	16.599006917254	6.81886381526398	4.84860038463034	-1.97026343063364	7.96234283044555e-25	9.49862146376438e-16	0.000229519541405095	1.24743371010314e-22	3.18882291997804e-14	0.000860724889951607
MvSl-1064-A1-R4_A1g00183	MvSl-1064-A1-R4_A1	MAT	404057	405445	10.843701347175	-1.19400735230418	-0.0442211635987403	1.14978618870544	4.78003136465017e-05	0.88088597181346	9.49799407282761e-05	0.000229997815614289	0.996643377060791	0.000391583966160436
MvSl-1064-A1-R4_A1g00190	MvSl-1064-A1-R4_A1	MAT	422409	423645	10.4947874418408	1.49263524774049	0.585681384189711	-0.906953863550783	4.56686788680609e-06	0.0622613128438241	0.00541105112821839	2.86190387573182e-05	0.180634673065416	0.0150484853861695
MvSl-1064-A1-R4_A1g00191	MvSl-1064-A1-R4_A1	MAT	423985	426191	13.7694100897306	-1.56267446368945	0.298349026068308	1.86102348975776	3.09512284574715e-05	0.41733555347434	8.96165729780178e-07	0.000165307697443314	0.611052056488909	5.26229466334883e-06
MvSl-1064-A1-R4_A1g00195	MvSl-1064-A1-R4_A1	MAT	433303	434055	10.7994978310605	0.830017582186218	-3.48884735655651	-4.31886493874273	0.0239633214642909	8.67798952894059e-24	3.90308387930345e-31	0.0583562750684803	5.09831884825260e-22	6.11483141090874e-29
MvSl-1064-A1-R4_A1g00198	MvSl-1064-A1-R4_A1	MAT	438188	438544	10.2013317144835	1.13971565884694	-0.180120856736945	-1.31983651558389	0.000260070852465191	0.545146984851649	2.51066637750962e-05	0.00112140642806092	0.744822915349637	0.000119193252265608
MvSl-1064-A1-R4_A1g00201	MvSl-1064-A1-R4_A1	MAT	446323	447356	12.5303039886338	0.556832434854426	1.33025786075833	0.773425425903908	0.101093058004308	0.000116205836929207	0.0239040426466815	0.187061957724507	0.000925707514520805	0.0532459717722288
