gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	6.29764882571047	4.98899395461794	1.53997740076395e-87	1.88075239987586e-84
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	552007	553387	3.87673158798308	-4.27235892354258	9.78488137151248e-25	1.34920888459774e-22
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	1010063	1012204	3.56641247096952	-5.75445442507586	7.23914215538545e-43	2.69075766462566e-40
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1139524	1144406	6.33908560500682	-4.21628927073878	2.18725622014549e-61	1.55823778550198e-58
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1144687	1148015	0.613957130769356	-4.02943388936938	3.4394807983691e-10	1.77133261116009e-08
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	1151741	1153580	3.68124695118662	3.35122140360322	4.10429725612509e-19	4.49841503110428e-17
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1207176	1208666	2.637666471122	-5.51666392412234	2.09843653162403e-31	4.07716679746677e-29
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1294048	1294371	2.36443783309386	5.63900876461223	1.33929318788632e-25	2.0087048181123e-23
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1297181	1298512	4.00094094574021	3.61722515080325	5.64768585403277e-30	9.85348293186247e-28
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	1.37100714270041	-4.65590890937119	1.04357185989427e-16	1.02545929083173e-14
MvSl-1064-A1-R4_A1g01007	MvSl-1064-A1-R4_A1	aMAT	1400757	1402594	5.55106632174798	3.10020839186857	7.75441411398153e-33	1.6573121565107e-30
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1441050	1443387	6.11799761415527	-5.71187301790625	2.15366824852171e-96	3.68234197132242e-93
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1486271	1487768	8.48949485765357	-3.60166226454205	1.64988190532699e-35	3.71180010753696e-33
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1578575	1582088	0.474419235964352	4.38716507976427	9.00562461448178e-11	4.99929122267563e-09
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1645733	1648754	6.20721472978627	5.10281698205399	1.0553641617222e-97	2.25557705464077e-94
MvSl-1064-A1-R4_A1g00628	MvSl-1064-A1-R4_A1	aMAT	1872072	1874749	6.56626062267035	-3.01880858862758	1.1655040339214e-37	3.11371687062314e-35
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1970332	1974462	5.93035824966693	-3.50937828864906	8.23933122689543e-55	4.40237766617056e-52
MvSl-1064-A1-R4_A1g00252	MvSl-1064-A1-R4_A1	aMAT	2519820	2520678	1.4567480416518	-3.1475066999698	5.19616977760014e-12	3.31507876333609e-10
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2575916	2576612	7.46821143930384	3.39666455070441	9.22885934122775e-53	4.64103050047977e-50
MvSl-1064-A1-R4_A1g00283	MvSl-1064-A1-R4_A1	aMAT	2725136	2725813	4.28142298947611	4.44953500383191	7.82728017948599e-39	2.15856187917502e-36
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2775123	2776609	6.14870373817469	6.30718683106387	4.823479952132e-106	2.06179650553882e-102
MvSl-1064-A1-R4_A1g00977	MvSl-1064-A1-R4_A1	aMAT	3035765	3037588	5.5850952931506	-3.06503397882804	1.92954366800008e-41	5.89131029204738e-39
MvSl-1064-A1-R4_A1g01459	MvSl-1064-A1-R4_A1	aMAT	3256296	3256583	0.604404840113704	5.48360974426558	2.93151105510307e-14	2.35303203860169e-12
MvSl-1064-A1-R4_MC01-1g01783	MvSl-1064-A1-R4_MC01-1	Chr01	107424	108928	1.67053336834904	3.17905727678028	5.64087932433816e-11	3.21492515625113e-09
MvSl-1064-A1-R4_MC01-1g02004	MvSl-1064-A1-R4_MC01-1	Chr01	379579	380191	2.19976469412266	4.1683417427872	5.69614719193339e-19	6.08704529297981e-17
MvSl-1064-A1-R4_MC01-1g02207	MvSl-1064-A1-R4_MC01-1	Chr01	720371	720718	0.755689079369656	8.9328948771329	1.1015894480709e-08	4.57159620949424e-07
MvSl-1064-A1-R4_MC01-1g02347	MvSl-1064-A1-R4_MC01-1	Chr01	1042881	1043799	3.19103774517107	-3.64365361394245	6.54177939207161e-21	7.76745444761391e-19
MvSl-1064-A1-R4_MC01-1g02828	MvSl-1064-A1-R4_MC01-1	Chr01	2213276	2215089	0.262128092264434	-3.85726996307054	2.67210890285866e-10	1.41011475373695e-08
MvSl-1064-A1-R4_MC01-1g02832	MvSl-1064-A1-R4_MC01-1	Chr01	2224752	2226292	9.01390419823801	5.80349037307582	4.03728924696814e-65	3.13770779748461e-62
MvSl-1064-A1-R4_MC01-1g02833	MvSl-1064-A1-R4_MC01-1	Chr01	2227350	2228536	7.0519940657595	9.42693284125416	1.45540308752879e-179	1.24422409952836e-175
MvSl-1064-A1-R4_MC01-1g02857	MvSl-1064-A1-R4_MC01-1	Chr01	2286759	2287328	0.844164726337059	-5.47851614157306	5.14401242183209e-17	5.23525740407649e-15
MvSl-1064-A1-R4_MC01-1g02885	MvSl-1064-A1-R4_MC01-1	Chr01	2382803	2384819	1.08046485627058	4.06051059319346	1.90018906469533e-13	1.40040657880003e-11
MvSl-1064-A1-R4_MC01-2g02969	MvSl-1064-A1-R4_MC01-2	Chr01	2551682	2553176	1.81111133853503	3.83631345810619	1.19525011014677e-15	1.07559928333103e-13
MvSl-1064-A1-R4_MC01-2g03006	MvSl-1064-A1-R4_MC01-2	Chr01	2639620	2640860	3.48281000774994	7.96846527084097	3.83107293252713e-49	1.72378118421971e-46
MvSl-1064-A1-R4_MC01-2g03096	MvSl-1064-A1-R4_MC01-2	Chr01	2862188	2867899	4.18257310886817	4.96459121253161	1.12306304438619e-46	4.57193617450357e-44
MvSl-1064-A1-R4_MC01-2g03166	MvSl-1064-A1-R4_MC02	Chr02	1	793	6.29110168964055	3.77786773545109	5.88385896814146e-30	1.00602220637283e-27
MvSl-1064-A1-R4_MC02g03432	MvSl-1064-A1-R4_MC02	Chr02	707663	711864	0.808276003923292	-3.71058701450855	4.83513058277218e-11	2.77514834059543e-09
MvSl-1064-A1-R4_MC02g03433	MvSl-1064-A1-R4_MC02	Chr02	712271	712823	3.96341142111896	-6.15807300064508	2.39874513917908e-46	9.32130554310998e-44
MvSl-1064-A1-R4_MC02g03442	MvSl-1064-A1-R4_MC02	Chr02	714322	716738	2.28746129145769	-5.15311711882882	4.70764238859905e-19	5.09438414938396e-17
MvSl-1064-A1-R4_MC02g03522	MvSl-1064-A1-R4_MC02	Chr02	843831	845750	4.19482958741135	-4.51041665996518	9.27264447796024e-36	2.20199549005784e-33
MvSl-1064-A1-R4_MC02g03579	MvSl-1064-A1-R4_MC02	Chr02	974889	975798	6.6798981245357	5.13562295049679	6.40106126287569e-82	6.08029697070269e-79
MvSl-1064-A1-R4_MC02g03663	MvSl-1064-A1-R4_MC02	Chr02	1191973	1193730	1.35117702871982	3.42823119451393	5.00982989310073e-08	1.92058456305463e-06
MvSl-1064-A1-R4_MC02g04225	MvSl-1064-A1-R4_MC02	Chr02	2520294	2521314	0.836466432873678	-3.33692495244403	3.19000482130136e-10	1.65280916468517e-08
MvSl-1064-A1-R4_MC02g04245	MvSl-1064-A1-R4_MC02	Chr02	2560247	2562613	5.51559216962294	3.56839097700268	9.32602497354911e-41	2.74924784478867e-38
MvSl-1064-A1-R4_MC03g04350	MvSl-1064-A1-R4_MC03	Chr03	214412	216650	3.82024979532246	9.70641994567156	1.06177553620646e-59	6.48365647073505e-57
MvSl-1064-A1-R4_MC03g04424	MvSl-1064-A1-R4_MC03	Chr03	404345	405628	4.96719511467505	3.05218517955297	3.43202900446575e-30	6.37835129547342e-28
MvSl-1064-A1-R4_MC03g04706	MvSl-1064-A1-R4_MC03	Chr03	1088463	1089617	0.508895322968444	8.66506492200682	1.75801548176268e-13	1.31835739943764e-11
MvSl-1064-A1-R4_MC03g04707	MvSl-1064-A1-R4_MC03	Chr03	1089857	1091821	5.39270533908738	4.42885232032605	2.09971281779376e-57	1.19669632528793e-54
MvSl-1064-A1-R4_MC03g04760	MvSl-1064-A1-R4_MC03	Chr03	1218516	1220123	0.905965343986011	4.06255446882817	8.57803748857647e-12	5.27580161797412e-10
MvSl-1064-A1-R4_MC03g04877	MvSl-1064-A1-R4_MC03	Chr03	1504690	1506478	0.96649843626366	5.33438664726455	2.69504435690431e-16	2.61817434172443e-14
MvSl-1064-A1-R4_MC03g04884	MvSl-1064-A1-R4_MC03	Chr03	1524735	1525630	0.997693092750178	3.48776383297331	3.63485196417536e-10	1.8535603504259e-08
MvSl-1064-A1-R4_MC03g04885	MvSl-1064-A1-R4_MC03	Chr03	1526781	1528843	2.72431042078982	-5.47877552575522	1.74266184716299e-24	2.32781502053069e-22
MvSl-1064-A1-R4_MC03g05022	MvSl-1064-A1-R4_MC03	Chr03	1847049	1847753	4.30187955548794	3.40727600849623	2.10393694677299e-25	2.94861589474792e-23
MvSl-1064-A1-R4_MC03g05097	MvSl-1064-A1-R4_MC03	Chr03	2054587	2059584	4.07985808867003	4.28724408890667	1.30727131788251e-36	3.38662499896291e-34
MvSl-1064-A1-R4_MC03g05134	MvSl-1064-A1-R4_MC03	Chr03	2130759	2136537	0.758317278341308	4.12487016893038	3.64250952007897e-10	1.8535603504259e-08
MvSl-1064-A1-R4_MC04-1g05282	MvSl-1064-A1-R4_MC04-1	Chr04	16788	17024	3.05924008003548	5.17578500757522	2.74238478484972e-32	5.71820671358056e-30
MvSl-1064-A1-R4_MC04-1g05315	MvSl-1064-A1-R4_MC04-1	Chr04	59297	59753	3.00202993245609	5.66195953435766	1.23434067105703e-29	2.06909380330717e-27
MvSl-1064-A1-R4_MC04-1g05389	MvSl-1064-A1-R4_MC04-1	Chr04	201540	202270	1.17892480125779	3.43603395917806	7.34199260172868e-11	4.12938781264332e-09
MvSl-1064-A1-R4_MC04-1g05437	MvSl-1064-A1-R4_MC04-1	Chr04	329838	336992	1.76978721183733	3.22792630834556	1.09409914455377e-12	7.54310773128238e-11
MvSl-1064-A1-R4_MC04-1g05803	MvSl-1064-A1-R4_MC04-1	Chr04	1237345	1237580	0.571105655153509	4.49613082869736	3.13359010530997e-12	2.0766714581624e-10
MvSl-1064-A1-R4_MC04-1g05832	MvSl-1064-A1-R4_MC04-1	Chr04	1298642	1299283	1.45820967551204	4.67063768080153	7.40491415140085e-16	6.95655066816768e-14
MvSl-1064-A1-R4_MC04-1g05833	MvSl-1064-A1-R4_MC04-1	Chr04	1299353	1300536	4.89792980526647	4.10600514886401	9.61844292452403e-42	3.162618021606e-39
