gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	6.25504839224995	4.98341836347214	7.00111910951488e-87	8.05041183605343e-84
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	240393	243364	7.20779520000049	3.43317792193421	2.71678073509314e-49	8.06182773616833e-47
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	527848	528105	3.83891854575203	-4.2779097865163	1.21873454266984e-24	1.23199330307911e-22
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	998707	1000561	3.52927443846891	-5.76002826795306	1.2686003141975e-42	3.1540146730548e-40
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1131484	1132443	6.30168531021894	-4.22220771234348	5.03502426327475e-61	2.57317712210358e-58
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1134595	1135956	0.575634741604968	-4.03467395954493	2.37797097776508e-10	9.51085001063522e-09
MvSl-1064-A1-R4_A1g01418	MvSl-1064-A1-R4_A1	aMAT	1144687	1148015	3.63913746816417	3.34622574175442	6.41542389912044e-19	5.17679688140429e-17
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	1176446	1176679	3.71881836714053	12.0481446444246	3.48529665079249e-61	1.88595552297883e-58
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1176877	1180058	2.60034774892761	-5.5216016893397	3.37092567973441e-31	4.84517895748075e-29
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	aMAT	1186986	1189109	3.71107095855134	-3.95458265828417	2.87931101125077e-25	3.00986159005634e-23
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1257109	1257735	2.32288207000247	5.63471990576755	2.11378849525233e-25	2.2876165138619e-23
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1274366	1278155	3.95890608815952	3.61199074022037	1.51582714874766e-29	2.02088317990286e-27
