gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00014	MvSl-1064-A1-R4_A1	aMAT	27672	29826	3.94812980395217	-1.65202842305264	4.32104905207529e-07	1.15550378575699e-05
MvSl-1064-A1-R4_A1g00015	MvSl-1064-A1-R4_A1	aMAT	31145	31816	4.69035754045046	-2.42558473319354	3.19069113923295e-15	1.96987703287274e-13
MvSl-1064-A1-R4_A1g00016	MvSl-1064-A1-R4_A1	aMAT	31867	32715	1.78563175698774	-2.67638537991483	1.37014536289458e-09	4.96219180837292e-08
MvSl-1064-A1-R4_A1g00029	MvSl-1064-A1-R4_A1	aMAT	59218	59891	6.25504839224995	4.98341836347214	7.00111910951488e-87	8.05041183605343e-84
MvSl-1064-A1-R4_A1g00030	MvSl-1064-A1-R4_A1	aMAT	60303	60627	7.89276462984034	2.63239720571285	4.21040856554636e-30	5.78082811857626e-28
MvSl-1064-A1-R4_A1g00073	MvSl-1064-A1-R4_A1	aMAT	160618	163050	5.06355911058108	0.807050341393425	0.00185559679080326	0.0245606257246032
MvSl-1064-A1-R4_A1g00078	MvSl-1064-A1-R4_A1	aMAT	177417	178892	7.12366299858618	-0.997452274883718	9.99382854470102e-05	0.00183866457565409
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.65518219346082	-1.6519941329462	6.48305967083583e-10	2.44416663573847e-08
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.50369688207714	-1.3724928459419	5.91470728578891e-10	2.25765113369179e-08
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.62877031264223	-2.76975565806277	2.5377879834348e-28	3.07172521837062e-26
MvSl-1064-A1-R4_A1g00106	MvSl-1064-A1-R4_A1	aMAT	192447	192848	2.18115530619283	1.29082388083725	0.00270777109510972	0.0335697928624182
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	240393	243364	7.20779520000049	3.43317792193421	2.71678073509314e-49	8.06182773616833e-47
MvSl-1064-A1-R4_A1g01138	MvSl-1064-A1-R4_A1	aMAT	407531	411380	5.35121137564544	2.35969538007758	1.57741786882105e-21	1.40880261895969e-19
MvSl-1064-A1-R4_A1g01253	MvSl-1064-A1-R4_A1	aMAT	471540	472718	6.62916548636236	-0.859637819164892	5.21220895766358e-05	0.0010136809767769
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	527848	528105	3.83891854575203	-4.2779097865163	1.21873454266984e-24	1.23199330307911e-22
MvSl-1064-A1-R4_A1g00608	MvSl-1064-A1-R4_A1	aMAT	547576	548488	2.27572741018429	1.74398744476769	2.00830252709226e-06	4.86167761755833e-05
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	aMAT	551158	551514	4.4047960026618	-1.53567561105504	6.55938927299371e-08	1.93396865135478e-06
MvSl-1064-A1-R4_A1g00246	MvSl-1064-A1-R4_A1	aMAT	578151	581054	6.76307630230449	1.48478485088871	2.13129720350488e-15	1.35887279967429e-13
MvSl-1064-A1-R4_A1g00165	MvSl-1064-A1-R4_A1	aMAT	621126	622892	7.2959079368259	-0.80602896193175	4.74986539928596e-05	0.000931642042815172
MvSl-1064-A1-R4_A1g00481	MvSl-1064-A1-R4_A1	aMAT	641110	646152	3.07215515538521	1.42476592541526	1.93874170434101e-05	0.000405329203141658
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	646353	651020	5.23758056316209	1.03755008716843	5.47357876986007e-05	0.00105780359462065
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	651956	657345	4.76706200362776	-1.93506487388435	2.72961214624916e-12	1.32855566843101e-10
MvSl-1064-A1-R4_A1g00168	MvSl-1064-A1-R4_A1	aMAT	713060	718328	3.55489209402483	-1.42600343978493	8.37968953958495e-05	0.00155329376528501
MvSl-1064-A1-R4_A1g00648	MvSl-1064-A1-R4_A1	aMAT	718774	719371	6.4348831050557	0.641424103975433	0.00073934502026417	0.0112189352589409
MvSl-1064-A1-R4_A1g00492	MvSl-1064-A1-R4_A1	aMAT	739770	740360	5.1071790449992	2.26082666290528	1.94946202354305e-12	9.58989366554679e-11
MvSl-1064-A1-R4_A1g00779	MvSl-1064-A1-R4_A1	aMAT	742628	743237	7.78041824465692	0.672794047503178	0.00128574344272695	0.0181691980717202
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	838903	841231	4.74717102487868	-1.08631657729203	0.000161271813499916	0.00280973373557903
MvSl-1064-A1-R4_A1g00383	MvSl-1064-A1-R4_A1	aMAT	889992	892373	2.93187513152669	1.95285716497464	1.30192728262346e-06	3.23687272239276e-05
MvSl-1064-A1-R4_A1g01375	MvSl-1064-A1-R4_A1	aMAT	896092	900842	4.86199372567023	0.841582200161378	0.000671306601708053	0.0103613245454906
MvSl-1064-A1-R4_A1g01376	MvSl-1064-A1-R4_A1	aMAT	901642	902941	5.32673381201664	0.755045535754622	0.00128580801659853	0.0181691980717202
MvSl-1064-A1-R4_A1g00624	MvSl-1064-A1-R4_A1	aMAT	904475	905581	6.76631603843672	-0.714113371480361	0.000111568001933523	0.00202428806664
MvSl-1064-A1-R4_A1g01038	MvSl-1064-A1-R4_A1	aMAT	912091	913460	8.09245682979886	2.44518104188228	1.56074665501197e-14	8.97598011933379e-13
MvSl-1064-A1-R4_A1g01383	MvSl-1064-A1-R4_A1	aMAT	914330	919259	5.68233061237166	1.91281230053236	3.07971522075494e-17	2.2847016383649e-15
MvSl-1064-A1-R4_A1g00230	MvSl-1064-A1-R4_A1	aMAT	919803	924298	5.18910469803684	1.39753085657716	5.19894572461783e-09	1.75183522786664e-07
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	998707	1000561	3.52927443846891	-5.76002826795306	1.2686003141975e-42	3.1540146730548e-40
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	aMAT	1054963	1057437	5.02463087657653	-1.84176217006436	8.2697178997522e-13	4.27377162695621e-11
MvSl-1064-A1-R4_A1g00745	MvSl-1064-A1-R4_A1	aMAT	1091186	1095689	5.80653020772893	1.86284241958233	4.11407877580101e-17	3.02763285268748e-15
MvSl-1064-A1-R4_A1g01135	MvSl-1064-A1-R4_A1	aMAT	1098507	1099824	5.70914201269142	0.91180226913021	1.38451625973552e-05	0.000294137761508246
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	aMAT	1111101	1112366	4.29102993980437	-1.41899177277981	5.27160456543724e-05	0.00102091558731489
MvSl-1064-A1-R4_A1g00241	MvSl-1064-A1-R4_A1	aMAT	1112670	1116562	7.16024312866457	0.564808675695384	0.00411204027758264	0.0477609324665186
