gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A2-R4_A2g00001	MvSl-1064-A1-R4_A2	MAT	1	405	7.73162489866457	-0.739850543446578	-1.44637206849912	-0.706521525052545	0.115041219490402	0.00201530409903565	0.0975596397428362	0.195645758146506	0.00569350939454333	0.222195302850424
MvSl-1064-A2-R4_A2g00138	MvSl-1064-A1-R4_A2	MAT	319144	319700	4.9269628297687	2.0216591213072	2.45424847804277	0.432589356735572	0.0115117471846349	0.00596944003290995	0.660604962710235	0.0288911324973605	0.0154310024850722	0.807133926004664
MvSl-1064-A2-R4_A2g00149	MvSl-1064-A1-R4_A2	MAT	337797	338222	11.3213458422934	1.78884204666775	1.12386064960305	-0.664981397064693	2.02885298786315e-12	7.10984777602273e-06	0.00802259860902566	2.68953075570576e-11	3.25291265504757e-05	0.0326589250461911
MvSl-1064-A2-R4_A2g00152	MvSl-1064-A1-R4_A2	MAT	341812	342213	8.86702741964918	-2.47572741234385	-1.99005062297384	0.485676789370002	2.10555341330283e-10	4.59343773228937e-07	0.148491054572162	2.05390776354257e-09	2.52639075275915e-06	0.310809211391935
MvSl-1064-A2-R4_A2g00155	MvSl-1064-A1-R4_A2	MAT	349696	351551	14.7213771518139	-3.10072489851168	-1.12772088892259	1.97300400958909	9.31924263708261e-19	0.000595965919277716	3.83997128055777e-09	2.00752018473821e-17	0.0019019406189295	4.61689570243807e-08
MvSl-1064-A2-R4_A2g00156	MvSl-1064-A1-R4_A2	MAT	352283	352621	9.27197939055131	-1.54106854183459	0.505243230960422	2.04631177279501	0.00249193047973691	0.327179352197263	7.59349615332903e-05	0.00749027940711617	0.448678315877944	0.000623148811312875
MvSl-1064-A2-R4_A2g00159	MvSl-1064-A1-R4_A2	MAT	358917	359140	8.66507304461589	3.77111263410799	5.12256819796097	1.35145556385298	4.6964378108625e-21	6.96287092210477e-28	0.00927855279125292	1.21402917410796e-19	2.9470623064343e-26	0.0357985954707296
MvSl-1064-A2-R4_A2g00165	MvSl-1064-A1-R4_A2	MAT	382553	383213	8.74683430671558	1.80226238740956	1.65282177991886	-0.1494406074907	1.99217868902222e-08	4.13883381921011e-07	0.653886645471893	1.46321004082511e-07	2.32584465709959e-06	0.806824333434293
MvSl-1064-A2-R4_A2g00166	MvSl-1064-A1-R4_A2	MAT	383269	384665	8.85808413258178	2.56793630315429	0.800197232616543	-1.76773907053775	1.10298018609285e-12	0.0169475519178949	8.85054292492688e-07	1.54119123300001e-11	0.0370334729734601	9.73559721741957e-06
MvSl-1064-A2-R4_A2g00167	MvSl-1064-A1-R4_A2	MAT	385448	386018	7.42275618323978	-2.33611029620525	-0.755215961726308	1.58089433447894	1.87810189423001e-07	0.131435442984014	6.97008386457215e-05	1.18412034063039e-06	0.218495575635804	0.000590743173439967
MvSl-1064-A2-R4_A2g00173	MvSl-1064-A1-R4_A2	MAT	401042	401334	10.4363359234326	0.184902060599158	1.24150115463914	1.05659909403998	0.459916652925827	1.92621796303808e-06	3.99536524416308e-05	0.584218451013888	9.95854686890685e-06	0.000356138591591778
MvSl-1064-A2-R4_A2g00174	MvSl-1064-A1-R4_A2	MAT	401533	401897	12.3852963821506	-0.449486250362635	1.15742076435111	1.60690701471375	0.0746850968571734	6.95157344105407e-06	5.35674836335674e-10	0.135481386228627	3.20889595448657e-05	7.10112539450111e-09
MvSl-1064-A2-R4_A2g00175	MvSl-1064-A1-R4_A2	MAT	403800	403973	6.53514454451484	-3.4305063202391	-1.24209217523698	2.18841414500212	1.73793344291816e-07	0.116017050906657	4.70750393500682e-05	1.10927356788727e-06	0.194742906879031	0.000412505005830259
MvSl-1064-A2-R4_A2g00177	MvSl-1064-A1-R4_A2	MAT	405893	406045	8.82047388009821	-1.0285032525992	-0.738061180319589	0.290442072279611	0.00859428856458899	0.0624289213923184	0.436844978960711	0.0227858830148334	0.114860328682664	0.610402308439696
MvSl-1064-A2-R4_A2g00180	MvSl-1064-A1-R4_A2	MAT	409620	409842	3.86697317895189	2.35817585122348	5.13539395229697	2.77721810107349	0.0547220286070987	0.00499401752843287	0.164947713160646	0.107163972688902	0.0131729952153051	0.337067066023929
MvSl-1064-A2-R4_A2g00188	MvSl-1064-A1-R4_A2	MAT	421930	422088	6.85455298087092	-1.68767006572315	-1.21621321898009	0.471456846743062	0.000494226579391832	0.0179857366699685	0.243878683460701	0.00177325485300736	0.0386985138712745	0.421349474685689
MvSl-1064-A2-R4_A2g00189	MvSl-1064-A1-R4_A2	MAT	422636	426797	12.8447649334863	-1.26487185859325	-0.431700814997633	0.833171043595619	8.80808456201121e-05	0.176133517718666	0.00900143412763196	0.000370225993378845	0.275942511092577	0.0352556169998919
MvSl-1064-A2-R4_A2g00190	MvSl-1064-A1-R4_A2	MAT	427011	427244	8.38263517146067	-1.3165064000511	-0.214961288237862	1.10154511181324	0.00101880244006295	0.605472748693449	0.00446357147450689	0.0034397777200121	0.754287737528947	0.020421827011682
MvSl-1064-A2-R4_A2g00191	MvSl-1064-A1-R4_A2	MAT	427669	428365	11.0479634408939	1.70998009679794	0.426303882957406	-1.28367621384054	6.76682566591303e-05	0.307238497878857	0.0025011892053858	0.000296478717735342	0.423579475742317	0.0129311481918446
MvSl-1064-A2-R4_A2g00212	MvSl-1064-A1-R4_A2	MAT	476809	477301	10.0668927096343	1.59610898817313	1.39648927641944	-0.199619711753692	1.6105471570567e-07	4.90683058886155e-06	0.512595496242083	1.04081610024789e-06	2.30621037676493e-05	0.688342523525083
MvSl-1064-A2-R4_A2g00213	MvSl-1064-A1-R4_A2	MAT	477435	478433	10.4291018090238	1.18570240218314	1.05729363794361	-0.128408764239534	2.11046178374799e-05	0.000161649927251812	0.645290051956672	0.00010010171946768	0.000601244693447387	0.803183388739073
MvSl-1064-A2-R4_A2g00214	MvSl-1064-A1-R4_A2	MAT	478565	478873	9.54185229081978	0.716241459985011	-1.08228815749841	-1.79852961748342	0.0272918425725892	0.000645028643887267	1.66699194099443e-08	0.0592852210505405	0.00203341346883974	1.91518851887583e-07
MvSl-1064-A2-R4_A2g00219	MvSl-1064-A1-R4_A2	MAT	492996	494714	8.35839967011609	-2.16578156291447	-1.58322593920575	0.582555623708716	2.41120174811321e-06	0.000680830243641105	0.154232803935429	1.34042075674681e-05	0.00212041708411115	0.320234376042637
