gid	gname	chr	start	end	logCPM	logFC.water.rich	logFC.water.diploid	logFC.rich.diploid	PV.water.rich	PV.water.diploid	PV.rich.diploid	FDR.water.rich	FDR.water.diploid	FDR.rich.diploid
MvSl-1064-A2-R4_A2g00138	MvSl-1064-A1-R4_A2	MAT	319144	319700	4.9269628297687	2.0216591213072	2.45424847804277	0.432589356735572	0.0115117471846349	0.00596944003290995	0.660604962710235	0.0288911324973605	0.0154310024850722	0.807133926004664
MvSl-1064-A2-R4_A2g00152	MvSl-1064-A1-R4_A2	MAT	341812	342213	8.86702741964918	-2.47572741234385	-1.99005062297384	0.485676789370002	2.10555341330283e-10	4.59343773228937e-07	0.148491054572162	2.05390776354257e-09	2.52639075275915e-06	0.310809211391935
MvSl-1064-A2-R4_A2g00155	MvSl-1064-A1-R4_A2	MAT	349696	351551	14.7213771518139	-3.10072489851168	-1.12772088892259	1.97300400958909	9.31924263708261e-19	0.000595965919277716	3.83997128055777e-09	2.00752018473821e-17	0.0019019406189295	4.61689570243807e-08
MvSl-1064-A2-R4_A2g00156	MvSl-1064-A1-R4_A2	MAT	352283	352621	9.27197939055131	-1.54106854183459	0.505243230960422	2.04631177279501	0.00249193047973691	0.327179352197263	7.59349615332903e-05	0.00749027940711617	0.448678315877944	0.000623148811312875
MvSl-1064-A2-R4_A2g00159	MvSl-1064-A1-R4_A2	MAT	358917	359140	8.66507304461589	3.77111263410799	5.12256819796097	1.35145556385298	4.6964378108625e-21	6.96287092210477e-28	0.00927855279125292	1.21402917410796e-19	2.9470623064343e-26	0.0357985954707296
MvSl-1064-A2-R4_A2g00166	MvSl-1064-A1-R4_A2	MAT	383269	384665	8.85808413258178	2.56793630315429	0.800197232616543	-1.76773907053775	1.10298018609285e-12	0.0169475519178949	8.85054292492688e-07	1.54119123300001e-11	0.0370334729734601	9.73559721741957e-06
MvSl-1064-A2-R4_A2g00167	MvSl-1064-A1-R4_A2	MAT	385448	386018	7.42275618323978	-2.33611029620525	-0.755215961726308	1.58089433447894	1.87810189423001e-07	0.131435442984014	6.97008386457215e-05	1.18412034063039e-06	0.218495575635804	0.000590743173439967
MvSl-1064-A2-R4_A2g00175	MvSl-1064-A1-R4_A2	MAT	403800	403973	6.53514454451484	-3.4305063202391	-1.24209217523698	2.18841414500212	1.73793344291816e-07	0.116017050906657	4.70750393500682e-05	1.10927356788727e-06	0.194742906879031	0.000412505005830259
MvSl-1064-A2-R4_A2g00180	MvSl-1064-A1-R4_A2	MAT	409620	409842	3.86697317895189	2.35817585122348	5.13539395229697	2.77721810107349	0.0547220286070987	0.00499401752843287	0.164947713160646	0.107163972688902	0.0131729952153051	0.337067066023929
MvSl-1064-A2-R4_A2g00219	MvSl-1064-A1-R4_A2	MAT	492996	494714	8.35839967011609	-2.16578156291447	-1.58322593920575	0.582555623708716	2.41120174811321e-06	0.000680830243641105	0.154232803935429	1.34042075674681e-05	0.00212041708411115	0.320234376042637
MvSl-1064-A2-R4_A2g00228	MvSl-1064-A1-R4_A2	MAT	502881	503519	4.66328543002733	-1.68433311359147	-3.27888797010686	-1.59455485651539	0.213512657778288	0.0067279721649901	0.0625740913359805	0.316292389889326	0.0173052816383079	0.163017550463508
MvSl-1064-A2-R4_A2g00230	MvSl-1064-A1-R4_A2	MAT	507700	508508	10.4090796440378	2.19368989174488	1.63243087840683	-0.561259013338057	1.34303229410951e-14	6.15047485692671e-09	0.0467379839855035	2.04219910604299e-13	4.54256500147302e-08	0.131323574567964
MvSl-1064-A2-R4_A2g00233	MvSl-1064-A1-R4_A2	MAT	510742	511356	7.91934339223406	1.90554374871553	-4.4015184101993	-6.30706215891483	0.0161382612721173	4.39647230860312e-20	3.0270502495406e-33	0.0386272272115029	1.19368249757074e-18	2.60830829835415e-31
MvSl-1064-A2-R4_A2g00234	MvSl-1064-A1-R4_A2	MAT	511659	511943	3.633004962053	4.57458252230878	2.16518509579686	-2.40939742651192	0.00737915497516565	0.138499456150439	0.189307659677056	0.0200790690640034	0.228038913470627	0.362489111307548
MvSl-1064-A2-R4_A2g00282	MvSl-1064-A1-R4_A2	MAT	617938	618266	9.06432786110402	-3.74136231221655	-2.80417107377276	0.937191238443798	2.87980415572265e-18	1.10210768184614e-10	0.00632983464644951	5.7263798019562e-17	9.99631002656938e-10	0.0270456571257388
MvSl-1064-A2-R4_A2g00285	MvSl-1064-A1-R4_A2	MAT	619988	620268	7.8422058279177	2.75095333352394	-7.50752616423921	-10.2584794977632	0.142535079473487	1.3153273354646e-28	8.70264926552007e-41	0.231731560024506	7.55582480483556e-27	1.12481741756847e-38
MvSl-1064-A2-R4_A2g00287	MvSl-1064-A1-R4_A2	MAT	625729	626241	4.15000765672887	4.02578037193126	5.99289674383979	1.96711637190853	0.000759884182183828	0.000273018136320346	0.315930603985491	0.00265446028506107	0.000947317962937039	0.496478900167674
MvSl-1064-A2-R4_A2g00302	MvSl-1064-A1-R4_A2	MAT	663291	663440	6.87725009718109	4.0906567075892	3.94980573325654	-0.140850974332654	2.91014372173715e-16	6.54976029105587e-14	0.840991086146129	5.18808380737278e-15	9.15196235263753e-13	0.935037401156019
