gid	gname	chr	start	end	logCPM	logFC.A1.A2	PV.A1.A2	FDR.A1.A2
MvSl-1064-A1-R4_A1g00021	MvSl-1064-A1-R4_A1	aMAT	39845	40120	5.08090925528278	1.51386596677985	7.61715973231007e-10	6.21006258903243e-08
MvSl-1064-A1-R4_A1g00079	MvSl-1064-A1-R4_A1	aMAT	179366	179827	5.63215933466369	1.64699169268128	7.91870779601386e-10	6.3977451815002e-08
MvSl-1064-A1-R4_A1g00080	MvSl-1064-A1-R4_A1	aMAT	180716	185718	5.50234701754311	1.36157796779827	8.91902303684589e-10	7.14158916021731e-08
MvSl-1064-A1-R4_A1g00081	MvSl-1064-A1-R4_A1	aMAT	186136	186867	5.50069691229409	2.86231669366848	2.34506173784406e-28	5.25762841624638e-26
MvSl-1064-A1-R4_A1g00107	MvSl-1064-A1-R4_A1	aMAT	220047	220241	1.19475084157483	2.47103632809118	4.87936534627043e-08	3.14345147672209e-06
MvSl-1064-A1-R4_A1g00112	MvSl-1064-A1-R4_A1	aMAT	239159	240017	3.02181838177709	-1.25308381646495	0.000476229166705755	0.0142836895217967
MvSl-1064-A1-R4_A1g00209	MvSl-1064-A1-R4_A1	aMAT	343906	345432	5.7715106886986	1.27502886718881	1.12878560242234e-09	8.80256459349874e-08
MvSl-1064-A1-R4_A1g00808	MvSl-1064-A1-R4_A1	aMAT	468377	470856	2.41080162935676	2.86895584505862	3.64313679794245e-14	4.18867317999332e-12
MvSl-1064-A1-R4_A1g00591	MvSl-1064-A1-R4_A1	aMAT	473140	476235	4.07176676785348	4.37568885896532	1.27078929042413e-27	2.77961911134721e-25
MvSl-1064-A1-R4_A1g00592	MvSl-1064-A1-R4_A1	aMAT	486140	486307	3.02889939010165	-2.14712214132078	9.27962724868863e-08	5.66120388885984e-06
MvSl-1064-A1-R4_A1g00641	MvSl-1064-A1-R4_A1	aMAT	545893	546933	3.21083240023554	2.24111737778287	1.11726325749664e-10	9.63424701272106e-09
MvSl-1064-A1-R4_A1g00102	MvSl-1064-A1-R4_A1	aMAT	576253	577851	0.35747832862017	2.02261806590015	0.000135552442379853	0.0048820654749499
MvSl-1064-A1-R4_A1g00718	MvSl-1064-A1-R4_A1	aMAT	621126	622892	5.21954457744437	-1.04020999110387	4.71688072002817e-05	0.00199532954232135
MvSl-1064-A1-R4_A1g00254	MvSl-1064-A1-R4_A1	aMAT	641110	646152	4.76715164111589	1.9339235842047	2.22581338017807e-12	2.18662565870798e-10
MvSl-1064-A1-R4_A1g00168	MvSl-1064-A1-R4_A1	aMAT	679143	681507	5.32402648144453	1.52512269857256	9.64719507248052e-09	6.55424586439434e-07
MvSl-1064-A1-R4_A1g01282	MvSl-1064-A1-R4_A1	aMAT	741065	742055	2.36637318207793	-6.17677837659766	1.29075773787551e-30	3.21542094257432e-28
MvSl-1064-A1-R4_A1g00400	MvSl-1064-A1-R4_A1	aMAT	817323	819348	4.75710811656669	1.07183396518199	0.000166192173430335	0.00577678841598157
MvSl-1064-A1-R4_A1g00389	MvSl-1064-A1-R4_A1	aMAT	863010	863649	6.08949385557201	2.25331026651372	1.22678626613989e-28	2.82097929095962e-26
MvSl-1064-A1-R4_A1g01038	MvSl-1064-A1-R4_A1	aMAT	904475	905581	8.07444182393563	-2.44827822968669	1.10506425025676e-14	1.33921840490576e-12
MvSl-1064-A1-R4_A1g00230	MvSl-1064-A1-R4_A1	aMAT	908654	911656	7.92994449943292	-4.37792965919777	1.7525236739815e-61	1.96457903853327e-58
MvSl-1064-A1-R4_A1g00652	MvSl-1064-A1-R4_A1	aMAT	912091	913460	6.73392165510657	1.35004249869313	2.22525498084245e-06	0.000116329210539147
MvSl-1064-A1-R4_A1g00355	MvSl-1064-A1-R4_A1	aMAT	914330	919259	8.54474820744768	5.40524308889685	4.07045103108566e-39	1.56581745808808e-36
MvSl-1064-A1-R4_A1g00752	MvSl-1064-A1-R4_A1	aMAT	983405	984033	3.56798213997447	4.80099641565836	6.92650206447655e-36	2.14196105221468e-33
MvSl-1064-A1-R4_A1g00594	MvSl-1064-A1-R4_A1	aMAT	1010063	1012204	5.44828261568291	1.1888081950118	1.24862090129932e-06	6.6652572874121e-05
MvSl-1064-A1-R4_A1g00745	MvSl-1064-A1-R4_A1	aMAT	1054963	1057437	6.56610629188446	-2.59372798267165	1.45258826423753e-37	4.82474501988228e-35
MvSl-1064-A1-R4_A1g01135	MvSl-1064-A1-R4_A1	aMAT	1060653	1061300	6.61050907455465	-1.20513052240666	5.4130735840444e-10	4.53686391604768e-08
MvSl-1064-A1-R4_A1g00635	MvSl-1064-A1-R4_A1	aMAT	1098507	1099824	3.79125815789252	3.59746989121114	5.42321859769528e-20	8.84280443347841e-18
MvSl-1064-A1-R4_A1g00270	MvSl-1064-A1-R4_A1	aMAT	1116801	1118832	5.51166495761688	1.14638479873732	3.25297078893379e-07	1.88210593775215e-05
MvSl-1064-A1-R4_A1g00269	MvSl-1064-A1-R4_A1	aMAT	1119790	1125248	7.68829245597164	4.65521956295965	1.39291883324055e-58	1.24916960965013e-55
MvSl-1064-A1-R4_A1g00763	MvSl-1064-A1-R4_A1	aMAT	1131484	1132443	2.92889558271151	1.92828440318602	9.93328963416016e-07	5.33423601432026e-05
MvSl-1064-A1-R4_A1g01267	MvSl-1064-A1-R4_A1	aMAT	1132727	1134319	5.64021807974349	3.97547839836434	2.06850579496355e-58	1.54586333076943e-55
MvSl-1064-A1-R4_A1g00326	MvSl-1064-A1-R4_A1	aMAT	1174940	1175619	4.16719596945787	-12.5205193578165	1.47239094436987e-71	2.6408803978218e-68
MvSl-1064-A1-R4_A1g01404	MvSl-1064-A1-R4_A1	aMAT	1176446	1176679	3.57456952524438	6.29156827826777	1.57820558498782e-47	8.325498638924e-45
MvSl-1064-A1-R4_A1g01136	MvSl-1064-A1-R4_A1	aMAT	1185421	1186806	3.69064578569013	3.95060573142093	9.3823672451984e-25	1.86980154344309e-22
MvSl-1064-A1-R4_A1g01162	MvSl-1064-A1-R4_A1	aMAT	1217849	1218338	2.99330969158682	-5.46703728390538	9.59340413980648e-32	2.5304014213466e-29
MvSl-1064-A1-R4_A1g01163	MvSl-1064-A1-R4_A1	aMAT	1257109	1257735	3.94499818639325	-3.61830952721255	1.08988679770594e-28	2.57213284258601e-26
MvSl-1064-A1-R4_A1g01212	MvSl-1064-A1-R4_A1	aMAT	1274366	1278155	3.67267348727941	1.97983716388738	2.3328608205733e-07	1.39473219323863e-05
MvSl-1064-A1-R4_A1g01049	MvSl-1064-A1-R4_A1	aMAT	1278622	1279107	6.51276633409712	-3.77788868788302	1.65699364454562e-66	2.47665316738085e-63
MvSl-1064-A1-R4_A1g00522	MvSl-1064-A1-R4_A1	aMAT	1389234	1391759	1.31442289036198	4.65785117573784	2.4560673687845e-16	3.49619240686657e-14
MvSl-1064-A1-R4_A1g01007	MvSl-1064-A1-R4_A1	aMAT	1393224	1396199	4.73675149577974	-3.84623119244166	1.07603807801622e-37	3.71150364755749e-35
MvSl-1064-A1-R4_A1g00668	MvSl-1064-A1-R4_A1	aMAT	1399296	1400598	6.32255891740347	5.49573771341477	4.00455409830492e-104	1.79564205767993e-100
MvSl-1064-A1-R4_A1g00312	MvSl-1064-A1-R4_A1	aMAT	1400757	1402594	8.45180548130671	3.50609789944624	3.6056772374159e-34	1.04308753113373e-31
MvSl-1064-A1-R4_A1g01021	MvSl-1064-A1-R4_A1	aMAT	1486271	1487768	3.03972494442999	-6.87540332242352	6.32237592487408e-34	1.77184585294596e-31
MvSl-1064-A1-R4_A1g00642	MvSl-1064-A1-R4_A1	aMAT	1588797	1592442	6.24525868367593	-7.8443329766108	7.21824495142571e-150	6.47332207243858e-146
MvSl-1064-A1-R4_A1g00349	MvSl-1064-A1-R4_A1	aMAT	1614331	1618375	11.7061512848049	-2.63218085112753	1.09228888387006e-09	8.59267255311115e-08
MvSl-1064-A1-R4_A1g00644	MvSl-1064-A1-R4_A1	aMAT	1637608	1638887	5.0361433589764	1.32053674562422	9.09018895925347e-08	5.62212514390242e-06
MvSl-1064-A1-R4_A1g00835	MvSl-1064-A1-R4_A1	aMAT	1688108	1688798	4.35663714437296	-4.21160358484462	2.89049468856237e-38	1.03687825468109e-35
MvSl-1064-A1-R4_A1g00163	MvSl-1064-A1-R4_A1	aMAT	1701948	1703146	1.62832399234668	2.30677503318822	2.37781357216114e-08	1.57957274926971e-06
MvSl-1064-A1-R4_A1g00546	MvSl-1064-A1-R4_A1	aMAT	1711315	1715586	2.48437864539035	-5.17823572030577	3.1090563204909e-27	6.63857549575294e-25
MvSl-1064-A1-R4_A1g01346	MvSl-1064-A1-R4_A1	aMAT	1745782	1746129	7.94223469020566	1.1731315773014	6.28535665725416e-05	0.00256213993192069
MvSl-1064-A1-R4_A1g01358	MvSl-1064-A1-R4_A1	aMAT	1761367	1764288	2.11736018627725	-1.31095841208517	0.000306982947492112	0.00983222526110451
MvSl-1064-A1-R4_A1g00853	MvSl-1064-A1-R4_A1	aMAT	1790347	1792433	7.42013507536962	1.60181463961331	3.60820621447205e-15	4.7585872546155e-13
MvSl-1064-A1-R4_A1g01432	MvSl-1064-A1-R4_A1	aMAT	1834558	1837865	4.78537849572489	-1.1598751102301	2.83788224322963e-05	0.00124755529202369
MvSl-1064-A1-R4_A1g00997	MvSl-1064-A1-R4_A1	aMAT	1838292	1841771	6.05585301732234	2.95432758957472	2.07204201427082e-42	1.03233737688782e-39
MvSl-1064-A1-R4_A1g00956	MvSl-1064-A1-R4_A1	aMAT	1907815	1909744	5.98969871295393	-1.56879173224376	1.51396513593648e-13	1.61633801655694e-11
MvSl-1064-A1-R4_A1g00959	MvSl-1064-A1-R4_A1	aMAT	1970332	1974462	4.96389445592131	-1.92958725712633	4.65074329064707e-15	5.91509879083578e-13
MvSl-1064-A1-R4_A1g01045	MvSl-1064-A1-R4_A1	aMAT	1991175	1993509	2.191816760633	-2.98518020592555	2.9224840111991e-09	2.13079972458809e-07
MvSl-1064-A1-R4_A1g00972	MvSl-1064-A1-R4_A1	aMAT	2246376	2250905	6.16247714853017	1.76121287456976	6.55101555156412e-16	9.03838576406569e-14
MvSl-1064-A1-R4_A1g00804	MvSl-1064-A1-R4_A1	aMAT	2500697	2501425	1.83265286620598	-2.26751181564238	2.59733721525835e-07	1.52241308146647e-05
MvSl-1064-A1-R4_A1g00252	MvSl-1064-A1-R4_A1	aMAT	2503758	2506154	2.13747157111241	2.34732154888386	1.56923786433478e-09	1.20281411686789e-07
MvSl-1064-A1-R4_A1g01220	MvSl-1064-A1-R4_A1	aMAT	2568240	2569874	7.57641358034183	-3.43374803802152	3.90849906159248e-53	2.69626304495087e-50
MvSl-1064-A1-R4_A1g01174	MvSl-1064-A1-R4_A1	aMAT	2570487	2572532	6.13694024843147	1.58312688927179	4.6830064022005e-15	5.91509879083578e-13
MvSl-1064-A1-R4_A1g01261	MvSl-1064-A1-R4_A1	aMAT	2593478	2595807	10.6469089975667	2.08287115375091	6.89389616072977e-09	4.77967717998349e-07
MvSl-1064-A1-R4_A1g00154	MvSl-1064-A1-R4_A1	aMAT	2598714	2598931	4.88709055758387	1.19968807367038	7.06111761534791e-07	3.90889523299013e-05
MvSl-1064-A1-R4_A1g00283	MvSl-1064-A1-R4_A1	aMAT	2689352	2692677	5.38039512115312	-4.38531264652006	8.14535206156469e-42	3.84460617305854e-39
MvSl-1064-A1-R4_A1g01302	MvSl-1064-A1-R4_A1	aMAT	2709667	2711246	5.56616309994455	-5.12087236900553	5.79770653549994e-64	7.42769031576621e-61
MvSl-1064-A1-R4_A1g00646	MvSl-1064-A1-R4_A1	aMAT	2835849	2836868	8.00629414986596	1.50942536684496	1.00358593791187e-09	7.96474220459611e-08
MvSl-1064-A1-R4_A1g00653	MvSl-1064-A1-R4_A1	aMAT	2854025	2856120	3.23208136885329	-1.22550801700729	0.000208197952480127	0.00694096370944901
